Entity,Year,Primary adjusted enrolment ratio (Lee-Lee (2016)),Secondary adjusted enrolment ratio (Lee-Lee (2016)),Tertiary adjusted enrolment ratio (Lee-Lee (2016)),Share of no schooling (Lee-Lee (2016)),Share of primary schooling (Lee-Lee (2016)),Share of secondary schooling (Lee-Lee (2016)),Share of tertiary schooling (Lee-Lee (2016)),Total years of schooling (Lee-Lee (2016)),Years of primary schooling (Lee-Lee (2016)),Years of secondary schooling (Lee-Lee (2016)),Years of tertiary schooling (Lee-Lee (2016)),Male primary adjusted enrolment (Lee-Lee (2016)),Male secondary adjusted enrolment (Lee-Lee (2016)),Male tertiary adjusted enrolment (Lee-Lee (2016)),Female to male years schooling (Lee-Lee (2016)),Regional female to male years schooling (Lee-Lee (2016))
Sub-Saharan Africa,1950,,,,,,,,,,,,,,,,60.46001
Sub-Saharan Africa,1955,,,,,,,,,,,,,,,,59.1262
Sub-Saharan Africa,1960,,,,,,,,,,,,,,,,58.04284
Sub-Saharan Africa,1965,,,,,,,,,,,,,,,,56.82315
Sub-Saharan Africa,1970,,,,,,,,,,,,,,,,58.32391
Sub-Saharan Africa,1975,,,,,,,,,,,,,,,,58.63516
Sub-Saharan Africa,1980,,,,,,,,,,,,,,,,59.21986
Sub-Saharan Africa,1985,,,,,,,,,,,,,,,,61.77805
Sub-Saharan Africa,1990,,,,,,,,,,,,,,,,67.36083
Sub-Saharan Africa,1995,,,,,,,,,,,,,,,,72.22995
Sub-Saharan Africa,2000,,,,,,,,,,,,,,,,74.32109
Sub-Saharan Africa,2005,,,,,,,,,,,,,,,,77.87061
Sub-Saharan Africa,2010,,,,,,,,,,,,,,,,81.99623
Sudan,1820,0,0,0,,,,,,,,,0,0,0, ,
Sudan,1825,0,0,0,,,,,,,,,0,0,0, ,
Sudan,1830,0,0,0,,,,,,,,,0,0,0, ,
Sudan,1835,0,0,0,,,,,,,,,0,0,0, ,
Sudan,1840,0,0,0,,,,,,,,,0.1,0,0, ,
Sudan,1845,0.1,0,0,,,,,,,,,0.1,0,0, ,
Sudan,1850,0.1,0,0,,,,,,,,,0.1,0,0, ,
Sudan,1855,0.1,0,0,,,,,,,,,0.1,0,0, ,
Sudan,1860,0.1,0,0,,,,,,,,,0.1,0,0, ,
Sudan,1865,0.1,0,0,,,,,,,,,0.2,0,0, ,
Sudan,1870,0.2,0,0,99.9,0.1,0,0,0.01,0,0,0,0.2,0,0,1,
Sudan,1875,0.2,0,0,99.9,0.1,0,0,0.01,0,0,0,0.3,0,0,1,
Sudan,1880,0.3,0,0,99.9,0.1,0,0,0.01,0,0,0,0.4,0,0,1,
Sudan,1885,0.4,0,0,99.8,0.2,0,0,0.01,0.01,0,0,0.5,0,0,1,
Sudan,1890,0.5,0,0,99.8,0.2,0,0,0.01,0.01,0,0,0.7,0,0,1,
Sudan,1895,0.7,0,0,99.7,0.3,0,0,0.01,0.01,0,0,0.8,0,0,1,
Sudan,1900,0.9,0,0,99.5,0.5,0,0,0.02,0.01,0,0,1.1,0,0,0.333333333,
Sudan,1905,1.1,0,0,99.2,0.8,0,0,0.02,0.02,0,0,1.4,0,0,0.25,
Sudan,1910,1.4,0,0,99,0.9,0,0,0.03,0.02,0,0,1.8,0,0,0.2,
Sudan,1915,2.1,0,0,95,4.6,0.1,0.2,0.15,0.12,0.02,0.01,2.9,0,0,0.111111111,
Sudan,1920,2.8,0,0,94.5,5,0.1,0.2,0.16,0.14,0.02,0.01,4,0,0,0.1,
Sudan,1925,3.6,0,0,93.9,5.5,0.1,0.2,0.18,0.15,0.02,0.01,5,0,0,0.121212121,
Sudan,1930,4.3,0,0,93.3,6.1,0.3,0.3,0.22,0.17,0.03,0.01,5.8,0,0,0.097560976,
Sudan,1935,4.1,0.1,0,92.7,6.6,0.3,0.3,0.24,0.19,0.04,0.01,4.6,0.1,0,0.119047619,
Sudan,1940,4.5,0,0,91.7,7.6,0.4,0.3,0.27,0.22,0.05,0.01,4.4,0.1,0,0.102040816,
Sudan,1945,5.3,0.1,0,91.1,8.2,0.4,0.3,0.29,0.24,0.05,0.01,4.8,0.2,0,0.14,
Sudan,1950,14.1,0.3,0,89.8,9.3,0.5,0.4,0.35,0.28,0.06,0.01,20.8,0.5,0.1,0.15,
Sudan,1955,14,0.8,0.1,87.9,10.9,0.7,0.5,0.43,0.34,0.08,0.01,22.1,1.4,0.2,0.169014085,
Sudan,1960,24.5,2.8,0.4,86.2,12.4,0.9,0.6,0.51,0.4,0.1,0.02,35.1,4.7,0.8,0.197530864,
Sudan,1965,28.4,3.8,0.7,83.9,14.3,1.3,0.7,0.63,0.49,0.13,0.02,36.1,5.7,1.3,0.242424242,
Sudan,1970,37.2,6.7,1.2,80.8,16.9,1.6,0.8,0.78,0.61,0.15,0.02,45.9,9.4,2.1,0.277310924,
Sudan,1975,46.5,13.3,1.5,77.3,18.9,3.1,0.8,1.03,0.76,0.24,0.02,59.1,19.9,2.5,0.337748344,
Sudan,1980,50,15.2,1.8,73.2,21.7,4.4,0.8,1.42,1.1,0.3,0.02,56.9,18.9,2.6,0.39800995,
Sudan,1985,50,18,2,67.4,24.9,7.1,0.6,1.93,1.54,0.38,0.02,58.8,19.9,2.6,0.5,
Sudan,1990,50,20.9,3,62.8,26.8,9.7,0.7,2.4,1.91,0.47,0.02,56.8,22.8,3.2,0.579470199,
Sudan,1995,52,18,4,59,28.6,11.4,1,2.78,2.21,0.54,0.03,56.9,19,4.8,0.631268437,
Sudan,2000,43.5,23.5,6,55.7,30.9,11.7,1.7,3.09,2.46,0.58,0.05,47.1,24.9,6,0.683060109,
Sudan,2005,54.1,30.1,7.7,53.7,32.6,11.1,2.6,3.31,2.63,0.6,0.08,58,32.1,7.9,0.729658793,
Sudan,2010,60.4,37.5,9.8,51.9,34.7,9.8,3.6,3.49,2.78,0.6,0.11,64.3,40.2,10.2,0.770992366,
Swaziland,1820,0,0,0,,,,,,,,,0,0,0, ,
Swaziland,1825,0,0,0,,,,,,,,,0,0,0, ,
Swaziland,1830,0,0,0,,,,,,,,,0,0,0, ,
Swaziland,1835,0,0,0,,,,,,,,,0,0,0, ,
Swaziland,1840,0,0,0,,,,,,,,,0,0,0, ,
Swaziland,1845,0,0,0,,,,,,,,,0,0,0, ,
Swaziland,1850,0,0,0,,,,,,,,,0,0,0, ,
Swaziland,1855,0,0,0,,,,,,,,,0,0,0, ,
Swaziland,1860,0,0,0,,,,,,,,,0,0,0, ,
Swaziland,1865,0,0,0,,,,,,,,,0,0,0, ,
Swaziland,1870,0,0,0,100,0,0,0,0.01,0,0,0,0,0,0,1,
Swaziland,1875,0,0,0,100,0,0,0,0.01,0,0,0,0,0,0,1,
Swaziland,1880,0,0,0,100,0,0,0,0.01,0,0,0,0,0,0,1,
Swaziland,1885,0,0,0,100,0,0,0,0.01,0,0,0,0,0,0,1,
Swaziland,1890,0,0,0,100,0,0,0,0.01,0,0,0,0,0,0,1,
Swaziland,1895,0,0,0,100,0,0,0,0.01,0,0,0,0,0,0,1,
Swaziland,1900,0,0,0,100,0,0,0,0.01,0,0,0,0,0,0,1,
Swaziland,1905,0.2,0,0,100,0,0,0,0.01,0,0,0,0.3,0,0,1,
Swaziland,1910,0.7,0,0,99.1,0.7,0.2,0,0.05,0.04,0.01,0,0.7,0,0,0.375,
Swaziland,1915,1.5,0,0,98.3,1.3,0.4,0.1,0.11,0.09,0.02,0,1.6,0,0,0.466666667,
Swaziland,1920,2.8,0,0,97.5,1.9,0.5,0.1,0.15,0.12,0.02,0,3,0,0,0.428571429,
Swaziland,1925,5,0,0,94,4.6,1.3,0.2,0.36,0.29,0.06,0,5.3,0,0,0.775,
Swaziland,1930,8.4,0.1,0,91.6,6.5,1.7,0.2,0.49,0.4,0.08,0.01,8.9,0.1,0,0.781818182,
Swaziland,1935,13.3,0.2,0,89.2,8.5,2.1,0.2,0.62,0.52,0.09,0.01,14.2,0.2,0,0.785714286,
Swaziland,1940,20.3,0.3,0,86.3,10.9,2.5,0.3,0.78,0.66,0.11,0.01,21.5,0.4,0,0.764044944,
Swaziland,1945,29.3,0.6,0,83.1,13.6,3,0.3,0.96,0.81,0.13,0.01,30.9,0.8,0,0.76146789,
Swaziland,1950,36.5,1.1,0,77.2,18.6,3.8,0.3,1.27,1.09,0.17,0.01,34.9,1,0,0.821428571,
Swaziland,1955,48.9,2.3,0,72.6,22.4,4.7,0.3,1.55,1.34,0.2,0.01,47.6,2.8,0,0.808139535,
Swaziland,1960,42.7,3.6,0,67.9,26.1,5.6,0.4,1.81,1.57,0.23,0.01,43.7,4.2,0,0.801980198,
Swaziland,1965,54.4,5.8,0,61.4,31.6,6.7,0.3,2.16,1.89,0.26,0.01,60.6,6.3,0,0.86695279,
Swaziland,1970,64,13,0.6,50.5,37.2,11.3,1,3,2.53,0.44,0.03,64,14.1,0.8,0.833333333,
Swaziland,1975,74,21,2.5,39.8,40.5,18.1,1.6,3.96,3.2,0.7,0.06,73,19.9,3.1,0.816326531,
Swaziland,1980,83,25.6,3.9,35.1,39.2,23.2,2.4,4.6,3.59,0.93,0.08,83.1,21.3,4.9,1.058295964,
Swaziland,1985,85,28.9,4.4,30.3,37.8,29,2.8,5.26,3.98,1.18,0.1,83,25.6,6.7,1.17954071,
Swaziland,1990,85,30.8,4.1,30.4,37.4,29.9,2.3,5.28,4,1.2,0.08,83,26.4,4.8,1.116935484,
Swaziland,1995,95,47.8,6,33,33.6,31.5,1.9,5.2,3.92,1.22,0.07,94,47.8,6.9,1.071856287,
Swaziland,2000,79.7,37,4,37.3,35.2,26.1,1.4,4.62,3.6,0.98,0.05,78.7,37,4,1.039735099,
Swaziland,2005,85.2,41.4,5,35.8,37.7,24.6,1.9,4.64,3.66,0.92,0.06,85.3,41.3,5,1.004319654,
Swaziland,2010,98.5,51.8,6,29.6,37.9,29.8,2.7,5.33,4.09,1.15,0.09,100,51.8,6,1.034351145,
Sweden,1820,80.7,0.1,0,,,,,,,,,100,0.1,0.1, ,
Sweden,1825,82.5,0.1,0,,,,,,,,,100,0.1,0.1, ,
Sweden,1830,84.1,0.2,0,,,,,,,,,100,0.2,0.1, ,
Sweden,1835,85.6,0.2,0.1,,,,,,,,,100,0.2,0.1, ,
Sweden,1840,86.9,0.3,0.1,,,,,,,,,100,0.3,0.1, ,
Sweden,1845,88.2,0.4,0.1,,,,,,,,,100,0.4,0.2, ,
Sweden,1850,89.4,0.5,0.1,,,,,,,,,100,0.5,0.2, ,
Sweden,1855,90.5,0.6,0.1,,,,,,,,,100,0.7,0.2, ,
Sweden,1860,91.5,0.8,0.2,,,,,,,,,100,0.8,0.3, ,
Sweden,1865,92.4,1.1,0.2,,,,,,,,,100,1.1,0.4, ,
Sweden,1870,100,1.4,0.3,21.7,72,6.2,0.1,3.6,3.28,0.31,0,100,1.4,0.5,0.888311688,
Sweden,1875,100,1.7,0.2,20.1,73.3,6.5,0.1,3.71,3.37,0.33,0,100,1.7,0.4,0.930232558,
Sweden,1880,100,2.2,0.2,18.2,74.5,7.1,0.2,3.85,3.48,0.36,0,100,2.2,0.4,0.977040816,
Sweden,1885,100,2.8,0.2,16.6,75.7,7.6,0.2,3.98,3.58,0.39,0,100,2.6,0.3,1.02284264,
Sweden,1890,100,3.1,0.3,15.1,76.8,7.9,0.2,4.09,3.67,0.42,0.01,100,2.9,0.6,1.062972292,
Sweden,1895,100,3.1,0.2,13.7,78,8.2,0.2,4.21,3.77,0.44,0.01,100,2.6,0.3,1.094763092,
Sweden,1900,100,3.5,0.2,12.4,79.1,8.4,0.2,4.32,3.86,0.45,0.01,100,3.1,0.2,1.120689655,
Sweden,1905,100,4.1,0.3,11.2,80.2,8.5,0.2,4.42,3.95,0.47,0.01,100,4.1,0.3,1.145985401,
Sweden,1910,100,4.3,0.7,9.9,81.9,8.1,0.3,4.5,4.03,0.46,0.01,100,4.4,1.1,1.112941176,
Sweden,1915,100,4.7,0.7,8.1,84.2,7.4,0.3,4.59,4.15,0.44,0.01,100,4.7,1.1,1.069977427,
Sweden,1920,100,5.6,0.8,6.5,84.3,8.3,1,4.84,4.29,0.53,0.03,100,6.4,1.1,1.084051724,
Sweden,1925,99.7,5.6,0.7,5.2,84.4,8.8,1.6,5.06,4.41,0.61,0.04,100,6.1,0.9,0.895327103,
Sweden,1930,100,5.2,0.7,4.9,77.8,14.6,2.6,5.64,4.56,1,0.07,100,5,0.7,0.939862543,
Sweden,1935,98.9,6.2,0.8,3.8,77.3,15.6,3.2,5.89,4.69,1.11,0.09,100,6.1,0.7,0.956882255,
Sweden,1940,100,6.9,0.8,2.9,76.1,17.5,3.5,6.16,4.81,1.25,0.1,100,6.6,0.3,0.94637224,
Sweden,1945,100,13.4,1.1,2,73.7,20.2,4.1,6.53,4.93,1.47,0.12,100,17.8,0.5,0.933431953,
Sweden,1950,100,20.9,1.4,1.4,70.7,23.2,4.6,6.95,5.11,1.69,0.15,100,19.4,2.2,0.935933148,
Sweden,1955,100,23.1,2.1,0.9,67.5,26.3,5.3,7.28,5.2,1.91,0.17,100,21.1,3,0.931034483,
Sweden,1960,94,51,9.1,0.9,61.9,31.1,6,7.69,5.27,2.23,0.19,93.1,48.1,11.5,0.964240102,
Sweden,1965,93.4,58.6,13.1,1,56.7,35.5,6.8,8.12,5.37,2.53,0.22,89,37.8,15.1,0.986552567,
Sweden,1970,92.7,81.2,21.3,1.1,48.3,43.9,6.7,8.65,5.48,2.95,0.22,92.4,83.8,23.9,0.958144796,
Sweden,1975,100,73.7,28.8,1.7,36.9,49.4,12.1,9.62,5.56,3.67,0.39,100,71.7,33.7,0.959266802,
Sweden,1980,96.4,83.1,30.8,1.5,27.9,55.2,15.5,10.3,5.67,4.13,0.5,97,83.1,27.1,0.967526266,
Sweden,1985,97.7,78.4,30,1.6,22.9,57.5,18,10.65,5.71,4.35,0.58,97,73,28,0.997185741,
Sweden,1990,99,85,32,2.1,16.9,60.4,20.7,11.03,5.74,4.63,0.67,99,85,28.9,1.011850501,
Sweden,1995,100,96,42.5,2.2,11.6,63.6,22.5,11.41,5.78,4.9,0.73,100,95,37.5,1.025732032,
Sweden,2000,100,96,67,2,8.6,64.7,24.8,11.72,5.82,5.1,0.8,100,95,54.5,1.034692108,
Sweden,2005,96,100,82,2,5.3,68.7,24.3,11.86,5.86,5.21,0.8,96,100,64.7,1.04130809,
Sweden,2010,100,93,75,2.3,3.4,67.8,26.5,11.95,5.84,5.23,0.88,100,93,59.8,1.042735043,
Switzerland,1820,63.6,0.3,0,,,,,,,,,67.3,0.6,0, ,
Switzerland,1825,65.1,0.4,0,,,,,,,,,67.1,0.8,0.1, ,
Switzerland,1830,66.6,0.5,0,,,,,,,,,67,1,0.1, ,
Switzerland,1835,69.2,0.6,0.1,,,,,,,,,69.6,1.2,0.1, ,
Switzerland,1840,71.8,0.8,0.1,,,,,,,,,72.2,1.5,0.1, ,
Switzerland,1845,74.4,1,0.1,,,,,,,,,74.8,1.9,0.1, ,
Switzerland,1850,77,1.2,0.1,,,,,,,,,77.4,2.3,0.2, ,
Switzerland,1855,79.6,1.5,0.1,,,,,,,,,80,2.9,0.2, ,
Switzerland,1860,82.2,1.9,0.1,,,,,,,,,82.6,3.6,0.2, ,
Switzerland,1865,84.8,2.3,0.2,,,,,,,,,85.3,4.4,0.3, ,
Switzerland,1870,87.4,2.9,0.2,25.7,72.8,1.4,0.1,4.09,4.03,0.06,0,87.9,5.5,0.4,1.315340909,
Switzerland,1875,90,3.5,0.3,23.3,74.9,1.7,0.1,4.28,4.2,0.07,0,90.5,6.8,0.5,1.244736842,
Switzerland,1880,92.6,4.4,0.3,20.7,77,2.2,0.2,4.47,4.38,0.09,0,93.1,8.4,0.5,1.180487805,
Switzerland,1885,96.4,5.7,0.4,18.1,79,2.7,0.2,4.68,4.57,0.11,0.01,96.8,10.9,0.7,1.119909502,
Switzerland,1890,92.9,6.1,0.4,15.4,81.1,3.3,0.2,4.91,4.77,0.13,0.01,85.8,11.6,0.8,1.067368421,
Switzerland,1895,90.9,6.5,0.5,12.9,82.9,3.9,0.3,5.13,4.96,0.16,0.01,81.7,12.2,0.9,1.033663366,
Switzerland,1900,89,7,0.7,11.3,83.9,4.5,0.3,5.31,5.11,0.18,0.01,78,12.7,1.1,1.018975332,
Switzerland,1905,91.2,7.7,0.9,9.3,83.3,6.3,1.2,5.67,5.33,0.31,0.03,82.5,13.8,1.5,0.987762238,
Switzerland,1910,86.7,9.4,1,7.3,82.5,8.2,2,6.05,5.56,0.43,0.05,87.7,16.8,1.7,0.939297125,
Switzerland,1915,88.3,9.3,0.9,6,81.4,9.8,2.8,6.37,5.74,0.55,0.08,91.2,16.2,1.5,0.917541229,
Switzerland,1920,87,9.6,0.9,3.3,77.6,14,5.2,7.11,6.1,0.87,0.14,88.8,16.5,1.5,0.884210526,
Switzerland,1925,85.4,10.2,0.9,2.3,76.1,15.8,5.9,7.45,6.28,1.01,0.16,86,16.6,1.2,0.889029004,
Switzerland,1930,85.9,9.1,1.1,1.7,74.7,17.1,6.6,7.72,6.42,1.12,0.19,87.1,13.4,1.5,0.899755501,
Switzerland,1935,89.1,6.4,1.4,1.4,73.4,18,7.2,7.96,6.53,1.22,0.21,93.6,6.6,1.7,0.91497006,
Switzerland,1940,86.9,6.5,1.6,0.8,72.4,19,7.9,8.21,6.66,1.33,0.23,89.5,5.2,2.1,0.921911422,
Switzerland,1945,81.3,6.6,2.2,0.2,70.7,20.4,8.7,8.52,6.79,1.47,0.26,78.8,3.7,3,0.917040359,
Switzerland,1950,84,24.9,2.3,0.2,67.4,23,9.4,8.97,6.98,1.7,0.29,84.3,38.8,4.2,0.893796004,
Switzerland,1955,87.2,30,2.2,0.2,66.4,23.6,9.8,9.09,7.02,1.76,0.3,87.2,45.2,3.8,0.900938478,
Switzerland,1960,100,22.6,6.7,0.2,66.2,23.3,10.3,9.16,7.05,1.79,0.32,100,18,11.2,0.923480084,
Switzerland,1965,80.1,32.1,8.4,2.4,54.6,33,10,9.5,6.87,2.32,0.31,79.3,25.1,13.3,0.930964467,
Switzerland,1970,78.3,52.1,10,4.4,43.2,42.2,10.2,9.9,6.7,2.88,0.32,77.5,54.3,15,0.923300971,
Switzerland,1975,84.7,59.9,13.6,4,32.8,52.5,10.7,10.55,6.65,3.56,0.34,83.8,67.4,19.4,0.908762421,
Switzerland,1980,92.1,68.9,18.2,2.7,24.2,61.6,11.5,11.32,6.64,4.32,0.37,89.4,82.3,25.4,0.903442485,
Switzerland,1985,92.1,79.2,21,6.8,23.7,55.6,13.9,10.67,6.19,4.05,0.44,91.1,99.6,28.2,0.890265487,
Switzerland,1990,93,79,25.7,8.4,23.3,51.5,16.7,10.54,5.91,4.1,0.54,92,81.9,32.8,0.882931189,
Switzerland,1995,100,88.3,31.8,10.2,22.4,48.9,18.4,10.41,5.68,4.14,0.6,100,91.1,39.4,0.882459313,
Switzerland,2000,100,93,38,11.5,23.2,47.1,18.2,10.14,5.46,4.08,0.6,100,95.7,44,0.895424837,
Switzerland,2005,100,92.8,46,9,19.1,48.4,23.5,10.82,5.51,4.54,0.77,100,92.6,50,0.9269813,
Switzerland,2010,100,93.7,53,1.4,3,64.2,31.5,12.92,5.9,5.97,1.04,100,93.6,54,0.962034928,
Syria,1820,0,0,0,,,,,,,,,0,0,0, ,
Syria,1825,0,0,0,,,,,,,,,0,0,0, ,
Syria,1830,0,0,0,,,,,,,,,0.1,0,0, ,
Syria,1835,0.1,0,0,,,,,,,,,0.1,0,0, ,
Syria,1840,0.1,0,0.1,,,,,,,,,0.1,0,0.2, ,
Syria,1845,0.1,0,0.2,,,,,,,,,0.2,0,0.4, ,
Syria,1850,0.2,0,0,,,,,,,,,0.2,0,0, ,
Syria,1855,0.2,0,0,,,,,,,,,0.3,0,0, ,
Syria,1860,0.3,0,0,,,,,,,,,0.5,0,0, ,
Syria,1865,0.4,0,0,,,,,,,,,0.6,0,0, ,
Syria,1870,0.6,0,0,99.8,0.2,0,0,0.01,0.01,0,0,0.9,0,0,0.5,
Syria,1875,0.8,0,0,99.8,0.2,0,0,0.01,0.01,0,0,1.2,0,0,0.5,
Syria,1880,1.1,0,0,99.7,0.3,0,0,0.02,0.01,0,0,1.7,0,0,0.5,
Syria,1885,1.6,0,0,99.5,0.4,0,0,0.02,0.02,0,0,2.3,0,0,0.333333333,
Syria,1890,2.2,0.1,0,99.4,0.6,0.1,0,0.02,0.02,0,0,3.2,0.1,0,0.666666667,
Syria,1895,3,0.1,0,99.1,0.8,0.1,0,0.03,0.03,0,0,4.5,0.1,0,0.5,
Syria,1900,4.1,0.1,0,98.8,1.1,0.1,0,0.04,0.04,0.01,0,6.2,0.1,0,0.5,
Syria,1905,5.6,0.2,0,96.6,3.2,0.1,0,0.11,0.1,0.01,0,8.4,0.2,0,0.176470588,
Syria,1910,7.6,0.2,0,94.6,5.2,0.1,0.1,0.16,0.15,0.01,0,11.4,0.2,0,0.148148148,
Syria,1915,10.3,0.3,0,93.1,6.6,0.2,0.1,0.21,0.19,0.02,0,15.4,0.3,0,0.142857143,
Syria,1920,13.7,0.4,0,88.1,11.5,0.4,0.1,0.37,0.34,0.03,0,20.5,0.4,0,0.095238095,
Syria,1925,18.1,0.5,0,86.1,13.4,0.5,0.1,0.43,0.4,0.03,0,26.9,0.5,0.1,0.108108108,
Syria,1930,23.5,0.7,0.1,83.9,15.4,0.5,0.2,0.5,0.46,0.04,0.01,34.7,0.7,0.1,0.117647059,
Syria,1935,24.9,1,0.1,81.2,18,0.7,0.2,0.6,0.54,0.05,0.01,33.9,1,0.2,0.141414141,
Syria,1940,28.3,1.3,0.1,78.4,20.6,0.8,0.2,0.69,0.63,0.06,0.01,36.1,1.3,0.1,0.168141593,
Syria,1945,34.8,1.7,0.1,75.4,23.3,1,0.3,0.8,0.72,0.07,0.01,43.5,1.8,0.2,0.204724409,
Syria,1950,60,4.7,0.4,73.3,25,1.3,0.4,0.92,0.81,0.09,0.01,86.2,7,0.7,0.24822695,
Syria,1955,55,6.7,0.8,71.2,26.1,2.2,0.4,1.05,0.9,0.13,0.01,74.7,9.9,1.3,0.270440252,
Syria,1960,55.8,12,3.7,68.1,27.8,3.7,0.4,1.31,1.1,0.2,0.01,76.7,17.7,6,0.291457286,
Syria,1965,67,21,8,64,29.3,5.6,1.1,1.63,1.26,0.34,0.03,87.7,31.4,12.9,0.296,
Syria,1970,70,29,8.9,56.7,32.7,9.7,1,2.2,1.66,0.5,0.03,85.7,40.5,13.8,0.328313253,
Syria,1975,87,37,12.1,47.9,36.7,13.4,1.9,2.89,2.13,0.7,0.06,100,48.8,17.7,0.382422803,
Syria,1980,91,40,17.6,39.1,40.5,17,3.4,3.55,2.58,0.88,0.1,100,48.8,24.4,0.485477178,
Syria,1985,97,53,17.1,29.5,44.6,21.7,4.2,4.26,3.08,1.06,0.13,100,62.7,21.8,0.582255083,
Syria,1990,99,46,18.2,22.2,51.1,21.9,4.7,4.68,3.41,1.12,0.15,100,52.8,21.8,0.661946903,
Syria,1995,93.9,37.4,17.9,16.1,59.8,19.6,4.5,4.77,3.6,1.03,0.14,99.3,40.7,21.4,0.741347905,
Syria,2000,100,38.9,12,12.3,65.9,18.4,3.5,4.79,3.77,0.9,0.11,100,39.9,13,0.838771593,
Syria,2005,100,64.4,18,13.3,53.9,28.4,4.4,6.12,4.59,1.39,0.14,100,63.3,19,0.840601504,
Syria,2010,100,67,26,12.7,44.7,38,4.6,7.07,4.91,2.01,0.15,100,65.9,27.9,0.844850065,
Taiwan,1820,0,0,0,,,,,,,,,0,0,0, ,
Taiwan,1825,0,0,0,,,,,,,,,0,0,0, ,
Taiwan,1830,0,0,0,,,,,,,,,0,0,0, ,
Taiwan,1835,0,0,0,,,,,,,,,0,0,0, ,
Taiwan,1840,0,0,0,,,,,,,,,0,0,0, ,
Taiwan,1845,0,0,0,,,,,,,,,0,0,0, ,
Taiwan,1850,0,0,0,,,,,,,,,0,0,0, ,
Taiwan,1855,0,0,0,,,,,,,,,0,0,0, ,
Taiwan,1860,0,0,0,,,,,,,,,0,0,0, ,
Taiwan,1865,0,0,0,,,,,,,,,0,0,0, ,
Taiwan,1870,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,
Taiwan,1875,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,
Taiwan,1880,0.2,0,0,100,0,0,0,0,0,0,0,0.2,0,0,0,
Taiwan,1885,0.5,0,0,100,0,0,0,0,0,0,0,0.7,0,0,0,
Taiwan,1890,1.2,0,0,100,0.1,0,0,0.01,0,0,0,1.7,0,0,1,
Taiwan,1895,2.4,0,0,99.8,0.2,0,0,0.01,0.01,0,0,3.4,0,0,1,
Taiwan,1900,4.6,0,0,99.6,0.4,0,0,0.02,0.02,0,0,6.4,0,0,0.333333333,
Taiwan,1905,5.8,0,0,99.1,0.9,0,0,0.03,0.03,0,0,7,0,0.1,0.4,
Taiwan,1910,7,0,0.1,98.3,1.7,0.1,0,0.07,0.06,0,0,0.6,0,0.1,0.3,
Taiwan,1915,25.9,0.2,0.1,97.4,2.5,0.1,0,0.1,0.09,0.01,0,27.8,0.3,0.2,0.428571429,
Taiwan,1920,44.8,0.5,0.1,89.3,7.9,2.2,0.6,0.53,0.39,0.13,0.01,55.3,0.9,0.2,0.368421053,
Taiwan,1925,51.8,1.1,0.1,86.8,5.5,6.6,1.1,0.88,0.5,0.35,0.03,59.7,2,0.2,0.543859649,
Taiwan,1930,58.7,2.1,0.2,79.3,9.6,9.5,1.6,1.34,0.78,0.52,0.05,64,4,0.3,0.448648649,
Taiwan,1935,70.1,2.2,0.2,71.3,15.1,11.6,2,1.76,1.07,0.64,0.06,77,4,0.3,0.427419355,
Taiwan,1940,100,4,0.2,64.6,19.7,13.3,2.4,2.12,1.31,0.74,0.07,100,7.6,0.4,0.423333333,
Taiwan,1945,100,5.6,0.2,57.1,25.2,15,2.7,2.5,1.59,0.83,0.08,100,10.5,0.3,0.429394813,
Taiwan,1950,100,9,0.6,44.3,34.9,17.6,3.3,3.16,2.1,0.96,0.1,100,13,1,0.450934579,
Taiwan,1955,100,15.5,1.5,38,39.5,19.2,3.3,3.47,2.34,1.04,0.1,100,21.9,2.5,0.466950959,
Taiwan,1960,94.1,45.6,4.6,32.8,42.9,20.6,3.6,3.76,2.52,1.13,0.11,94.1,82.4,7.9,0.469548134,
Taiwan,1965,95.1,51,11.1,27.2,45.7,22.8,4.5,4.18,2.75,1.3,0.13,94.1,83.2,18.6,0.537037037,
Taiwan,1970,96,71.6,16.9,22.3,45.4,25.7,6.6,5.1,3.36,1.57,0.17,95.1,100,27.5,0.636215334,
Taiwan,1975,97,80.5,16.5,18.4,40.8,34.1,6.7,6.07,3.86,2.02,0.18,97,100,26,0.746008708,
Taiwan,1980,98,86.8,17.9,14.2,35.5,40.1,10.2,7.1,4.31,2.51,0.28,99,100,26.7,0.852287582,
Taiwan,1985,98,88.6,18,10.3,31.3,46.2,12.2,7.89,4.64,2.92,0.33,98,100,25,0.908101572,
Taiwan,1990,98,85,34,7,27.6,49.1,16.3,8.68,4.92,3.34,0.42,98,83,23,0.958286359,
Taiwan,1995,98,89.2,39.1,4,22.2,53.1,20.7,9.55,5.23,3.8,0.53,98,87.2,44.2,0.958974359,
Taiwan,2000,99,92,56,1.9,16.6,55.7,25.8,10.38,5.48,4.26,0.64,99,91,53,0.948356808,
Taiwan,2005,98,93,82,0.8,11.8,52,35.4,11.35,5.71,4.77,0.87,96.3,93,79,0.967909801,
Taiwan,2010,99,95.6,86.8,0.4,7.9,49.6,42.2,11.96,5.86,5.08,1.02,98,95.7,84.6,0.949552482,
Thailand,1820,0,0,0,,,,,,,,,0,0,0, ,
Thailand,1825,0,0,0,,,,,,,,,0,0,0, ,
