Entity,Year,Mobile cellular subscriptions (World Bank (2015))
Uganda,1981,0
Uganda,1982,0
Uganda,1983,0
Uganda,1984,0
Uganda,1985,0
Uganda,1986,0
Uganda,1987,0
Uganda,1988,0
Uganda,1989,0
Uganda,1990,0
Uganda,1991,0
Uganda,1992,0
Uganda,1993,0
Uganda,1994,0
Uganda,1995,0.008423042
Uganda,1996,0.018684872
Uganda,1997,0.022640286
Uganda,1998,0.131691862
Uganda,1999,0.239741703
Uganda,2000,0.522799789
Uganda,2001,1.130100554
Uganda,2002,1.516028656
Uganda,2003,2.892006194
Uganda,2004,4.195756068
Uganda,2005,4.578959089
Uganda,2006,6.761102482
Uganda,2007,13.65261655
Uganda,2008,26.92003559
Uganda,2009,28.55294653
Uganda,2010,37.74438345
Uganda,2011,47.50472743
Uganda,2012,45.00206351
Uganda,2013,44.09069074
Ukraine,1980,0
Ukraine,1981,0
Ukraine,1982,0
Ukraine,1983,0
Ukraine,1984,0
Ukraine,1985,0
Ukraine,1986,0
Ukraine,1987,0
Ukraine,1988,0
Ukraine,1989,0
Ukraine,1990,0
Ukraine,1991,0
Ukraine,1992,0
Ukraine,1993,0.000126078
Ukraine,1994,0.009729426
Ukraine,1995,0.027372102
Ukraine,1996,0.059030694
Ukraine,1997,0.113442549
Ukraine,1998,0.231119318
Ukraine,1999,0.437415192
Ukraine,2000,1.668508529
Ukraine,2001,4.575427253
Ukraine,2002,7.661123211
Ukraine,2003,13.59298
Ukraine,2004,28.94597129
Ukraine,2005,63.67435357
Ukraine,2006,104.7041786
Ukraine,2007,118.4064976
Ukraine,2008,119.8447225
Ukraine,2009,118.750841
Ukraine,2010,117.1087348
Ukraine,2011,121.3388196
Ukraine,2012,130.3399209
Ukraine,2013,138.0646549
United Arab Emirates,1982,0.201598076
United Arab Emirates,1983,0.29324162
United Arab Emirates,1984,0.386440147
United Arab Emirates,1985,0.588175039
United Arab Emirates,1986,0.784279372
United Arab Emirates,1987,0.905137187
United Arab Emirates,1988,0.859014274
United Arab Emirates,1989,1.461321492
United Arab Emirates,1990,1.858734413
United Arab Emirates,1991,2.254085688
United Arab Emirates,1992,2.430181766
United Arab Emirates,1993,3.327734151
United Arab Emirates,1994,4.098632759
United Arab Emirates,1995,5.496642593
United Arab Emirates,1996,7.844957726
United Arab Emirates,1997,11.85794673
United Arab Emirates,1998,17.91459445
United Arab Emirates,1999,28.76186046
United Arab Emirates,2000,47.18932233
United Arab Emirates,2001,60.95911885
United Arab Emirates,2002,75.31310009
United Arab Emirates,2003,88.21926159
United Arab Emirates,2004,100.6685238
United Arab Emirates,2005,109.2858728
United Arab Emirates,2006,113.2014286
United Arab Emirates,2007,133.3628641
United Arab Emirates,2008,137.6413795
United Arab Emirates,2009,138.2668687
United Arab Emirates,2010,129.4316308
United Arab Emirates,2011,131.3980376
United Arab Emirates,2012,149.6390858
United Arab Emirates,2013,171.8737993
United Kingdom,1980,0
United Kingdom,1981,0
United Kingdom,1982,0
United Kingdom,1983,0
United Kingdom,1984,0
United Kingdom,1985,0.088469175
United Kingdom,1986,0.229588144
United Kingdom,1987,0.510974391
United Kingdom,1988,0.984128589
United Kingdom,1989,1.708755296
United Kingdom,1990,1.947059624
United Kingdom,1991,2.196366801
United Kingdom,1992,2.619945977
United Kingdom,1993,3.932425055
United Kingdom,1994,6.812778164
United Kingdom,1995,9.889762431
United Kingdom,1996,12.46095848
United Kingdom,1997,15.15254531
United Kingdom,1998,25.41757307
United Kingdom,1999,46.28415293
United Kingdom,2000,73.70811816
United Kingdom,2001,78.20217751
United Kingdom,2002,82.83088603
United Kingdom,2003,90.88455695
United Kingdom,2004,99.50619762
United Kingdom,2005,108.5920211
United Kingdom,2006,115.6002598
United Kingdom,2007,121.1018108
United Kingdom,2008,122.1864624
United Kingdom,2009,123.9547246
United Kingdom,2010,123.6254863
United Kingdom,2011,123.6041988
United Kingdom,2012,124.7618169
United Kingdom,2013,124.6098071
United States,1980,0
United States,1984,0.038253436
United States,1985,0.140659444
United States,1986,0.279060364
United States,1987,0.498659917
United States,1988,0.829863407
United States,1989,1.39281703
United States,1990,2.075802366
United States,1991,2.939643902
United States,1992,4.249049037
United States,1993,6.103716586
United States,1994,9.104921407
United States,1995,12.6047249
United States,1996,16.23815248
United States,1997,20.14238484
United States,1998,24.89063952
United States,1999,30.57610298
United States,2000,38.46809105
United States,2001,44.69057874
United States,2002,48.85103822
United States,2003,54.84681409
United States,2004,62.54719598
United States,2005,68.31769507
United States,2006,76.29353842
United States,2007,82.06414479
United States,2008,85.20916517
United States,2009,88.62364611
United States,2010,91.31165202
United States,2011,94.44042596
United States,2012,96.01037609
United States,2013,95.52923481
United States Virgin Islands,1980,0
United States Virgin Islands,1981,0
United States Virgin Islands,1982,0
United States Virgin Islands,1983,0
United States Virgin Islands,1984,0
United States Virgin Islands,1985,0
United States Virgin Islands,1986,0
United States Virgin Islands,1987,0
United States Virgin Islands,1988,0
United States Virgin Islands,1989,0
United States Virgin Islands,1990,0
United States Virgin Islands,1997,14.81454047
United States Virgin Islands,1998,23.09020883
United States Virgin Islands,1999,27.6673645
United States Virgin Islands,2000,32.25479444
United States Virgin Islands,2001,37.78418778
United States Virgin Islands,2002,41.64284001
United States Virgin Islands,2003,45.53893903
United States Virgin Islands,2004,59.42573634
United States Virgin Islands,2005,74.51191448
Uruguay,1980,0
Uruguay,1981,0
Uruguay,1982,0
Uruguay,1983,0
Uruguay,1984,0
Uruguay,1985,0
Uruguay,1986,0
Uruguay,1987,0
Uruguay,1988,0
Uruguay,1989,0
Uruguay,1990,0
Uruguay,1991,0
Uruguay,1992,0.054268974
Uruguay,1993,0.156362743
Uruguay,1994,0.213198969
Uruguay,1995,1.237570103
Uruguay,1996,2.42029077
Uruguay,1997,3.034200069
Uruguay,1998,4.597686833
Uruguay,1999,9.644671738
Uruguay,2000,12.36996893
Uruguay,2001,15.63054405
Uruguay,2002,15.43284748
Uruguay,2003,14.9614589
Uruguay,2004,18.04452826
Uruguay,2005,34.73290719
Uruguay,2006,69.96574097
Uruguay,2007,89.9933321
Uruguay,2008,104.7453819
Uruguay,2009,122.3521626
Uruguay,2010,131.589018
Uruguay,2011,140.6072022
Uruguay,2012,147.1306851
Uruguay,2013,154.618466
Uzbekistan,1980,0
Uzbekistan,1981,0
Uzbekistan,1982,0
Uzbekistan,1983,0
Uzbekistan,1984,0
Uzbekistan,1985,0
Uzbekistan,1986,0
Uzbekistan,1987,0
Uzbekistan,1988,0
Uzbekistan,1989,0
Uzbekistan,1990,0
Uzbekistan,1991,0
Uzbekistan,1992,0
Uzbekistan,1993,0.002270342
Uzbekistan,1994,0.004009233
Uzbekistan,1995,0.016256445
Uzbekistan,1996,0.040673617
Uzbekistan,1997,0.0724346
Uzbekistan,1998,0.110985339
Uzbekistan,1999,0.164732289
Uzbekistan,2000,0.213979368
Uzbekistan,2001,0.510035685
Uzbekistan,2002,0.737743132
Uzbekistan,2003,1.255442999
Uzbekistan,2004,2.110190903
Uzbekistan,2005,2.764509731
Uzbekistan,2006,9.606295141
Uzbekistan,2007,21.34114016
Uzbekistan,2008,45.79499837
Uzbekistan,2009,59.93517855
Uzbekistan,2010,75.45030892
Uzbekistan,2011,90.3737516
Uzbekistan,2012,71.03391446
Uzbekistan,2013,74.30678167
Vanuatu,1980,0
Vanuatu,1981,0
Vanuatu,1982,0
Vanuatu,1983,0
Vanuatu,1984,0
Vanuatu,1985,0
Vanuatu,1986,0
Vanuatu,1987,0
Vanuatu,1988,0
Vanuatu,1989,0
Vanuatu,1990,0
Vanuatu,1991,0
Vanuatu,1992,0
Vanuatu,1993,0
Vanuatu,1994,0.038974721
Vanuatu,1995,0.071922775
Vanuatu,1996,0.089638072
Vanuatu,1997,0.118283011
Vanuatu,1998,0.123544145
Vanuatu,1999,0.165429621
Vanuatu,2000,0.197235461
Vanuatu,2001,0.184906358
Vanuatu,2002,2.526424336
Vanuatu,2003,3.920543649
Vanuatu,2004,5.145614422
Vanuatu,2005,6.061850746
Vanuatu,2006,6.987989975
Vanuatu,2007,11.8181281
Vanuatu,2008,15.97174775
Vanuatu,2009,57.04643617
Vanuatu,2010,71.91524298
Vanuatu,2011,56.64535235
Vanuatu,2012,59.08065129
Vanuatu,2013,50.34122874
Venezuela,1980,0
Venezuela,1981,0
Venezuela,1982,0
Venezuela,1983,0
Venezuela,1984,0
Venezuela,1985,0
Venezuela,1986,0
Venezuela,1987,0
Venezuela,1988,0.009591806
Venezuela,1989,0.019136833
Venezuela,1990,0.037597287
Venezuela,1991,0.082101753
Venezuela,1992,0.379670225
Venezuela,1993,0.862938276
Venezuela,1994,1.475034896
Venezuela,1995,1.827799058
Venezuela,1996,2.578818893
Venezuela,1997,4.656348533
Venezuela,1998,8.558457929
Venezuela,1999,15.80594982
Venezuela,2000,22.31756703
Venezuela,2001,26.025208
Venezuela,2002,25.82297154
Venezuela,2003,27.19332266
Venezuela,2004,32.06608836
Venezuela,2005,46.75510423
Venezuela,2006,69.10208356
Venezuela,2007,86.13026924
Venezuela,2008,97.48959044
Venezuela,2009,98.39250828
Venezuela,2010,95.99511185
Venezuela,2011,97.56403127
Venezuela,2012,102.0507277
Venezuela,2013,101.614434
Vietnam,1980,0
Vietnam,1981,0
Vietnam,1982,0
Vietnam,1983,0
Vietnam,1984,0
Vietnam,1985,0
Vietnam,1986,0
Vietnam,1987,0
Vietnam,1988,0
Vietnam,1989,0
Vietnam,1990,0
Vietnam,1991,0
Vietnam,1992,0.001112669
Vietnam,1993,0.00553412
Vietnam,1994,0.016722953
Vietnam,1995,0.0309129
Vietnam,1996,0.089299977
Vietnam,1997,0.205189937
Vietnam,1998,0.281397441
Vietnam,1999,0.410697465
Vietnam,2000,0.974879067
Vietnam,2001,1.530911368
Vietnam,2002,2.304592878
Vietnam,2003,3.289639633
Vietnam,2004,5.894190884
Vietnam,2005,11.293046
Vietnam,2006,22.03265688
Vietnam,2007,52.0189288
Vietnam,2008,85.69645531
Vietnam,2009,111.3650605
Vietnam,2010,125.2930515
Vietnam,2011,141.5998702
Vietnam,2012,147.6566601
Vietnam,2013,130.8904335
Yemen,1980,0
Yemen,1981,0
Yemen,1982,0
Yemen,1983,0
Yemen,1984,0
Yemen,1985,0
Yemen,1986,0
Yemen,1987,0
Yemen,1988,0
Yemen,1989,0
Yemen,1990,0
Yemen,1991,0
Yemen,1992,0.011885633
Yemen,1993,0.037663475
Yemen,1994,0.056894904
Yemen,1995,0.054933344
Yemen,1996,0.056551791
Yemen,1997,0.076112541
Yemen,1998,0.097475072
Yemen,1999,0.162466318
Yemen,2000,0.182861648
Yemen,2001,0.819950583
Yemen,2002,2.62339074
Yemen,2003,3.538342711
Yemen,2004,7.52573741
Yemen,2005,11.30882491
Yemen,2006,14.41207153
Yemen,2007,20.5314264
Yemen,2008,29.69557406
Yemen,2009,37.39604244
Yemen,2010,48.6974305
Yemen,2011,50.06821515
Yemen,2012,58.27503629
Yemen,2013,69.01477877
Zambia,1980,0
Zambia,1981,0
Zambia,1982,0
Zambia,1983,0
Zambia,1984,0
Zambia,1985,0
Zambia,1986,0
Zambia,1987,0
Zambia,1988,0
Zambia,1989,0
Zambia,1990,0
Zambia,1991,0
Zambia,1992,0
Zambia,1993,0
Zambia,1994,0
Zambia,1995,0.017497352
Zambia,1996,0.029989053
Zambia,1997,0.048819276
Zambia,1998,0.086243954
Zambia,1999,0.286507645
Zambia,2000,0.978647519
Zambia,2001,1.169642903
Zambia,2002,1.309049061
Zambia,2003,2.212121526
Zambia,2004,4.155423212
Zambia,2005,8.278615333
Zambia,2006,14.11800015
Zambia,2007,21.79280605
Zambia,2008,28.41083233
Zambia,2009,34.36001051
Zambia,2010,41.21205404
Zambia,2011,59.88466455
Zambia,2012,74.77514723
Zambia,2013,71.50463179
Zimbabwe,1980,0
Zimbabwe,1981,0
Zimbabwe,1982,0
Zimbabwe,1983,0
Zimbabwe,1984,0
Zimbabwe,1985,0
Zimbabwe,1986,0
Zimbabwe,1987,0
Zimbabwe,1988,0
Zimbabwe,1989,0
Zimbabwe,1990,0
Zimbabwe,1991,0
Zimbabwe,1992,0
Zimbabwe,1993,0
Zimbabwe,1994,0
Zimbabwe,1995,0
Zimbabwe,1996,0
Zimbabwe,1997,0.047601602
Zimbabwe,1998,0.155362034
Zimbabwe,1999,1.404956282
Zimbabwe,2000,2.130905435
Zimbabwe,2001,2.494700186
Zimbabwe,2002,2.680018119
Zimbabwe,2003,2.869470879
Zimbabwe,2004,3.354159171
Zimbabwe,2005,5.091109468
Zimbabwe,2006,6.673415953
Zimbabwe,2007,9.620397232
Zimbabwe,2008,12.94364591
Zimbabwe,2009,30.96458524
Zimbabwe,2010,58.88210564
Zimbabwe,2011,68.86878087
Zimbabwe,2012,91.90938245
Zimbabwe,2013,96.3498668
