Entity,Year,Abortion related,Airports & Aircraft,Business,Educational Institution,Food or Water Supply,Government (Diplomatic),Government (General),Journalists & Media,Maritime,Military,NGO,Other,Police,Private Citizens & Property,Religious Figures/Institutions,Telecommunications,Terrorists/Non-State Militia,Tourists,Transportation,Unknown,Utilities,Violent Political Party
Netherlands,1995,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
Netherlands,1996,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Netherlands,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2002,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2003,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Netherlands,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Netherlands,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Netherlands,2011,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Netherlands,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Netherlands,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0
Netherlands,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,1984,0,0,2,1,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1
New Caledonia,1985,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,1986,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,1988,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1
New Caledonia,1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,1992,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
New Hebrides,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,1973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
New Zealand,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
New Zealand,1991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
New Zealand,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
New Zealand,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
New Zealand,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
New Zealand,2001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2003,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
New Zealand,2008,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,1970,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,1974,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,1975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,1977,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0
Nicaragua,1978,0,1,16,0,0,0,11,5,0,24,0,0,6,11,1,0,1,0,0,0,0,0
Nicaragua,1979,0,1,80,3,0,2,23,9,0,36,0,0,15,30,1,0,0,0,2,4,0,0
Nicaragua,1980,0,1,3,2,0,1,7,0,0,12,0,0,3,3,0,0,2,0,0,0,0,1
Nicaragua,1981,0,1,2,1,0,0,1,0,0,25,0,0,9,6,0,0,1,0,0,0,1,0
Nicaragua,1982,0,1,1,1,0,0,3,1,0,27,0,0,18,8,0,0,0,1,2,0,0,0
Nicaragua,1983,0,0,8,2,0,0,12,0,1,222,0,0,2,29,0,0,1,0,13,0,9,0
Nicaragua,1984,0,0,15,1,2,0,17,1,22,188,0,0,0,44,0,0,0,0,3,1,4,2
Nicaragua,1985,0,0,23,1,1,0,23,0,1,179,0,0,1,15,0,0,0,0,8,0,6,0
Nicaragua,1986,0,1,18,0,0,0,13,0,0,109,0,0,2,19,1,0,1,0,3,0,4,0
Nicaragua,1987,0,0,17,0,0,0,30,0,1,101,2,1,0,24,0,0,0,0,6,0,34,0
Nicaragua,1988,0,0,4,0,0,0,7,0,1,36,1,0,0,7,0,0,0,0,0,0,6,0
Nicaragua,1989,0,0,2,0,0,0,1,0,0,8,0,1,0,7,0,0,0,0,1,0,1,0
Nicaragua,1990,0,0,0,0,0,0,9,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0
Nicaragua,1991,0,0,5,1,0,1,26,7,0,4,0,0,9,17,1,0,1,0,3,0,2,2
Nicaragua,1992,0,1,6,0,0,1,4,0,0,3,0,0,1,7,0,0,2,0,2,1,1,1
Nicaragua,1994,0,0,1,1,0,8,3,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1
Nicaragua,1995,0,1,0,1,0,1,5,0,0,0,1,0,0,0,7,0,0,0,1,0,0,1
Nicaragua,1996,0,0,1,0,0,2,9,1,0,1,1,0,0,4,3,0,0,0,4,0,0,0
Nicaragua,1997,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0
Nicaragua,1999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Nicaragua,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Niger,1985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,1991,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
Niger,1992,0,0,1,0,0,0,2,0,0,2,0,0,2,6,0,0,0,1,1,1,0,0
Niger,1994,0,0,0,0,1,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0
Niger,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Niger,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Niger,1997,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
Niger,1999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,2007,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0
Niger,2008,0,0,1,0,0,2,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Niger,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
Niger,2010,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Niger,2011,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Niger,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Niger,2013,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
Niger,2014,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0
Niger,2015,0,0,0,0,0,0,1,0,0,10,0,0,3,25,0,0,0,0,0,1,0,0
Niger,2016,0,0,0,0,0,0,0,0,0,10,0,0,4,9,1,0,0,0,1,0,0,0
Niger,2017,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,0,0,0,0
Nigeria,1976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,1980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,1983,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,1988,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,1991,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Nigeria,1992,0,0,2,0,0,1,1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0
Nigeria,1994,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,1996,0,0,3,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0
Nigeria,1997,0,0,1,0,0,0,2,0,0,6,0,0,0,7,2,0,0,0,0,2,0,0
Nigeria,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Nigeria,1999,0,0,9,0,0,0,0,0,2,2,0,0,1,4,0,0,0,0,0,0,0,0
Nigeria,2000,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Nigeria,2001,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Nigeria,2002,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Nigeria,2003,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0
Nigeria,2004,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0
Nigeria,2005,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0
Nigeria,2006,0,0,22,0,0,0,3,0,1,2,0,0,1,1,1,0,0,0,0,0,4,2
Nigeria,2007,0,0,19,0,0,1,5,2,3,3,0,0,4,15,1,0,0,0,0,0,8,0
Nigeria,2008,0,0,18,3,0,0,14,1,8,3,0,0,3,14,0,0,0,0,0,0,11,1
Nigeria,2009,0,1,14,1,0,0,4,0,4,0,0,0,4,4,2,0,0,0,0,0,8,0
Nigeria,2010,0,0,9,1,0,0,14,0,0,1,0,0,2,20,5,0,0,0,0,0,11,0
Nigeria,2011,0,0,12,3,0,1,30,1,0,9,0,0,32,51,27,0,0,0,2,6,0,0
Nigeria,2012,0,0,54,59,0,2,79,5,0,58,1,1,125,105,61,0,0,0,7,19,3,7
Nigeria,2013,0,1,43,22,0,0,42,2,2,33,1,0,66,89,20,0,7,0,5,8,1,2
Nigeria,2014,0,0,24,23,0,2,57,8,2,43,1,0,37,445,35,0,3,0,18,8,1,4
Nigeria,2015,0,0,14,1,0,0,53,1,0,55,0,0,15,404,35,0,5,0,20,20,4,11
Nigeria,2016,0,0,13,1,0,1,28,0,2,46,1,0,25,295,14,0,4,0,4,14,84,1
Nigeria,2017,0,0,11,13,0,3,35,4,1,66,0,0,26,249,22,0,22,0,1,26,3,2
North America,1970,0,2,101,59,2,14,60,3,0,67,8,1,69,44,11,0,2,1,2,4,16,1
North America,1971,0,1,90,30,0,11,31,5,0,32,1,0,21,8,4,0,0,2,1,0,7,2
North America,1972,0,3,34,5,0,7,3,0,0,3,0,0,5,11,0,0,0,1,0,0,0,1
North America,1973,0,1,11,2,0,11,1,0,1,0,1,0,12,22,2,0,0,0,0,0,0,0
North America,1974,0,2,50,2,0,11,9,2,1,3,3,0,10,10,1,0,1,0,1,2,3,0
North America,1975,0,3,63,0,0,18,33,4,2,2,1,0,7,8,0,0,0,2,1,0,14,1
North America,1976,0,5,43,4,0,20,26,2,3,1,0,0,7,8,1,0,0,0,1,0,4,0
North America,1977,4,5,73,1,0,6,21,1,0,1,0,0,4,16,3,0,1,0,1,1,11,0
North America,1978,6,3,48,2,3,12,10,3,0,5,1,0,7,10,1,0,0,1,2,0,2,0
North America,1979,1,4,15,2,0,4,14,1,0,14,1,0,5,13,4,0,0,0,0,0,1,0
North America,1980,0,7,11,2,0,13,9,4,0,1,1,0,2,21,1,0,1,0,1,0,1,0
North America,1981,0,3,19,4,0,17,9,5,0,3,1,0,0,7,1,0,0,0,0,0,8,0
North America,1982,7,3,25,4,0,16,8,3,0,2,0,0,2,9,4,0,1,0,0,0,2,0
North America,1983,2,2,17,0,0,1,6,2,0,7,1,0,1,2,5,0,0,0,0,0,1,0
North America,1984,27,2,14,1,0,2,5,2,0,5,1,0,0,2,5,0,0,0,0,0,1,0
North America,1985,14,1,6,2,1,3,2,0,0,2,2,0,2,6,1,0,0,0,0,0,2,0
North America,1986,13,1,9,1,0,3,8,0,0,12,0,0,1,2,1,0,0,0,0,1,1,0
North America,1987,11,0,14,1,0,1,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1
North America,1988,7,0,11,1,0,0,3,0,0,4,0,0,0,2,1,0,0,0,0,0,1,0
North America,1989,8,0,15,2,0,0,7,4,0,3,1,0,0,4,0,0,0,0,0,0,0,0
North America,1990,8,0,6,1,0,0,4,1,0,2,0,0,1,4,5,0,1,0,0,0,4,0
North America,1991,12,0,9,1,0,1,6,2,0,5,0,0,2,0,1,0,0,1,0,0,0,0
North America,1992,18,0,2,4,0,3,7,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1
North America,1994,17,0,25,2,0,0,12,4,0,2,1,0,4,20,4,0,0,0,1,0,6,3
North America,1995,24,1,22,0,0,0,21,0,0,0,0,0,5,11,5,0,0,0,2,1,0,2
North America,1996,11,0,14,1,0,2,10,6,0,10,1,0,13,31,3,0,0,0,7,0,0,2
North America,1997,17,1,17,3,0,0,18,10,0,2,0,0,13,46,4,0,0,2,0,1,0,3
North America,1998,9,0,9,0,1,0,9,2,0,2,0,0,0,3,0,0,0,0,0,0,1,0
North America,1999,9,0,11,15,0,0,3,1,1,1,1,0,0,7,6,0,0,0,0,0,1,0
North America,2000,6,0,13,1,0,0,4,0,0,1,0,0,2,12,2,0,0,0,0,0,0,0
North America,2001,2,0,21,3,0,1,7,5,0,1,1,0,0,7,0,0,0,0,0,0,0,0
North America,2002,0,1,4,1,0,1,2,0,0,0,1,0,0,22,0,0,1,0,0,0,0,0
North America,2003,2,0,22,1,0,0,4,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0
North America,2004,1,0,3,2,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0
North America,2005,4,0,5,1,0,1,5,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0
North America,2006,0,0,4,1,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0
North America,2007,2,0,0,2,0,1,2,0,0,0,0,0,6,3,0,0,0,0,0,0,2,0
North America,2008,2,0,3,3,0,1,1,0,0,1,0,0,5,3,4,0,0,1,1,2,4,0
North America,2009,1,1,1,2,0,0,1,0,0,2,0,0,0,3,1,0,0,0,0,0,3,0
North America,2010,0,0,9,1,0,0,4,1,0,2,2,0,0,2,1,0,0,0,1,1,0,0
North America,2011,0,0,3,1,0,0,4,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
North America,2012,4,0,4,1,0,0,1,11,0,2,1,0,1,2,9,0,0,0,2,0,1,0
North America,2013,2,2,4,1,0,0,5,5,0,0,0,0,2,7,2,0,0,0,0,1,1,0
North America,2014,0,0,0,0,0,1,7,1,0,2,2,0,7,10,6,0,0,0,0,0,1,0
North America,2015,5,1,8,2,1,0,2,7,0,3,1,0,0,7,16,0,0,0,9,0,0,0
North America,2016,1,0,8,2,0,0,1,7,0,1,0,1,9,12,26,0,0,0,2,1,4,0
North America,2017,1,2,9,1,0,1,3,13,0,2,0,0,7,29,26,0,0,1,2,0,0,0
North Korea,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Yemen,1974,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Yemen,1977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Yemen,1978,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Yemen,1981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Yemen,1988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,1981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,1987,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Norway,1991,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,1992,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Norway,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Norway,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Norway,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Norway,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Norway,2011,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Norway,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pakistan,1970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,1974,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,1975,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,1976,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,1978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Pakistan,1979,0,0,1,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
Pakistan,1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pakistan,1981,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pakistan,1982,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,1983,0,2,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
Pakistan,1984,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Pakistan,1985,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,1986,0,7,5,0,0,2,1,0,0,1,0,0,0,4,1,0,0,0,2,0,1,0
Pakistan,1987,0,0,13,0,0,2,9,0,0,0,0,0,1,15,1,0,0,0,16,0,3,0
Pakistan,1988,0,2,3,0,0,1,1,0,0,3,0,0,0,22,1,0,0,0,11,0,0,0
Pakistan,1989,0,2,11,0,0,0,4,1,0,0,0,0,4,14,0,0,0,0,8,0,0,1
Pakistan,1990,0,1,8,3,0,0,8,2,0,1,2,1,0,22,7,0,1,0,13,0,0,18
Pakistan,1991,0,1,14,2,0,5,13,5,0,2,5,0,13,58,5,0,4,0,16,1,1,5
Pakistan,1992,0,2,9,2,2,3,12,1,1,2,1,0,7,24,4,0,1,0,6,0,6,2
Pakistan,1994,0,0,2,4,0,1,12,0,0,0,1,1,19,58,13,0,2,0,13,4,0,24
Pakistan,1995,0,1,31,2,1,3,23,5,0,22,0,0,111,327,13,0,2,0,65,40,2,18
Pakistan,1996,0,2,9,2,0,2,14,1,0,3,0,0,19,64,5,0,5,1,11,35,0,7
Pakistan,1997,0,0,20,2,0,2,18,4,0,1,0,0,7,58,12,0,1,0,4,63,0,14
Pakistan,1998,0,0,6,0,0,0,9,0,0,0,0,0,3,7,3,0,0,0,8,0,0,1
Pakistan,1999,0,0,2,2,0,4,5,1,0,0,0,0,2,9,7,0,3,0,3,0,0,1
Pakistan,2000,0,0,2,2,0,0,11,2,0,0,0,0,1,17,3,0,0,1,8,0,0,2
Pakistan,2001,0,2,8,2,0,0,3,1,0,0,0,0,3,18,7,0,1,0,7,0,0,0
Pakistan,2002,0,0,6,5,0,3,3,1,0,5,1,0,7,8,5,0,0,1,1,0,0,0
Pakistan,2003,0,0,7,1,0,1,4,0,0,0,0,0,3,3,3,0,0,0,4,0,1,2
Pakistan,2004,0,0,7,2,0,1,6,0,1,17,1,0,8,9,9,0,0,0,3,1,0,2
Pakistan,2005,0,1,8,2,0,0,9,2,0,9,0,0,2,12,7,0,0,0,10,0,12,0
Pakistan,2006,0,1,14,6,2,4,17,3,0,11,2,0,18,38,4,0,0,1,16,1,22,0
Pakistan,2007,0,1,28,10,0,1,27,0,0,66,2,0,45,43,9,0,1,1,9,1,11,3
Pakistan,2008,0,3,58,52,2,6,58,9,1,28,7,0,36,204,20,0,10,1,27,11,31,1
Pakistan,2009,0,4,81,99,1,5,68,10,0,12,8,0,29,220,24,0,6,0,30,5,58,3
Pakistan,2010,0,1,70,154,3,4,94,12,0,17,4,0,41,206,27,0,21,0,27,0,14,18
Pakistan,2011,0,0,78,126,3,4,141,11,0,56,10,0,75,250,28,0,23,0,80,9,95,19
Pakistan,2012,0,2,140,141,5,16,83,13,0,262,11,0,258,337,52,0,74,1,77,63,59,56
Pakistan,2013,0,1,180,122,1,9,176,19,1,330,12,2,354,474,93,0,63,2,66,127,71,100
Pakistan,2014,0,11,201,108,2,7,115,26,1,359,10,1,358,386,89,0,70,1,57,155,139,50
Pakistan,2015,0,3,73,47,1,3,98,22,1,223,2,0,203,206,43,0,35,0,40,125,73,42
Pakistan,2016,0,0,40,32,2,4,70,7,0,142,0,0,183,176,32,0,20,0,27,99,14,11
Pakistan,2017,0,0,30,23,1,2,50,18,0,157,1,1,102,160,17,0,11,0,22,89,23,5
Palestine,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Palestine,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Palestine,1978,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Palestine,1979,0,0,4,0,0,0,6,0,0,5,0,0,0,1,3,0,0,2,1,0,0,0
Palestine,1980,0,0,1,2,0,0,10,0,0,12,0,0,1,22,1,0,0,0,5,2,0,0
Palestine,1981,0,0,2,0,0,0,1,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0
Palestine,1982,0,0,2,3,0,0,0,0,0,13,0,0,6,12,2,0,0,0,1,0,0,0
Palestine,1983,0,0,1,2,0,0,1,0,0,9,0,0,1,11,4,0,0,0,2,0,3,0
Palestine,1984,0,0,0,1,0,0,2,0,0,8,1,0,3,5,2,0,0,0,4,0,0,0
Palestine,1985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,1986,0,0,0,0,0,1,1,0,0,5,0,0,0,4,0,0,0,0,2,0,0,0
Palestine,1987,0,0,0,0,0,0,0,0,1,5,0,0,1,3,0,0,0,0,1,0,0,0
Palestine,1988,0,0,1,0,0,0,3,0,0,6,0,0,0,5,0,0,0,0,3,0,0,0
Palestine,1989,0,0,6,0,0,2,5,1,0,13,1,0,3,65,0,0,0,1,1,1,0,1
Palestine,1990,0,0,4,4,0,1,0,0,0,17,0,0,2,55,0,0,0,1,4,0,0,0
Palestine,1991,0,1,4,0,0,0,2,0,0,35,1,0,4,31,0,0,0,1,3,0,0,1
Palestine,1992,0,0,2,1,0,1,2,0,0,42,0,0,6,51,1,0,1,0,3,1,0,8
Palestine,1994,0,0,6,1,0,0,3,3,0,72,0,0,14,57,2,0,0,2,3,2,0,0
Palestine,1995,0,0,4,2,0,0,0,1,0,13,0,0,11,21,0,0,5,0,6,3,1,0
Palestine,1996,0,0,2,0,0,0,1,0,0,9,0,0,3,8,1,0,0,0,4,2,0,0
Palestine,1997,0,0,3,0,0,0,0,0,0,5,0,0,3,9,1,0,0,0,1,0,0,0
Palestine,1998,0,0,0,0,0,0,0,0,0,3,0,0,0,6,2,0,0,0,0,1,0,0
Palestine,1999,0,0,0,0,0,1,2,0,0,1,0,0,2,3,0,0,0,0,1,1,0,0
Palestine,2000,0,0,0,1,0,0,2,0,0,11,0,0,2,10,1,0,0,0,1,0,0,0
Palestine,2001,0,0,6,2,0,1,3,2,0,14,0,0,4,81,1,0,2,0,6,1,0,0
Palestine,2002,0,0,5,2,0,0,0,0,0,18,0,0,6,48,1,0,0,0,5,1,0,0
Palestine,2003,0,0,1,2,0,1,0,0,0,18,0,0,0,19,0,0,0,0,2,2,0,0
Palestine,2004,0,0,0,0,0,0,3,0,0,8,0,0,3,16,1,0,0,0,1,2,0,0
Palestine,2005,0,0,0,0,0,2,6,1,0,10,0,0,1,16,0,0,0,1,0,0,0,1
Palestine,2006,0,0,3,0,0,3,6,2,0,4,1,0,5,9,0,0,1,0,0,0,0,1
Palestine,2007,0,0,5,2,0,2,21,9,0,9,0,0,9,21,1,0,5,0,0,0,1,3
Palestine,2008,0,0,5,1,0,1,11,0,0,2,0,0,6,30,1,0,1,0,5,0,0,0
Palestine,2009,0,0,1,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0
Palestine,2010,0,0,1,0,0,1,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0
Palestine,2011,0,0,3,0,0,1,1,0,0,0,0,0,0,11,3,0,1,0,0,0,0,0
Palestine,2012,0,0,1,0,0,0,2,0,0,5,0,0,1,7,3,0,1,0,0,3,0,0
Palestine,2013,0,0,2,2,0,0,1,0,0,17,0,0,5,14,4,0,0,0,4,11,0,4
Palestine,2014,0,0,4,2,0,1,5,0,0,43,0,1,7,44,4,0,0,0,4,9,0,9
Palestine,2015,0,0,2,1,0,2,5,1,0,80,0,0,42,68,6,0,7,1,9,13,0,9
Palestine,2016,0,0,3,0,0,0,3,0,0,72,0,0,28,33,4,0,1,0,6,7,0,0
Palestine,2017,0,0,0,1,0,1,1,0,0,30,1,0,16,20,2,0,1,0,1,8,0,1
Panama,1972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,1976,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,1979,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
