Entity,Year,Earthquake deaths (NGDC-NOAA)
Iraq,1169,0
Iraq,1202,0
Iraq,1209,0
Iraq,1219,0
Iraq,1222,0
Iraq,1268,0
Iraq,1269,0
Iraq,1289,0
Iraq,1290,0
Iraq,1291,0
Iraq,1293,0
Iraq,1303,0
Iraq,1305,0
Iraq,1306,0
Iraq,1310,0
Iraq,1314,0
Iraq,1319,0
Iraq,1340,0
Iraq,1341,0
Iraq,1344,0
Iraq,1349,0
Iraq,1361,0
Iraq,1372,0
Iraq,1440,0
Iraq,1456,0
Iraq,1458,0
Iraq,1463,0
Iraq,1487,0
Iraq,1490,0
Iraq,1491,0
Iraq,1494,0
Iraq,1495,0
Iraq,1498,0
Iraq,1499,0
Iraq,1500,0
Iraq,1501,0
Iraq,1502,0
Iraq,1509,0
Iraq,1511,0
Iraq,1515,0
Iraq,1531,0
Iraq,1542,0
Iraq,1551,0
Iraq,1556,0
Iraq,1560,0
Iraq,1561,0
Iraq,1564,0
Iraq,1568,0
Iraq,1570,0
Iraq,1575,0
Iraq,1579,0
Iraq,1584,0
Iraq,1586,0
Iraq,1587,0
Iraq,1596,0
Iraq,1597,0
Iraq,1600,0
Iraq,1601,0
Iraq,1604,0
Iraq,1605,0
Iraq,1606,0
Iraq,1609,0
Iraq,1611,0
Iraq,1613,0
Iraq,1616,0
Iraq,1618,0
Iraq,1619,0
Iraq,1622,0
Iraq,1626,0
Iraq,1627,0
Iraq,1628,0
Iraq,1631,0
Iraq,1633,0
Iraq,1634,0
Iraq,1636,0
Iraq,1638,0
Iraq,1640,0
Iraq,1644,0
Iraq,1645,0
Iraq,1647,0
Iraq,1649,0
Iraq,1652,0
Iraq,1654,0
Iraq,1657,0
Iraq,1659,0
Iraq,1660,0
Iraq,1662,0
Iraq,1664,0
Iraq,1666,0
Iraq,1667,0
Iraq,1668,0
Iraq,1672,0
Iraq,1673,0
Iraq,1674,0
Iraq,1677,0
Iraq,1679,0
Iraq,1680,0
Iraq,1683,0
Iraq,1687,0
Iraq,1688,0
Iraq,1692,0
Iraq,1693,0
Iraq,1694,0
Iraq,1695,0
Iraq,1700,0
Iraq,1703,0
Iraq,1704,0
Iraq,1707,0
Iraq,1709,0
Iraq,1711,0
Iraq,1713,0
Iraq,1714,0
Iraq,1716,0
Iraq,1718,0
Iraq,1721,0
Iraq,1725,0
Iraq,1726,0
Iraq,1727,0
Iraq,1730,0
Iraq,1732,0
Iraq,1736,0
Iraq,1737,0
Iraq,1738,0
Iraq,1739,0
Iraq,1746,0
Iraq,1748,0
Iraq,1750,0
Iraq,1751,0
Iraq,1754,0
Iraq,1755,0
Iraq,1757,0
Iraq,1758,0
Iraq,1761,0
Iraq,1762,0
Iraq,1763,0
Iraq,1765,0
Iraq,1766,0
Iraq,1770,0
Iraq,1771,0
Iraq,1773,0
Iraq,1780,0
Iraq,1781,80
Iraq,1782,0
Iraq,1783,0
Iraq,1784,0
Iraq,1785,0
Iraq,1786,0
Iraq,1787,0
Iraq,1788,0
Iraq,1790,0
Iraq,1791,0
Iraq,1792,0
Iraq,1793,0
Iraq,1797,0
Iraq,1799,0
Iraq,1802,0
Iraq,1804,0
Iraq,1808,0
Iraq,1810,0
Iraq,1811,0
Iraq,1812,0
Iraq,1814,0
Iraq,1815,0
Iraq,1816,0
Iraq,1818,0
Iraq,1819,0
Iraq,1820,0
Iraq,1821,0
Iraq,1822,0
Iraq,1825,0
Iraq,1827,0
Iraq,1828,0
Iraq,1829,0
Iraq,1830,0
Iraq,1831,0
Iraq,1833,0
Iraq,1834,0
Iraq,1835,0
Iraq,1837,0
Iraq,1839,0
Iraq,1840,0
Iraq,1842,0
Iraq,1843,0
Iraq,1844,0
Iraq,1845,0
Iraq,1846,0
Iraq,1847,0
Iraq,1848,0
Iraq,1850,0
Iraq,1851,0
Iraq,1852,0
Iraq,1853,0
Iraq,1854,0
Iraq,1855,0
Iraq,1856,0
Iraq,1857,0
Iraq,1858,0
Iraq,1859,0
Iraq,1861,0
Iraq,1862,0
Iraq,1863,0
Iraq,1864,100
Iraq,1865,0
Iraq,1866,0
Iraq,1867,0
Iraq,1868,0
Iraq,1869,0
Iraq,1870,0
Iraq,1872,0
Iraq,1874,0
Iraq,1875,0
Iraq,1877,0
Iraq,1878,0
Iraq,1879,0
Iraq,1880,0
Iraq,1881,0
Iraq,1882,0
Iraq,1883,0
Iraq,1884,0
Iraq,1885,0
Iraq,1886,0
Iraq,1887,0
Iraq,1888,0
Iraq,1889,0
Iraq,1890,0
Iraq,1891,0
Iraq,1893,0
Iraq,1894,0
Iraq,1895,0
Iraq,1896,0
Iraq,1897,0
Iraq,1898,0
Iraq,1899,0
Iraq,1900,0
Iraq,1901,0
Iraq,1902,0
Iraq,1903,0
Iraq,1904,0
Iraq,1905,0
Iraq,1906,0
Iraq,1907,0
Iraq,1908,0
Iraq,1909,0
Iraq,1910,0
Iraq,1911,0
Iraq,1912,0
Iraq,1913,0
Iraq,1914,0
Iraq,1915,0
Iraq,1916,0
Iraq,1917,0
Iraq,1918,0
Iraq,1920,0
Iraq,1922,0
Iraq,1923,0
Iraq,1924,0
Iraq,1925,0
Iraq,1926,0
Iraq,1927,0
Iraq,1928,0
Iraq,1929,0
Iraq,1930,0
Iraq,1931,0
Iraq,1932,0
Iraq,1933,0
Iraq,1934,0
Iraq,1935,0
Iraq,1936,0
Iraq,1937,0
Iraq,1938,0
Iraq,1939,0
Iraq,1940,0
Iraq,1941,0
Iraq,1942,0
Iraq,1943,0
Iraq,1944,0
Iraq,1945,0
Iraq,1946,0
Iraq,1947,0
Iraq,1948,0
Iraq,1949,0
Iraq,1950,0
Iraq,1951,0
Iraq,1952,0
Iraq,1953,0
Iraq,1954,0
Iraq,1955,0
Iraq,1956,0
Iraq,1957,0
Iraq,1958,0
Iraq,1959,0
Iraq,1960,0
Iraq,1961,0
Iraq,1962,0
Iraq,1963,0
Iraq,1964,0
Iraq,1965,0
Iraq,1966,0
Iraq,1967,0
Iraq,1968,0
Iraq,1969,0
Iraq,1970,0
Iraq,1971,0
Iraq,1972,0
Iraq,1973,0
Iraq,1974,0
Iraq,1975,0
Iraq,1976,0
Iraq,1977,0
Iraq,1978,0
Iraq,1979,0
Iraq,1980,0
Iraq,1981,0
Iraq,1982,0
Iraq,1983,0
Iraq,1984,0
Iraq,1985,0
Iraq,1986,0
Iraq,1987,0
Iraq,1988,0
Iraq,1989,0
Iraq,1990,0
Iraq,1991,20
Iraq,1992,0
Iraq,1993,0
Iraq,1994,0
Iraq,1995,0
Iraq,1996,0
Iraq,1997,0
Iraq,1998,0
Iraq,1999,0
Iraq,2000,0
Iraq,2001,0
Iraq,2002,0
Iraq,2003,0
Iraq,2004,0
Iraq,2005,0
Iraq,2006,0
Iraq,2007,0
Iraq,2008,0
Iraq,2009,0
Iraq,2010,0
Iraq,2011,0
Iraq,2012,0
Iraq,2013,0
Iraq,2014,0
Iraq,2015,0
Iraq,2016,0
Iraq,2017,0
Ireland,-2000,0
Ireland,-426,0
Ireland,-186,0
Ireland,-70,0
Ireland,-33,0
Ireland,-26,0
Ireland,79,0
Ireland,115,0
Ireland,294,0
Ireland,342,0
Ireland,344,0
Ireland,365,0
Ireland,458,0
Ireland,512,0
Ireland,525,0
Ireland,528,0
Ireland,533,0
Ireland,551,0
Ireland,587,0
Ireland,600,0
Ireland,649,0
Ireland,734,0
Ireland,744,0
Ireland,777,0
Ireland,811,0
Ireland,814,0
Ireland,820,0
Ireland,847,0
Ireland,850,0
Ireland,851,0
Ireland,854,0
Ireland,856,0
Ireland,871,0
Ireland,885,0
Ireland,887,0
Ireland,893,0
Ireland,978,0
Ireland,1000,0
Ireland,1001,0
Ireland,1008,0
Ireland,1013,0
Ireland,1026,0
Ireland,1033,0
Ireland,1037,0
Ireland,1042,0
Ireland,1057,0
Ireland,1072,0
Ireland,1101,0
Ireland,1139,0
Ireland,1143,0
Ireland,1156,0
Ireland,1157,0
Ireland,1158,0
Ireland,1169,0
Ireland,1202,0
Ireland,1209,0
Ireland,1219,0
Ireland,1222,0
Ireland,1268,0
Ireland,1269,0
Ireland,1289,0
Ireland,1290,0
Ireland,1291,0
Ireland,1293,0
Ireland,1303,0
Ireland,1305,0
Ireland,1306,0
Ireland,1310,0
Ireland,1314,0
Ireland,1319,0
Ireland,1340,0
Ireland,1341,0
Ireland,1344,0
Ireland,1349,0
Ireland,1361,0
Ireland,1372,0
Ireland,1440,0
Ireland,1456,0
Ireland,1458,0
Ireland,1463,0
Ireland,1487,0
Ireland,1490,100
Ireland,1491,0
Ireland,1494,0
Ireland,1495,0
Ireland,1498,0
Ireland,1499,0
Ireland,1500,0
Ireland,1501,0
Ireland,1502,0
Ireland,1509,0
Ireland,1511,0
Ireland,1515,0
Ireland,1531,0
Ireland,1542,0
Ireland,1551,0
Ireland,1556,0
Ireland,1560,0
Ireland,1561,0
Ireland,1564,0
Ireland,1568,0
Ireland,1570,0
Ireland,1575,0
Ireland,1579,0
Ireland,1584,0
Ireland,1586,0
Ireland,1587,0
Ireland,1596,0
Ireland,1597,0
Ireland,1600,0
Ireland,1601,0
Ireland,1604,0
Ireland,1605,0
Ireland,1606,0
Ireland,1609,0
Ireland,1611,0
Ireland,1613,0
Ireland,1616,0
Ireland,1618,0
Ireland,1619,0
Ireland,1622,0
Ireland,1626,0
Ireland,1627,0
Ireland,1628,0
Ireland,1631,0
Ireland,1633,0
Ireland,1634,0
Ireland,1636,0
Ireland,1638,0
Ireland,1640,0
Ireland,1644,0
Ireland,1645,0
Ireland,1647,0
Ireland,1649,0
Ireland,1652,0
Ireland,1654,0
Ireland,1657,0
Ireland,1659,0
Ireland,1660,0
Ireland,1662,0
Ireland,1664,0
Ireland,1666,0
Ireland,1667,0
Ireland,1668,0
Ireland,1672,0
Ireland,1673,0
Ireland,1674,0
Ireland,1677,0
Ireland,1679,0
Ireland,1680,0
Ireland,1683,0
Ireland,1687,0
Ireland,1688,0
Ireland,1692,0
Ireland,1693,0
Ireland,1694,0
Ireland,1695,0
Ireland,1700,0
Ireland,1703,0
Ireland,1704,0
Ireland,1707,0
Ireland,1709,0
Ireland,1711,0
Ireland,1713,0
Ireland,1714,0
Ireland,1716,0
Ireland,1718,0
Ireland,1721,0
Ireland,1725,0
Ireland,1726,0
Ireland,1727,0
Ireland,1730,0
Ireland,1732,0
Ireland,1736,0
Ireland,1737,0
Ireland,1738,0
Ireland,1739,0
Ireland,1746,0
Ireland,1748,0
Ireland,1750,0
Ireland,1751,0
Ireland,1754,0
Ireland,1755,0
Ireland,1757,0
Ireland,1758,0
Ireland,1761,0
Ireland,1762,0
Ireland,1763,0
Ireland,1765,0
Ireland,1766,0
Ireland,1770,0
Ireland,1771,0
Ireland,1773,0
Ireland,1780,0
Ireland,1781,0
Ireland,1782,0
Ireland,1783,0
Ireland,1784,0
Ireland,1785,0
Ireland,1786,0
Ireland,1787,0
Ireland,1788,0
Ireland,1790,0
Ireland,1791,0
Ireland,1792,0
Ireland,1793,0
Ireland,1797,0
Ireland,1799,0
Ireland,1802,0
Ireland,1804,0
Ireland,1808,0
Ireland,1810,0
Ireland,1811,0
Ireland,1812,0
Ireland,1814,0
Ireland,1815,0
Ireland,1816,0
Ireland,1818,0
Ireland,1819,0
Ireland,1820,0
Ireland,1821,0
Ireland,1822,0
Ireland,1825,0
Ireland,1827,0
Ireland,1828,0
Ireland,1829,0
Ireland,1830,0
Ireland,1831,0
Ireland,1833,0
Ireland,1834,0
Ireland,1835,0
Ireland,1837,0
Ireland,1839,0
Ireland,1840,0
Ireland,1842,0
Ireland,1843,0
Ireland,1844,0
Ireland,1845,0
Ireland,1846,0
Ireland,1847,0
Ireland,1848,0
Ireland,1850,0
Ireland,1851,0
Ireland,1852,0
Ireland,1853,0
Ireland,1854,0
Ireland,1855,0
Ireland,1856,0
Ireland,1857,0
Ireland,1858,0
Ireland,1859,0
Ireland,1861,0
Ireland,1862,0
Ireland,1863,0
Ireland,1864,0
Ireland,1865,0
Ireland,1866,0
Ireland,1867,0
Ireland,1868,0
Ireland,1869,0
Ireland,1870,0
Ireland,1872,0
Ireland,1874,0
Ireland,1875,0
Ireland,1877,0
Ireland,1878,0
Ireland,1879,0
Ireland,1880,0
Ireland,1881,0
Ireland,1882,0
Ireland,1883,0
Ireland,1884,0
Ireland,1885,0
Ireland,1886,0
Ireland,1887,0
Ireland,1888,0
Ireland,1889,0
Ireland,1890,0
Ireland,1891,0
Ireland,1893,0
Ireland,1894,0
Ireland,1895,0
Ireland,1896,0
Ireland,1897,0
Ireland,1898,0
Ireland,1899,0
Ireland,1900,0
Ireland,1901,0
Ireland,1902,0
Ireland,1903,0
Ireland,1904,0
Ireland,1905,0
Ireland,1906,0
Ireland,1907,0
Ireland,1908,0
Ireland,1909,0
Ireland,1910,0
Ireland,1911,0
Ireland,1912,0
Ireland,1913,0
Ireland,1914,0
Ireland,1915,0
Ireland,1916,0
Ireland,1917,0
Ireland,1918,0
Ireland,1920,0
Ireland,1922,0
Ireland,1923,0
Ireland,1924,0
Ireland,1925,0
Ireland,1926,0
Ireland,1927,0
Ireland,1928,0
Ireland,1929,0
Ireland,1930,0
Ireland,1931,0
Ireland,1932,0
Ireland,1933,0
Ireland,1934,0
Ireland,1935,0
Ireland,1936,0
Ireland,1937,0
Ireland,1938,0
Ireland,1939,0
Ireland,1940,0
Ireland,1941,0
Ireland,1942,0
Ireland,1943,0
Ireland,1944,0
Ireland,1945,0
Ireland,1946,0
Ireland,1947,0
Ireland,1948,0
Ireland,1949,0
Ireland,1950,0
Ireland,1951,0
Ireland,1952,0
Ireland,1953,0
Ireland,1954,0
Ireland,1955,0
Ireland,1956,0
Ireland,1957,0
Ireland,1958,0
Ireland,1959,0
Ireland,1960,0
Ireland,1961,0
Ireland,1962,0
Ireland,1963,0
Ireland,1964,0
Ireland,1965,0
Ireland,1966,0
Ireland,1967,0
Ireland,1968,0
Ireland,1969,0
Ireland,1970,0
Ireland,1971,0
Ireland,1972,0
Ireland,1973,0
Ireland,1974,0
Ireland,1975,0
Ireland,1976,0
Ireland,1977,0
Ireland,1978,0
Ireland,1979,0
Ireland,1980,0
Ireland,1981,0
Ireland,1982,0
Ireland,1983,0
Ireland,1984,0
Ireland,1985,0
Ireland,1986,0
Ireland,1987,0
Ireland,1988,0
Ireland,1989,0
Ireland,1990,0
Ireland,1991,0
Ireland,1992,0
Ireland,1993,0
Ireland,1994,0
Ireland,1995,0
Ireland,1996,0
Ireland,1997,0
Ireland,1998,0
Ireland,1999,0
Ireland,2000,0
Ireland,2001,0
Ireland,2002,0
Ireland,2003,0
Ireland,2004,0
Ireland,2005,0
Ireland,2006,0
Ireland,2007,0
Ireland,2008,0
Ireland,2009,0
Ireland,2010,0
Ireland,2011,0
Ireland,2012,0
Ireland,2013,0
Ireland,2014,0
Ireland,2015,0
Ireland,2016,0
Ireland,2017,0
Israel,-2000,0
Israel,-426,0
Israel,-186,0
Israel,-70,0
Israel,-33,30000
Israel,-26,0
Israel,79,0
Israel,115,0
Israel,294,0
Israel,342,0
Israel,344,0
Israel,365,0
Israel,458,0
Israel,512,0
Israel,525,0
Israel,528,0
Israel,533,0
Israel,551,0
Israel,587,0
Israel,600,0
Israel,649,0
Israel,734,0
Israel,744,0
Israel,777,0
Israel,811,0
Israel,814,0
Israel,820,0
Israel,847,0
Israel,850,0
Israel,851,0
Israel,854,0
Israel,856,0
Israel,871,0
Israel,885,0
Israel,887,0
Israel,893,0
Israel,978,0
Israel,1000,0
Israel,1001,0
Israel,1008,0
Israel,1013,0
Israel,1026,0
Israel,1033,0
Israel,1037,0
Israel,1042,0
Israel,1057,0
Israel,1072,0
Israel,1101,0
Israel,1139,0
Israel,1143,0
Israel,1156,0
Israel,1157,0
Israel,1158,0
Israel,1169,0
Israel,1202,0
Israel,1209,0
Israel,1219,0
Israel,1222,0
Israel,1268,0
Israel,1269,0
Israel,1289,0
Israel,1290,0
Israel,1291,0
Israel,1293,0
Israel,1303,0
Israel,1305,0
Israel,1306,0
Israel,1310,0
Israel,1314,0
Israel,1319,0
Israel,1340,0
Israel,1341,0
Israel,1344,0
Israel,1349,0
Israel,1361,0
Israel,1372,0
Israel,1440,0
Israel,1456,0
Israel,1458,100
Israel,1463,0
Israel,1487,0
Israel,1490,0
Israel,1491,0
Israel,1494,0
Israel,1495,0
Israel,1498,0
Israel,1499,0
Israel,1500,0
Israel,1501,0
Israel,1502,0
Israel,1509,0
Israel,1511,0
Israel,1515,0
Israel,1531,0
Israel,1542,0
Israel,1551,0
Israel,1556,0
Israel,1560,0
Israel,1561,0
Israel,1564,0
Israel,1568,0
Israel,1570,0
Israel,1575,0
Israel,1579,0
Israel,1584,0
Israel,1586,0
Israel,1587,0
Israel,1596,0
Israel,1597,0
Israel,1600,0
Israel,1601,0
Israel,1604,0
Israel,1605,0
Israel,1606,0
Israel,1609,0
Israel,1611,0
Israel,1613,0
Israel,1616,0
Israel,1618,0
Israel,1619,0
Israel,1622,0
Israel,1626,0
Israel,1627,0
Israel,1628,0
Israel,1631,0
Israel,1633,0
Israel,1634,0
Israel,1636,0
Israel,1638,0
Israel,1640,0
Israel,1644,0
Israel,1645,0
Israel,1647,0
Israel,1649,0
Israel,1652,0
Israel,1654,0
Israel,1657,0
Israel,1659,0
Israel,1660,0
Israel,1662,0
Israel,1664,0
Israel,1666,0
Israel,1667,0
Israel,1668,0
Israel,1672,0
Israel,1673,0
Israel,1674,0
Israel,1677,0
Israel,1679,0
Israel,1680,0
Israel,1683,0
Israel,1687,0
Israel,1688,0
Israel,1692,0
Israel,1693,0
Israel,1694,0
Israel,1695,0
Israel,1700,0
Israel,1703,0
Israel,1704,0
Israel,1707,0
Israel,1709,0
Israel,1711,0
Israel,1713,0
Israel,1714,0
Israel,1716,0
Israel,1718,0
Israel,1721,0
Israel,1725,0
Israel,1726,0
Israel,1727,0
Israel,1730,0
Israel,1732,0
Israel,1736,0
Israel,1737,0
Israel,1738,0
Israel,1739,0
Israel,1746,0
Israel,1748,0
Israel,1750,0
Israel,1751,0
Israel,1754,0
Israel,1755,0
Israel,1757,0
Israel,1758,0
Israel,1761,0
Israel,1762,0
Israel,1763,0
Israel,1765,0
Israel,1766,0
Israel,1770,0
Israel,1771,0
Israel,1773,0
Israel,1780,0
Israel,1781,0
Israel,1782,0
Israel,1783,0
Israel,1784,0
Israel,1785,0
Israel,1786,0
Israel,1787,0
Israel,1788,0
Israel,1790,0
Israel,1791,0
Israel,1792,0
Israel,1793,0
Israel,1797,0
Israel,1799,0
Israel,1802,0
Israel,1804,0
Israel,1808,0
Israel,1810,0
Israel,1811,0
Israel,1812,0
Israel,1814,0
Israel,1815,0
Israel,1816,0
Israel,1818,0
Israel,1819,0
Israel,1820,0
Israel,1821,0
Israel,1822,0
Israel,1825,0
Israel,1827,0
Israel,1828,0
Israel,1829,0
Israel,1830,0
Israel,1831,0
Israel,1833,0
Israel,1834,0
Israel,1835,0
Israel,1837,5000
Israel,1839,0
Israel,1840,0
Israel,1842,0
Israel,1843,0
Israel,1844,0
Israel,1845,0
Israel,1846,0
Israel,1847,0
Israel,1848,0
Israel,1850,0
Israel,1851,0
Israel,1852,0
Israel,1853,0
Israel,1854,0
Israel,1855,0
Israel,1856,0
Israel,1857,0
Israel,1858,0
Israel,1859,0
Israel,1861,0
Israel,1862,0
Israel,1863,0
Israel,1864,0
Israel,1865,0
Israel,1866,0
Israel,1867,0
Israel,1868,0
Israel,1869,0
Israel,1870,0
Israel,1872,0
Israel,1874,0
Israel,1875,0
Israel,1877,0
Israel,1878,0
Israel,1879,0
Israel,1880,0
Israel,1881,0
Israel,1882,0
Israel,1883,0
Israel,1884,0
Israel,1885,0
Israel,1886,0
Israel,1887,0
Israel,1888,0
Israel,1889,0
Israel,1890,0
Israel,1891,0
Israel,1893,0
Israel,1894,0
Israel,1895,0
Israel,1896,0
Israel,1897,0
Israel,1898,0
Israel,1899,0
Israel,1900,0
Israel,1901,0
Israel,1902,0
Israel,1903,0
Israel,1904,0
Israel,1905,0
Israel,1906,0
Israel,1907,0
Israel,1908,0
Israel,1909,0
Israel,1910,0
Israel,1911,0
Israel,1912,0
Israel,1913,0
Israel,1914,0
Israel,1915,0
Israel,1916,0
Israel,1917,0
Israel,1918,0
Israel,1920,0
Israel,1922,0
Israel,1923,0
Israel,1924,0
Israel,1925,0
Israel,1926,0
Israel,1927,268
Israel,1928,0
Israel,1929,0
Israel,1930,0
Israel,1931,0
Israel,1932,0
Israel,1933,0
Israel,1934,0
Israel,1935,0
Israel,1936,0
Israel,1937,0
Israel,1938,0
Israel,1939,0
Israel,1940,0
Israel,1941,0
Israel,1942,0
Israel,1943,0
Israel,1944,0
Israel,1945,0
Israel,1946,0
Israel,1947,0
Israel,1948,0
Israel,1949,0
Israel,1950,0
Israel,1951,0
Israel,1952,0
Israel,1953,0
Israel,1954,0
Israel,1955,0
Israel,1956,0
Israel,1957,0
Israel,1958,0
Israel,1959,0
Israel,1960,0
Israel,1961,0
Israel,1962,0
Israel,1963,0
Israel,1964,0
Israel,1965,0
Israel,1966,0
Israel,1967,0
Israel,1968,0
Israel,1969,0
Israel,1970,0
Israel,1971,0
Israel,1972,0
Israel,1973,0
Israel,1974,0
Israel,1975,0
Israel,1976,0
Israel,1977,0
Israel,1978,0
Israel,1979,0
Israel,1980,0
Israel,1981,0
Israel,1982,0
Israel,1983,0
Israel,1984,0
Israel,1985,0
Israel,1986,0
Israel,1987,0
Israel,1988,0
Israel,1989,0
Israel,1990,0
Israel,1991,0
Israel,1992,0
Israel,1993,0
Israel,1994,0
Israel,1995,0
Israel,1996,0
Israel,1997,0
Israel,1998,0
Israel,1999,0
Israel,2000,0
Israel,2001,0
Israel,2002,0
Israel,2003,0
Israel,2004,0
Israel,2005,0
Israel,2006,0
Israel,2007,0
Israel,2008,0
Israel,2009,0
Israel,2010,0
Israel,2011,0
Israel,2012,0
Israel,2013,0
Israel,2014,0
Israel,2015,0
Israel,2016,0
Israel,2017,0
Italy,-2000,0
Italy,-426,0
Italy,-186,0
Italy,-70,0
Italy,-33,0
Italy,-26,0
Italy,79,3500
Italy,115,0
Italy,294,0
Italy,342,0
Italy,344,0
Italy,365,0
Italy,458,0
Italy,512,0
Italy,525,0
Italy,528,0
Italy,533,0
Italy,551,0
Italy,587,0
Italy,600,0
Italy,649,0
Italy,734,0
Italy,744,0
Italy,777,0
Italy,811,0
Italy,814,0
Italy,820,0
Italy,847,0
Italy,850,0
Italy,851,0
Italy,854,0
Italy,856,0
Italy,871,0
Italy,885,0
Italy,887,0
Italy,893,0
Italy,978,0
Italy,1000,0
Italy,1001,0
Italy,1008,0
Italy,1013,0
Italy,1026,0
Italy,1033,0
Italy,1037,0
Italy,1042,0
Italy,1057,0
Italy,1072,0
Italy,1101,0
Italy,1139,0
Italy,1143,0
Italy,1156,0
Italy,1157,0
Italy,1158,0
Italy,1169,16000
Italy,1202,0
Italy,1209,0
Italy,1219,0
Italy,1222,12000
Italy,1268,0
Italy,1269,0
Italy,1289,0
Italy,1290,0
Italy,1291,0
Italy,1293,0
Italy,1303,0
Italy,1305,0
Italy,1306,0
Italy,1310,0
Italy,1314,0
Italy,1319,0
Italy,1340,0
Italy,1341,0
Italy,1344,0
Italy,1349,2000
Italy,1361,0
Italy,1372,0
Italy,1440,0
Italy,1456,30000
Italy,1458,0
Italy,1463,0
Italy,1487,0
Italy,1490,0
Italy,1491,0
Italy,1494,0
Italy,1495,0
Italy,1498,0
Italy,1499,0
Italy,1500,0
Italy,1501,0
Italy,1502,0
Italy,1509,0
Italy,1511,3000
Italy,1515,0
Italy,1531,0
Italy,1542,113
Italy,1551,0
Italy,1556,0
Italy,1560,0
Italy,1561,0
Italy,1564,0
Italy,1568,0
Italy,1570,0
Italy,1575,0
Italy,1579,0
Italy,1584,0
Italy,1586,0
Italy,1587,0
Italy,1596,0
Italy,1597,0
Italy,1600,0
Italy,1601,0
Italy,1604,0
Italy,1605,0
Italy,1606,0
Italy,1609,0
Italy,1611,0
Italy,1613,103
Italy,1616,0
Italy,1618,0
Italy,1619,0
Italy,1622,0
Italy,1626,0
Italy,1627,5000
Italy,1628,0
Italy,1631,4000
Italy,1633,0
Italy,1634,0
Italy,1636,0
Italy,1638,9633
Italy,1640,300
Italy,1644,0
Italy,1645,0
Italy,1647,0
Italy,1649,0
Italy,1652,0
Italy,1654,0
Italy,1657,0
Italy,1659,2035
Italy,1660,0
Italy,1662,0
Italy,1664,0
Italy,1666,0
Italy,1667,0
Italy,1668,0
Italy,1672,1500
Italy,1673,0
Italy,1674,0
Italy,1677,0
Italy,1679,0
Italy,1680,0
Italy,1683,0
Italy,1687,0
Italy,1688,5311
Italy,1692,0
Italy,1693,60000
Italy,1694,0
Italy,1695,0
Italy,1700,0
Italy,1703,50000
Italy,1704,0
Italy,1707,0
Italy,1709,0
Italy,1711,0
Italy,1713,0
Italy,1714,0
Italy,1716,0
Italy,1718,0
Italy,1721,0
Italy,1725,0
Italy,1726,250
Italy,1727,0
Italy,1730,0
Italy,1732,1940
Italy,1736,0
Italy,1737,0
Italy,1738,0
Italy,1739,0
Italy,1746,0
Italy,1748,0
Italy,1750,0
Italy,1751,0
Italy,1754,0
Italy,1755,0
Italy,1757,0
Italy,1758,0
Italy,1761,0
Italy,1762,0
Italy,1763,0
Italy,1765,0
Italy,1766,0
Italy,1770,0
Italy,1771,0
Italy,1773,0
Italy,1780,0
Italy,1781,0
Italy,1782,0
Italy,1783,31500
Italy,1784,0
Italy,1785,0
Italy,1786,0
Italy,1787,0
Italy,1788,0
Italy,1790,0
Italy,1791,0
Italy,1792,0
Italy,1793,0
Italy,1797,0
Italy,1799,0
Italy,1802,0
Italy,1804,0
Italy,1808,2
Italy,1810,0
Italy,1811,0
Italy,1812,0
Italy,1814,0
Italy,1815,0
Italy,1816,0
Italy,1818,172
Italy,1819,0
Italy,1820,0
Italy,1821,0
Italy,1822,0
Italy,1825,0
Italy,1827,0
Italy,1828,28
Italy,1829,0
Italy,1830,0
Italy,1831,0
Italy,1833,0
Italy,1834,0
Italy,1835,0
Italy,1837,0
Italy,1839,0
Italy,1840,0
Italy,1842,0
Italy,1843,0
Italy,1844,0
Italy,1845,0
Italy,1846,56
Italy,1847,0
Italy,1848,0
Italy,1850,0
Italy,1851,671
Italy,1852,0
Italy,1853,0
Italy,1854,0
Italy,1855,0
Italy,1856,0
Italy,1857,0
Italy,1858,0
Italy,1859,0
Italy,1861,0
Italy,1862,0
Italy,1863,0
Italy,1864,0
Italy,1865,0
Italy,1866,0
Italy,1867,0
Italy,1868,0
Italy,1869,0
Italy,1870,0
Italy,1872,0
Italy,1874,0
Italy,1875,0
Italy,1877,0
Italy,1878,0
Italy,1879,0
Italy,1880,0
Italy,1881,0
Italy,1882,0
Italy,1883,2313
Italy,1884,0
Italy,1885,0
Italy,1886,0
Italy,1887,0
Italy,1888,0
Italy,1889,0
Italy,1890,0
Italy,1891,0
Italy,1893,0
Italy,1894,101
Italy,1895,0
Italy,1896,0
Italy,1897,0
Italy,1898,0
Italy,1899,0
Italy,1900,0
Italy,1901,0
Italy,1902,0
Italy,1903,0
Italy,1904,0
Italy,1905,557
Italy,1906,0
Italy,1907,158
Italy,1908,80000
Italy,1909,0
Italy,1910,0
Italy,1911,0
Italy,1912,0
Italy,1913,0
Italy,1914,120
Italy,1915,29978
Italy,1916,0
Italy,1917,0
Italy,1918,0
Italy,1920,1400
Italy,1922,0
Italy,1923,0
Italy,1924,0
Italy,1925,0
Italy,1926,0
Italy,1927,0
Italy,1928,0
Italy,1929,0
Italy,1930,18
Italy,1931,0
Italy,1932,0
Italy,1933,0
Italy,1934,0
Italy,1935,0
Italy,1936,0
Italy,1937,0
Italy,1938,0
