Entity,Year,Biological,Chemical,Explosives,Fake Weapons,Firearms,Incendiary,Melee,Other,Radiological,Sabotage Equipment,Unknown,Vehicle
Myanmar,2014,0,0,9,0,3,0,0,0,0,0,3,0
Myanmar,2015,0,0,12,0,16,6,1,0,0,0,2,0
Myanmar,2016,0,0,34,0,17,12,6,0,0,0,5,0
Myanmar,2017,0,0,57,0,17,12,12,0,0,0,17,0
Namibia,1975,0,0,0,0,1,0,0,0,0,0,0,0
Namibia,1976,0,0,0,0,2,0,0,0,0,0,0,0
Namibia,1978,0,0,6,0,2,0,0,0,0,0,0,0
Namibia,1979,0,0,15,0,7,0,1,0,0,0,8,0
Namibia,1980,0,0,0,0,1,0,0,0,0,0,1,0
Namibia,1982,0,0,1,0,1,0,0,0,0,0,0,0
Namibia,1983,0,0,4,0,0,0,0,0,0,0,1,0
Namibia,1984,0,0,18,0,1,0,0,0,0,0,5,0
Namibia,1985,0,0,7,0,0,0,0,0,0,0,1,0
Namibia,1986,0,0,1,0,0,0,0,0,0,0,0,0
Namibia,1987,0,0,6,0,0,0,0,0,0,0,1,0
Namibia,1988,0,0,16,0,0,1,0,0,0,0,0,0
Namibia,1989,0,1,3,0,7,0,0,0,0,0,0,0
Namibia,1990,0,0,0,0,2,0,0,0,0,0,0,0
Namibia,1991,0,0,1,0,0,0,0,0,0,0,0,0
Namibia,1994,0,0,0,0,0,0,0,0,0,0,1,0
Namibia,1999,0,0,0,0,1,0,0,0,0,0,0,0
Namibia,2000,0,0,4,0,12,1,0,0,0,0,4,0
Namibia,2001,0,0,2,0,2,0,1,0,0,0,1,0
Nepal,1985,0,0,9,0,0,0,0,0,0,0,0,0
Nepal,1991,0,0,0,0,0,0,1,0,0,0,0,0
Nepal,1992,0,0,0,0,3,2,0,0,0,0,3,0
Nepal,1994,0,0,0,0,1,0,1,0,0,0,1,0
Nepal,1996,0,0,0,0,1,3,1,0,0,0,0,0
Nepal,1997,0,0,2,0,3,0,1,0,0,0,3,0
Nepal,1999,0,0,2,0,5,0,0,0,0,0,1,0
Nepal,2000,0,0,14,0,8,0,0,0,0,0,1,0
Nepal,2001,0,0,13,0,13,2,2,0,0,0,3,0
Nepal,2002,0,0,35,0,11,9,0,0,0,0,3,0
Nepal,2003,0,0,5,0,7,0,1,0,0,0,2,0
Nepal,2004,0,0,39,0,16,2,0,0,0,0,5,0
Nepal,2005,0,0,34,0,15,6,1,0,0,0,14,0
Nepal,2006,0,0,40,0,29,3,2,0,0,0,9,0
Nepal,2007,0,0,15,0,29,8,4,0,0,0,34,0
Nepal,2008,0,0,65,0,25,5,4,0,0,0,21,0
Nepal,2009,0,0,22,0,7,3,1,0,0,0,6,0
Nepal,2010,0,0,20,0,11,5,0,0,0,0,2,0
Nepal,2011,0,0,25,0,12,1,1,0,0,1,6,0
Nepal,2012,0,0,41,0,2,2,0,0,0,0,1,0
Nepal,2013,0,0,51,0,6,34,2,0,0,0,11,0
Nepal,2014,0,0,3,0,1,1,1,0,0,0,1,0
Nepal,2015,0,0,20,0,2,22,0,0,0,0,4,0
Nepal,2016,0,0,14,0,3,26,0,0,0,0,0,0
Nepal,2017,0,2,208,0,5,21,1,0,0,0,10,0
Netherlands,1970,0,0,0,0,3,0,0,0,0,0,0,0
Netherlands,1971,0,0,1,0,0,0,0,0,0,0,0,0
Netherlands,1972,0,0,1,0,0,0,0,0,0,0,0,0
Netherlands,1973,0,0,1,0,0,0,0,0,0,0,0,0
Netherlands,1974,0,0,0,0,2,0,0,0,0,0,0,0
Netherlands,1975,0,0,1,0,3,0,0,0,0,0,0,0
Netherlands,1976,0,0,0,0,0,3,0,0,0,0,0,0
Netherlands,1977,0,0,0,0,5,1,0,0,0,0,0,0
Netherlands,1978,0,1,0,0,1,0,0,0,0,0,1,0
Netherlands,1979,0,0,1,0,2,0,0,0,0,0,0,0
Netherlands,1980,0,0,1,0,0,0,0,0,0,0,0,0
Netherlands,1981,0,0,0,0,0,1,0,0,0,0,0,0
Netherlands,1982,0,0,0,0,1,0,0,0,0,0,1,0
Netherlands,1983,0,0,1,0,0,1,0,0,0,0,0,0
Netherlands,1984,0,0,1,0,0,0,0,0,0,0,0,0
Netherlands,1985,0,0,4,0,0,0,0,0,0,0,0,0
Netherlands,1986,0,0,8,0,0,6,0,0,0,0,0,0
Netherlands,1987,0,0,0,0,0,1,0,0,0,0,0,0
Netherlands,1988,0,0,2,0,2,0,0,0,0,0,0,0
Netherlands,1989,0,0,5,0,0,0,0,0,0,0,0,0
Netherlands,1990,0,0,5,0,1,0,0,0,0,0,0,0
Netherlands,1991,0,0,3,0,0,2,1,0,0,0,2,0
Netherlands,1992,0,0,2,0,0,3,0,0,0,0,7,0
Netherlands,1994,0,0,2,0,0,1,0,0,0,0,0,0
Netherlands,1995,0,0,3,0,0,4,0,0,0,0,0,0
Netherlands,1996,0,0,2,0,0,4,0,0,0,0,0,0
Netherlands,1997,0,0,0,0,0,1,0,0,0,0,0,0
Netherlands,1999,0,0,1,0,0,0,0,0,0,0,0,0
Netherlands,2000,0,0,1,0,0,0,0,0,0,0,0,0
Netherlands,2001,0,0,1,0,0,0,0,0,0,0,0,0
Netherlands,2002,0,0,1,0,1,0,0,0,0,0,0,0
Netherlands,2003,0,0,3,0,0,0,0,0,0,0,0,0
Netherlands,2004,0,0,0,0,1,0,0,0,0,0,0,0
Netherlands,2008,0,0,0,0,0,1,0,0,0,0,0,0
Netherlands,2009,0,0,0,0,0,0,0,0,0,0,0,1
Netherlands,2010,0,0,1,0,0,0,0,0,0,0,0,0
Netherlands,2011,0,0,0,0,0,1,0,0,0,1,0,0
Netherlands,2014,0,0,0,0,0,1,0,0,0,0,0,0
Netherlands,2015,0,0,0,0,0,3,0,0,0,0,0,0
Netherlands,2016,0,0,0,0,1,4,1,0,0,0,0,0
Netherlands,2017,0,0,0,0,0,0,1,0,0,0,0,0
New Caledonia,1984,0,0,3,0,1,4,0,0,0,0,2,0
New Caledonia,1985,0,0,7,0,0,0,0,0,0,0,0,0
New Caledonia,1986,0,0,1,0,0,1,0,0,0,0,0,0
New Caledonia,1988,0,0,2,0,6,0,0,0,0,0,1,0
New Caledonia,1989,0,0,0,0,1,0,0,0,0,0,0,0
New Caledonia,1992,0,0,0,0,0,2,0,0,0,0,0,0
New Hebrides,1980,0,0,1,0,0,0,0,0,0,0,0,0
New Zealand,1973,0,0,0,0,0,1,0,0,0,0,0,0
New Zealand,1981,0,0,1,0,0,1,0,0,0,0,0,0
New Zealand,1984,0,0,1,0,0,0,0,0,0,0,0,0
New Zealand,1991,0,0,1,0,0,0,0,0,0,0,0,0
New Zealand,1994,0,0,0,0,1,0,0,0,0,0,0,0
New Zealand,1996,0,0,2,0,0,0,0,0,0,0,0,0
New Zealand,1997,0,0,0,0,0,0,1,0,0,0,0,0
New Zealand,2001,0,1,0,0,0,0,0,0,0,0,0,0
New Zealand,2003,0,3,0,0,0,0,0,0,0,0,0,0
New Zealand,2008,0,4,1,0,0,0,0,0,0,0,0,0
New Zealand,2014,0,0,0,0,0,1,0,0,0,0,0,0
New Zealand,2016,0,0,0,0,0,1,0,0,0,0,0,0
Nicaragua,1970,0,0,0,0,0,0,0,0,0,0,1,0
Nicaragua,1974,0,0,0,0,1,0,0,0,0,0,0,0
Nicaragua,1975,0,0,0,0,1,0,0,0,0,0,0,0
Nicaragua,1977,0,0,0,0,5,0,0,0,0,0,0,0
Nicaragua,1978,0,0,13,0,38,6,0,0,0,0,19,0
Nicaragua,1979,0,0,18,0,63,13,0,0,0,0,112,0
Nicaragua,1980,0,0,0,0,31,0,1,0,0,0,3,0
Nicaragua,1981,0,0,2,0,42,0,0,0,0,0,3,0
Nicaragua,1982,0,0,9,0,50,0,0,0,0,0,4,0
Nicaragua,1983,0,0,30,0,261,1,2,0,0,0,5,0
Nicaragua,1984,0,0,24,0,272,0,0,0,0,0,6,0
Nicaragua,1985,0,0,17,0,237,0,0,0,0,0,4,0
Nicaragua,1986,0,0,14,0,152,0,0,0,0,0,5,0
Nicaragua,1987,0,0,70,0,148,1,0,0,0,0,4,0
Nicaragua,1988,0,0,10,0,51,0,0,0,0,0,1,0
Nicaragua,1989,0,0,0,0,21,0,0,0,0,0,0,0
Nicaragua,1990,0,0,10,0,4,1,0,0,0,0,0,0
Nicaragua,1991,0,0,25,0,49,4,0,0,0,0,2,0
Nicaragua,1992,0,0,7,0,14,0,0,0,0,0,9,0
Nicaragua,1994,0,0,4,0,5,0,0,0,0,0,10,0
Nicaragua,1995,0,0,10,0,5,0,0,0,0,0,3,0
Nicaragua,1996,0,0,4,0,15,4,0,0,0,0,3,0
Nicaragua,1997,0,0,4,0,1,0,0,0,0,0,2,0
Nicaragua,1999,0,0,0,0,0,0,0,0,0,0,1,0
Nicaragua,2000,0,0,0,0,1,0,0,0,0,0,0,0
Nicaragua,2014,0,0,0,0,2,0,0,0,0,0,0,0
Niger,1985,0,0,0,0,0,0,0,0,0,0,1,0
Niger,1989,0,0,1,0,0,0,0,0,0,0,0,0
Niger,1991,0,0,0,0,5,1,0,0,0,0,0,0
Niger,1992,0,0,1,0,11,1,1,0,0,0,2,0
Niger,1994,0,0,0,0,3,0,0,1,0,0,4,0
Niger,1995,0,0,1,0,0,0,0,0,0,0,1,0
Niger,1996,0,0,0,0,0,0,0,0,0,0,1,0
Niger,1997,0,0,2,0,1,0,0,0,0,0,0,0
Niger,1999,0,0,0,0,1,0,1,0,0,0,0,0
Niger,2007,0,0,1,0,4,1,0,0,0,0,1,0
Niger,2008,0,0,1,0,3,1,0,0,0,0,4,0
Niger,2009,0,0,0,0,2,0,0,0,0,0,2,0
Niger,2010,0,0,0,0,2,0,0,0,0,0,1,0
Niger,2011,0,0,0,0,1,0,0,0,0,0,1,0
Niger,2012,0,0,0,0,1,0,0,0,0,0,0,0
Niger,2013,0,0,2,0,2,0,0,0,0,0,0,0
Niger,2014,0,0,0,0,5,0,0,0,0,0,0,0
Niger,2015,0,0,12,0,16,3,2,0,0,0,8,0
Niger,2016,0,0,6,0,9,1,0,0,0,0,9,0
Niger,2017,0,0,4,0,5,1,0,0,0,0,3,0
Nigeria,1976,0,0,0,0,1,0,0,0,0,0,0,0
Nigeria,1980,0,0,0,0,0,0,0,0,0,0,1,0
Nigeria,1983,0,0,0,0,1,0,0,0,0,0,2,0
Nigeria,1988,0,0,0,0,2,0,0,0,0,0,0,0
Nigeria,1991,0,0,0,0,1,2,0,0,0,0,0,0
Nigeria,1992,0,0,0,0,6,3,2,0,0,0,0,0
Nigeria,1994,0,0,5,0,2,1,0,0,0,0,0,0
Nigeria,1995,0,0,0,0,1,0,0,0,0,0,0,0
Nigeria,1996,0,0,7,0,3,1,0,0,0,0,0,0
Nigeria,1997,0,0,11,0,7,0,0,0,0,0,2,0
Nigeria,1998,0,0,2,0,0,0,0,0,0,0,0,0
Nigeria,1999,0,0,0,0,6,1,2,0,0,0,9,0
Nigeria,2000,0,1,0,0,3,0,0,0,0,0,2,0
Nigeria,2001,0,0,1,0,3,0,0,0,0,0,1,0
Nigeria,2002,0,0,1,0,4,0,1,0,0,0,0,0
Nigeria,2003,0,0,3,0,5,0,0,0,0,0,1,0
Nigeria,2004,0,0,0,0,6,0,0,0,0,0,0,0
Nigeria,2005,0,0,3,0,3,0,1,0,0,0,2,0
Nigeria,2006,0,0,7,0,21,1,3,0,0,1,4,0
Nigeria,2007,0,0,6,0,43,1,3,0,0,1,7,0
Nigeria,2008,0,0,18,0,43,0,2,0,0,1,12,0
Nigeria,2009,0,0,16,0,9,7,0,0,0,0,10,0
Nigeria,2010,0,0,23,0,28,2,1,0,0,0,9,0
Nigeria,2011,0,0,86,0,77,4,7,0,0,0,1,0
Nigeria,2012,0,0,249,0,281,68,2,0,0,1,15,0
Nigeria,2013,0,1,101,0,207,18,6,0,0,0,13,0
Nigeria,2014,0,1,195,0,427,56,5,0,0,0,30,0
Nigeria,2015,0,0,245,0,319,26,12,0,0,0,36,0
Nigeria,2016,0,0,190,0,296,17,7,0,0,0,23,0
Nigeria,2017,0,0,163,0,245,22,17,0,0,0,37,0
North America,1970,0,2,280,0,37,147,2,0,0,1,3,0
North America,1971,0,1,144,0,24,75,2,0,0,0,1,0
North America,1972,0,0,45,1,11,14,0,0,0,0,2,0
North America,1973,0,0,20,0,33,7,1,0,0,0,3,0
North America,1974,0,4,76,1,17,7,2,0,0,0,4,0
North America,1975,0,0,136,0,13,4,0,0,0,0,6,0
North America,1976,0,2,83,0,19,12,1,0,0,0,8,0
North America,1977,0,1,97,0,14,31,1,0,0,0,5,0
North America,1978,0,1,66,0,22,16,1,0,0,0,11,0
North America,1979,0,0,50,0,18,4,1,1,0,0,5,0
North America,1980,0,0,35,0,26,8,0,0,0,0,6,0
North America,1981,0,0,39,0,21,13,1,0,0,1,2,0
North America,1982,0,0,48,0,14,11,2,1,0,1,9,0
North America,1983,0,0,23,0,8,11,0,0,0,0,5,0
North America,1984,4,0,32,0,9,19,0,0,0,0,3,0
North America,1985,0,0,29,0,1,12,0,0,1,0,1,0
North America,1986,0,1,34,0,3,14,0,0,0,1,0,0
North America,1987,0,0,18,0,0,14,0,0,0,2,1,0
North America,1988,0,1,16,0,3,8,0,0,0,2,0,0
North America,1989,0,0,20,0,4,19,0,0,0,1,0,0
North America,1990,0,0,17,0,6,9,1,0,0,3,1,0
North America,1991,0,0,13,0,7,19,1,0,0,0,0,0
North America,1992,0,0,5,0,8,24,4,0,0,0,0,0
North America,1994,0,0,23,0,44,21,3,0,0,0,9,1
North America,1995,0,0,18,0,31,32,3,0,0,1,9,0
North America,1996,0,0,21,0,50,25,3,0,0,0,12,0
North America,1997,0,1,18,0,68,18,5,0,0,0,26,1
North America,1998,0,2,11,1,5,18,0,0,0,0,0,0
North America,1999,0,1,8,0,10,22,1,13,0,1,0,0
North America,2000,0,3,6,0,4,26,1,0,0,0,1,0
North America,2001,12,0,6,0,2,23,0,0,0,1,0,4
North America,2002,0,0,20,0,2,10,0,0,0,0,0,1
North America,2003,2,0,3,1,1,26,0,0,0,0,0,1
North America,2004,1,0,1,0,1,9,0,0,0,0,0,0
North America,2005,1,0,5,0,1,15,0,0,0,0,0,0
North America,2006,0,0,4,0,4,4,0,0,0,0,1,2
North America,2007,0,0,3,0,8,5,0,0,0,2,0,0
North America,2008,0,0,9,0,4,12,4,1,0,0,1,0
North America,2009,0,0,5,0,6,3,1,0,0,1,0,0
North America,2010,1,1,9,1,6,4,0,0,0,0,1,1
North America,2011,0,0,5,0,1,5,0,0,0,1,0,0
North America,2012,0,1,8,0,11,16,2,1,0,0,0,0
North America,2013,3,0,10,0,10,9,0,0,0,0,0,0
North America,2014,0,2,4,0,21,6,3,0,0,0,1,0
North America,2015,0,0,19,0,15,20,6,0,0,0,1,1
North America,2016,0,1,9,0,19,36,9,1,0,0,0,0
North America,2017,0,1,6,0,40,34,13,0,0,0,0,3
North Korea,1994,0,0,0,0,1,0,0,0,0,0,0,0
North Yemen,1974,0,0,1,0,0,0,0,0,0,0,0,0
North Yemen,1977,0,1,0,0,0,0,0,0,0,0,0,0
North Yemen,1978,0,0,1,0,0,0,0,0,0,0,1,0
North Yemen,1981,0,0,0,0,0,0,0,0,0,0,1,0
North Yemen,1988,0,0,1,0,0,0,0,0,0,0,0,0
Norway,1979,0,0,0,0,0,1,0,0,0,0,0,0
Norway,1981,0,0,0,0,0,0,0,0,0,0,1,0
Norway,1987,0,0,1,0,0,0,0,0,0,0,1,0
Norway,1991,0,0,0,0,0,2,0,0,0,0,0,0
Norway,1992,0,0,0,0,0,0,1,0,0,0,1,0
Norway,1994,0,0,1,0,0,0,0,0,0,0,1,0
Norway,1996,0,0,0,0,1,0,0,0,0,0,0,0
Norway,2001,0,0,0,0,0,0,1,0,0,0,0,0
Norway,2003,0,0,0,0,0,1,0,0,0,0,0,0
Norway,2006,0,0,0,0,1,0,0,0,0,0,0,0
Norway,2010,0,0,0,0,1,0,0,0,0,0,0,0
Norway,2011,0,0,1,1,1,0,0,0,0,0,0,0
Norway,2017,0,0,1,0,0,0,0,0,0,0,0,0
Pakistan,1970,0,0,0,0,0,0,0,0,0,0,0,1
Pakistan,1974,0,0,1,0,1,0,0,0,0,0,0,0
Pakistan,1975,0,0,1,0,1,0,0,0,0,0,0,0
Pakistan,1976,0,0,1,0,1,1,0,0,0,0,0,0
Pakistan,1978,0,0,0,0,2,0,0,0,0,0,0,0
Pakistan,1979,0,0,2,0,0,3,2,0,0,0,0,0
Pakistan,1980,0,0,1,0,0,0,0,0,0,0,0,0
Pakistan,1981,0,0,0,0,2,1,0,0,0,0,1,0
Pakistan,1982,0,0,2,0,2,0,0,0,0,0,0,0
Pakistan,1983,0,0,8,0,0,0,0,0,0,0,1,0
Pakistan,1984,0,0,2,0,0,0,0,0,0,0,1,0
Pakistan,1985,0,0,2,0,0,0,0,0,0,0,0,0
Pakistan,1986,0,0,20,0,3,0,0,0,0,0,1,0
Pakistan,1987,0,0,50,0,5,0,0,0,0,0,5,0
Pakistan,1988,0,0,34,0,6,0,0,0,0,0,4,0
Pakistan,1989,0,0,32,0,12,1,0,0,0,0,0,0
Pakistan,1990,0,0,43,0,44,0,0,0,0,0,0,0
Pakistan,1991,0,0,61,0,77,5,1,0,0,0,6,0
Pakistan,1992,0,0,29,0,45,2,1,0,0,0,8,0
Pakistan,1994,0,0,19,0,94,27,3,0,0,0,11,0
Pakistan,1995,0,0,37,0,288,187,55,0,0,0,99,0
Pakistan,1996,0,0,31,0,84,31,3,0,0,0,31,0
Pakistan,1997,0,0,16,0,158,3,2,0,0,0,27,0
Pakistan,1998,0,0,24,0,13,0,0,0,0,0,0,0
Pakistan,1999,0,0,20,0,18,1,0,0,0,0,0,0
Pakistan,2000,0,0,38,0,11,0,0,0,0,0,0,0
Pakistan,2001,1,0,33,0,18,1,0,0,0,0,0,0
Pakistan,2002,0,0,32,0,13,0,0,0,0,0,1,0
Pakistan,2003,0,0,15,0,14,0,0,0,0,0,0,0
Pakistan,2004,0,0,50,0,17,0,0,0,0,0,0,0
Pakistan,2005,0,0,60,0,17,0,0,0,0,0,0,0
Pakistan,2006,0,0,127,0,29,2,6,0,0,0,0,0
Pakistan,2007,0,0,182,0,65,2,6,0,0,0,5,0
Pakistan,2008,0,0,301,0,150,36,17,0,0,0,64,0
Pakistan,2009,0,1,426,0,144,20,14,0,0,0,62,0
Pakistan,2010,0,1,405,0,227,16,12,0,0,0,52,0
Pakistan,2011,1,0,569,0,362,16,10,0,0,0,53,1
Pakistan,2012,0,1,1105,0,497,9,2,0,0,1,39,0
Pakistan,2013,0,0,1455,0,672,23,9,1,0,0,55,0
Pakistan,2014,0,3,1284,0,778,22,10,0,0,0,54,0
Pakistan,2015,0,0,702,0,489,18,0,0,0,0,34,0
Pakistan,2016,0,1,455,0,372,5,1,0,0,0,30,0
Pakistan,2017,0,0,420,0,269,2,3,1,0,0,23,1
Palestine,1972,0,0,0,0,1,0,0,0,0,0,0,0
Palestine,1976,0,0,1,0,0,0,0,0,0,0,0,0
Palestine,1978,0,0,3,0,0,1,0,0,0,0,0,0
Palestine,1979,0,0,21,0,0,0,1,0,0,0,0,0
Palestine,1980,0,0,36,0,12,6,0,0,0,0,2,0
Palestine,1981,0,0,11,0,4,2,0,0,0,0,0,0
Palestine,1982,0,0,23,0,3,12,0,0,0,0,1,0
Palestine,1983,0,0,17,0,8,7,2,0,0,0,0,0
Palestine,1984,0,0,14,0,6,5,0,0,0,0,1,0
Palestine,1985,0,0,0,0,0,1,0,0,0,0,0,0
Palestine,1986,0,0,7,0,0,2,1,0,0,0,3,0
Palestine,1987,0,0,4,0,2,3,0,0,0,0,2,0
Palestine,1988,0,0,6,0,5,4,2,0,0,0,1,0
Palestine,1989,0,0,7,0,30,11,45,0,0,0,7,0
Palestine,1990,0,1,11,0,34,5,33,0,0,0,4,0
Palestine,1991,0,1,14,0,32,17,16,1,0,0,2,0
Palestine,1992,0,0,11,0,60,10,30,0,0,0,8,0
Palestine,1994,0,1,21,0,78,5,38,0,0,0,21,1
Palestine,1995,0,0,14,0,33,4,9,0,0,0,7,0
Palestine,1996,0,0,5,0,12,7,4,0,0,0,2,0
Palestine,1997,0,0,5,0,8,4,4,0,0,0,1,0
Palestine,1998,0,0,5,0,3,1,3,0,0,0,0,0
Palestine,1999,0,0,4,0,4,1,1,0,0,0,1,0
Palestine,2000,0,0,13,0,14,1,0,0,0,0,0,0
Palestine,2001,0,0,44,0,70,4,2,0,0,0,3,0
Palestine,2002,0,0,30,0,54,1,1,0,0,0,0,0
Palestine,2003,0,0,32,0,13,0,0,0,0,0,0,0
Palestine,2004,0,0,23,0,11,0,0,0,0,0,0,0
Palestine,2005,0,0,17,0,15,3,2,0,0,0,1,0
Palestine,2006,0,0,13,0,19,0,2,0,0,0,1,0
Palestine,2007,0,0,28,0,53,3,0,2,0,0,2,0
Palestine,2008,0,0,32,0,17,11,2,1,0,0,0,0
Palestine,2009,0,0,4,0,2,3,0,0,0,0,1,0
Palestine,2010,0,0,2,0,2,7,0,0,0,0,0,0
Palestine,2011,0,0,8,0,3,5,0,1,0,1,2,0
Palestine,2012,0,0,12,0,3,7,1,0,0,0,0,0
Palestine,2013,0,0,23,0,16,19,3,0,0,0,2,1
Palestine,2014,0,1,71,0,25,17,10,0,0,0,5,4
Palestine,2015,0,1,39,0,32,36,107,0,0,0,2,29
Palestine,2016,0,0,20,0,30,16,82,0,0,0,0,9
Palestine,2017,0,0,20,0,14,11,30,0,0,0,0,8
Panama,1972,0,0,1,0,0,0,0,0,0,0,0,0
Panama,1976,0,0,2,0,0,0,0,0,0,0,0,0
Panama,1979,0,0,4,0,0,0,0,0,0,0,0,0
Panama,1980,0,0,2,0,0,1,0,0,0,0,1,0
Panama,1981,0,0,2,0,0,2,0,0,0,0,0,0
Panama,1983,0,0,9,0,0,0,0,0,0,0,0,0
Panama,1984,0,0,2,0,0,0,0,0,0,0,0,0
Panama,1986,0,0,4,0,0,0,0,0,0,0,1,0
Panama,1987,0,0,2,0,2,0,0,0,0,0,0,0
Panama,1988,0,0,0,0,1,0,0,0,0,0,0,0
Panama,1989,0,0,2,0,0,0,0,0,0,0,0,0
Panama,1990,0,0,11,0,4,0,0,0,0,0,0,0
Panama,1991,0,0,7,0,8,1,0,0,0,0,0,0
Panama,1992,0,0,20,0,5,9,0,0,0,0,3,0
Panama,1994,0,0,2,0,1,0,0,0,0,0,0,0
Panama,1995,0,0,1,0,4,0,0,0,0,0,1,0
Panama,1996,0,0,0,0,0,0,0,0,0,0,2,0
Panama,1997,0,0,0,0,2,1,1,0,0,0,2,0
Panama,1999,0,0,1,0,0,0,0,0,0,0,0,0
Panama,2000,0,0,1,0,0,0,0,0,0,0,0,0
Panama,2009,0,0,0,0,1,0,0,0,0,0,0,0
Panama,2016,0,0,1,0,0,0,0,0,0,0,0,0
Papua New Guinea,1989,0,0,6,0,16,1,0,0,0,0,1,0
Papua New Guinea,1990,0,0,0,0,15,3,0,0,0,0,0,0
Papua New Guinea,1991,0,0,0,0,2,0,0,0,0,0,0,0
Papua New Guinea,1992,0,0,0,0,4,1,1,0,0,0,4,0
Papua New Guinea,1994,0,0,0,0,2,0,0,0,0,0,1,0
Papua New Guinea,1995,0,0,0,0,4,4,0,0,0,0,2,0
Papua New Guinea,1996,0,0,3,0,2,0,0,0,0,0,5,0
Papua New Guinea,1997,0,0,0,0,0,0,0,0,0,0,2,0
Papua New Guinea,2002,0,0,1,0,0,0,0,0,0,0,0,0
Papua New Guinea,2007,0,0,0,0,1,0,0,0,0,0,0,0
Papua New Guinea,2017,0,0,1,0,1,4,1,0,0,0,1,0
Paraguay,1970,0,0,0,0,1,0,0,0,0,0,0,0
Paraguay,1976,0,0,0,0,1,0,0,0,0,0,0,0
Paraguay,1980,0,0,1,0,0,0,0,0,0,0,1,0
Paraguay,1984,0,0,0,0,0,0,1,0,0,0,1,0
Paraguay,1985,0,0,0,0,1,0,0,0,0,0,0,0
Paraguay,1987,0,0,1,0,0,0,0,0,0,0,0,0
Paraguay,1992,0,0,0,0,4,0,0,0,0,0,0,0
Paraguay,1994,0,0,0,0,2,0,0,0,0,0,0,0
Paraguay,1995,0,0,0,0,1,1,10,0,0,0,0,0
Paraguay,1997,0,0,1,0,3,1,1,0,0,0,0,0
Paraguay,1999,0,0,0,0,1,0,0,0,0,0,0,0
Paraguay,2000,0,0,2,0,0,0,0,0,0,0,0,0
Paraguay,2010,0,0,0,0,2,0,0,0,0,0,0,0
Paraguay,2011,0,0,3,0,0,0,0,0,0,0,1,0
Paraguay,2012,0,0,2,0,1,0,1,0,0,0,0,0
Paraguay,2013,0,0,2,0,7,0,0,0,0,0,1,0
Paraguay,2014,0,0,3,0,8,2,0,0,0,0,2,0
Paraguay,2015,0,0,1,0,11,3,0,0,0,0,4,0
Paraguay,2016,0,0,2,0,8,4,0,0,0,0,1,0
Paraguay,2017,0,0,0,0,6,2,0,0,0,0,2,0
Peru,1973,0,0,3,0,0,0,0,0,0,0,0,0
Peru,1974,0,0,2,0,1,0,0,0,0,0,0,0
Peru,1975,0,0,1,0,0,0,0,0,0,0,1,0
Peru,1977,0,0,3,0,1,0,0,0,0,0,0,0
Peru,1978,0,0,2,0,0,0,0,0,0,0,2,0
Peru,1979,0,0,0,0,1,1,0,0,0,0,1,0
Peru,1980,0,1,50,0,3,5,0,0,0,0,5,0
Peru,1981,0,0,128,0,10,4,0,0,0,1,6,0
Peru,1982,0,0,161,0,118,31,2,0,0,0,38,0
Peru,1983,0,0,208,0,240,14,1,0,0,0,73,0
Peru,1984,0,0,243,0,232,7,8,1,0,0,101,0
Peru,1985,0,0,209,0,105,9,6,0,0,0,23,0
Peru,1986,0,0,359,0,134,19,7,0,0,0,49,0
Peru,1987,0,1,357,0,197,15,1,0,0,0,56,0
Peru,1988,0,0,145,0,186,10,2,0,0,1,11,0
Peru,1989,0,0,276,0,321,24,3,0,0,0,6,0
Peru,1990,0,0,215,0,228,48,3,0,0,0,1,0
Peru,1991,0,1,377,0,255,17,4,0,0,0,4,0
Peru,1992,0,0,195,0,151,32,1,0,0,0,4,0
Peru,1994,0,0,53,0,22,8,1,0,0,0,7,0
Peru,1995,0,0,18,0,7,2,0,0,0,0,17,0
Peru,1996,0,0,11,0,15,0,1,0,0,0,15,0
Peru,1997,0,0,19,0,28,2,0,0,0,0,9,0
Peru,1998,0,0,4,0,1,0,0,0,0,0,0,0
Peru,1999,0,0,0,0,3,0,0,0,0,0,2,0
Peru,2000,0,0,1,0,1,0,0,0,0,0,1,0
Peru,2001,0,0,1,0,1,0,0,0,0,1,0,0
Peru,2002,0,0,1,0,1,0,0,0,0,0,0,0
Peru,2003,0,0,1,0,0,0,0,0,0,0,0,0
Peru,2004,0,0,0,0,3,0,0,0,0,0,0,0
Peru,2005,0,0,1,0,1,0,0,0,0,0,0,0
Peru,2006,0,0,0,0,1,0,0,0,0,0,0,0
Peru,2007,0,0,1,0,3,0,0,0,0,0,0,0
Peru,2008,0,0,0,0,0,0,1,0,0,0,0,0
Peru,2009,0,0,3,0,1,0,0,0,0,0,0,0
Peru,2012,0,0,0,0,4,1,0,0,0,0,1,0
Peru,2013,0,0,2,0,5,0,1,0,0,0,2,0
Peru,2014,0,0,3,0,7,0,0,0,0,0,2,0
Peru,2015,0,0,3,0,5,0,0,0,0,0,2,0
Peru,2016,0,0,0,0,1,0,0,0,0,0,2,0
Peru,2017,0,0,1,0,2,1,1,0,0,0,3,0
Philippines,1970,0,0,6,0,0,0,0,0,0,0,4,0
Philippines,1971,0,0,3,0,1,0,0,0,0,0,0,0
Philippines,1972,0,0,2,0,5,0,0,0,0,0,0,0
Philippines,1974,0,0,0,0,1,0,0,0,0,0,0,0
