Entity,Year,Solid fuel consumption (CDIAC (2016)),Liquid fuel consumption (CDIAC (2016)),Gas fuel consumption (CDIAC (2016)),Cement production (CDIAC (2016)),Gas flaring (CDIAC (2016))
New Zealand,1974,1524,3269,157,151,15
New Zealand,1975,1433,3218,165,146,18
New Zealand,1976,1468,3147,460,136,35
New Zealand,1977,1423,3197,746,124,47
New Zealand,1978,1190,2853,734,109,24
New Zealand,1979,1027,2769,548,102,47
New Zealand,1980,1094,2968,497,98,104
New Zealand,1981,1087,2688,590,121,21
New Zealand,1982,1094,2692,1054,106,28
New Zealand,1983,1178,2447,1144,103,27
New Zealand,1984,1160,2446,1527,112,17
New Zealand,1985,1095,2844,1875,132,0
New Zealand,1986,952,2919,2248,123,0
New Zealand,1987,1130,3165,2160,120,0
New Zealand,1988,1350,3096,2369,110,0
New Zealand,1989,1141,3259,2428,99,0
New Zealand,1990,1246,2626,2419,102,30
New Zealand,1991,1127,2702,2629,78,33
New Zealand,1992,1005,2940,2790,79,25
New Zealand,1993,1416,3018,2713,109,21
New Zealand,1994,1255,3344,2531,122,25
New Zealand,1995,1217,3646,2390,129,17
New Zealand,1996,996,3920,2730,132,33
New Zealand,1997,1239,4112,2923,133,53
New Zealand,1998,1202,4220,2597,129,42
New Zealand,1999,1327,4405,3003,140,26
New Zealand,2000,1209,4458,3160,146,22
New Zealand,2001,1487,4401,3323,147,35
New Zealand,2002,1219,4519,3159,136,22
New Zealand,2003,1885,4838,2409,147,15
New Zealand,2004,2246,4849,2165,151,12
New Zealand,2005,2323,4810,2016,150,11
New Zealand,2006,2084,4806,2068,152,12
New Zealand,2007,1788,4906,2276,150,53
New Zealand,2008,2062,4882,2127,163,93
New Zealand,2009,1590,4799,2191,163,90
New Zealand,2010,1416,4671,2329,150,101
New Zealand,2011,1550,4661,2130,163,87
New Zealand,2012,1844,4941,2398,163,63
New Zealand,2013,1677,4898,2486,163,38
Nicaragua,1942,,,,0,
Nicaragua,1943,,,,2,
Nicaragua,1944,,,,1,
Nicaragua,1945,,,,2,
Nicaragua,1946,,,,1,
Nicaragua,1947,,,,2,
Nicaragua,1948,,,,2,
Nicaragua,1949,,,,2,
Nicaragua,1950,0,50,0,2,0
Nicaragua,1951,0,52,0,3,0
Nicaragua,1952,0,72,0,3,0
Nicaragua,1953,0,75,0,3,0
Nicaragua,1954,0,83,0,3,0
Nicaragua,1955,0,103,0,4,0
Nicaragua,1956,0,97,0,6,0
Nicaragua,1957,0,108,0,6,0
Nicaragua,1958,0,159,0,5,0
Nicaragua,1959,0,126,0,5,0
Nicaragua,1960,0,141,0,4,0
Nicaragua,1961,0,148,0,5,0
Nicaragua,1962,0,174,0,6,0
Nicaragua,1963,0,223,0,7,0
Nicaragua,1964,0,251,0,8,0
Nicaragua,1965,0,204,0,9,0
Nicaragua,1966,0,251,0,11,0
Nicaragua,1967,0,282,0,13,0
Nicaragua,1968,0,322,0,14,0
Nicaragua,1969,0,336,0,15,0
Nicaragua,1970,0,366,0,17,0
Nicaragua,1971,0,395,0,16,0
Nicaragua,1972,0,422,0,16,0
Nicaragua,1973,0,473,0,26,0
Nicaragua,1974,0,500,0,32,0
Nicaragua,1975,0,502,0,24,0
Nicaragua,1976,0,576,0,31,0
Nicaragua,1977,0,743,0,31,0
Nicaragua,1978,0,691,0,27,0
Nicaragua,1979,0,455,0,12,0
Nicaragua,1980,0,532,0,21,0
Nicaragua,1981,0,561,0,23,0
Nicaragua,1982,0,563,0,14,0
Nicaragua,1983,0,532,0,14,0
Nicaragua,1984,0,491,0,14,0
Nicaragua,1985,0,529,0,14,0
Nicaragua,1986,0,603,0,14,0
Nicaragua,1987,0,651,0,14,0
Nicaragua,1988,0,599,0,14,0
Nicaragua,1989,0,385,0,18,0
Nicaragua,1990,0,532,0,163,0
Nicaragua,1991,0,514,0,33,0
Nicaragua,1992,0,615,0,38,0
Nicaragua,1993,0,593,0,35,0
Nicaragua,1994,0,651,0,42,0
Nicaragua,1995,0,714,0,44,0
Nicaragua,1996,0,735,0,49,0
Nicaragua,1997,0,806,0,51,0
Nicaragua,1998,0,882,0,51,0
Nicaragua,1999,0,941,0,48,0
Nicaragua,2000,0,954,0,72,0
Nicaragua,2001,0,1011,0,70,0
Nicaragua,2002,0,1026,0,75,0
Nicaragua,2003,0,1082,0,121,0
Nicaragua,2004,0,1136,0,71,0
Nicaragua,2005,0,1106,0,72,0
Nicaragua,2006,0,1146,0,72,0
Nicaragua,2007,0,1184,0,72,0
Nicaragua,2008,0,1134,0,72,0
Nicaragua,2009,0,1154,0,72,0
Nicaragua,2010,0,1155,0,82,0
Nicaragua,2011,0,1236,0,95,0
Nicaragua,2012,0,1176,0,99,0
Nicaragua,2013,0,1151,0,95,0
Niger,1958,0,7,0,0,0
Niger,1959,0,6,0,0,0
Niger,1960,0,8,0,0,0
Niger,1961,0,15,0,0,0
Niger,1962,0,18,0,0,0
Niger,1963,0,24,0,0,0
Niger,1964,0,26,0,0,0
Niger,1965,0,25,0,0,0
Niger,1966,0,35,0,2,0
Niger,1967,0,33,0,3,0
Niger,1968,0,41,0,3,0
Niger,1969,0,49,0,3,0
Niger,1970,0,55,0,4,0
Niger,1971,0,59,0,4,0
Niger,1972,0,65,0,4,0
Niger,1973,0,80,0,10,0
Niger,1974,0,76,0,3,0
Niger,1975,0,89,0,2,0
Niger,1976,0,86,0,5,0
Niger,1977,0,95,0,5,0
Niger,1978,0,108,0,6,0
Niger,1979,0,126,0,5,0
Niger,1980,14,136,0,6,0
Niger,1981,22,161,0,5,0
Niger,1982,33,167,0,5,0
Niger,1983,94,164,0,5,0
Niger,1984,109,157,0,5,0
Niger,1985,109,157,0,5,0
Niger,1986,90,152,0,5,0
Niger,1987,119,149,0,5,0
Niger,1988,112,154,0,4,0
Niger,1989,124,156,0,4,0
Niger,1990,61,136,0,3,0
Niger,1991,62,131,0,3,0
Niger,1992,53,134,0,4,0
Niger,1993,62,147,0,4,0
Niger,1994,62,145,0,4,0
Niger,1995,68,150,0,4,0
Niger,1996,72,170,0,4,0
Niger,1997,64,179,0,4,0
Niger,1998,72,186,0,4,0
Niger,1999,66,189,0,4,0
Niger,2000,62,122,0,5,0
Niger,2001,64,109,0,6,0
Niger,2002,72,111,0,7,0
Niger,2003,75,126,0,7,0
Niger,2004,96,119,0,7,0
Niger,2005,70,117,0,8,0
Niger,2006,72,109,0,8,0
Niger,2007,63,127,0,6,0
Niger,2008,74,139,0,8,0
Niger,2009,76,182,0,6,0
Niger,2010,90,226,0,4,0
Niger,2011,101,250,0,10,0
Niger,2012,105,394,0,10,0
Niger,2013,93,432,0,10,0
Nigeria,1915,5,0,0,0,
Nigeria,1916,18,0,0,0,
Nigeria,1917,61,0,0,0,
Nigeria,1918,109,0,0,0,
Nigeria,1919,101,0,0,0,
Nigeria,1920,133,0,0,0,
Nigeria,1921,156,0,0,0,
Nigeria,1922,83,0,0,0,
Nigeria,1923,129,0,0,0,
Nigeria,1924,148,0,0,0,
Nigeria,1925,176,0,0,0,
Nigeria,1926,239,0,0,0,
Nigeria,1927,264,0,0,0,
Nigeria,1928,264,0,0,0,
Nigeria,1929,254,0,0,0,
Nigeria,1930,256,0,0,0,
Nigeria,1931,241,0,0,0,
Nigeria,1932,185,0,0,0,
Nigeria,1933,173,0,0,0,
Nigeria,1934,191,0,0,0,
Nigeria,1935,190,0,0,0,
Nigeria,1936,215,0,0,0,
Nigeria,1937,267,0,0,0,
Nigeria,1938,266,0,0,0,
Nigeria,1939,224,0,0,0,
Nigeria,1940,228,0,0,0,
Nigeria,1941,270,0,0,0,
Nigeria,1942,339,0,0,0,
Nigeria,1943,372,0,0,0,
Nigeria,1944,452,0,0,0,
Nigeria,1945,377,0,0,0,
Nigeria,1946,447,0,0,0,
Nigeria,1947,426,0,0,0,
Nigeria,1948,447,0,0,0,
Nigeria,1949,405,0,0,0,
Nigeria,1950,472,144,0,0,0
Nigeria,1951,308,152,0,0,0
Nigeria,1952,429,167,0,0,0
Nigeria,1953,473,193,0,0,0
Nigeria,1954,471,231,0,0,0
Nigeria,1955,478,258,0,0,0
Nigeria,1956,508,315,0,0,0
Nigeria,1957,526,343,0,0,0
Nigeria,1958,609,392,0,15,0
Nigeria,1959,492,465,0,17,0
Nigeria,1960,395,512,0,23,0
Nigeria,1961,403,670,0,49,0
Nigeria,1962,436,638,0,66,0
Nigeria,1963,388,670,16,72,313
Nigeria,1964,471,882,28,90,512
Nigeria,1965,511,1161,51,134,1350
Nigeria,1966,462,1412,92,136,1417
Nigeria,1967,202,1809,95,107,1288
Nigeria,1968,2,962,77,78,690
Nigeria,1969,16,1023,33,77,2154
Nigeria,1970,47,1499,58,80,4190
Nigeria,1971,150,1748,96,90,6718
Nigeria,1972,234,1920,143,155,8846
Nigeria,1973,219,2342,159,166,10635
Nigeria,1974,211,2636,212,164,13765
Nigeria,1975,162,2626,211,186,9740
Nigeria,1976,209,3082,331,173,11271
Nigeria,1977,192,2410,1930,196,9064
Nigeria,1978,148,2494,1358,209,8961
Nigeria,1979,125,3743,688,237,14375
Nigeria,1980,130,5753,694,272,11737
Nigeria,1981,78,6811,2685,340,8072
Nigeria,1982,44,7944,2685,490,6727
Nigeria,1983,42,8037,1204,490,6570
Nigeria,1984,55,10298,1075,407,7152
Nigeria,1985,101,9689,1467,454,7350
Nigeria,1986,81,10405,1728,525,7306
Nigeria,1987,56,7345,1830,517,6435
Nigeria,1988,44,9060,1975,476,7738
Nigeria,1989,39,8891,2168,476,0
Nigeria,1990,60,7830,2041,476,0
Nigeria,1991,105,7843,2489,476,0
Nigeria,1992,63,14375,2618,476,0
Nigeria,1993,30,12565,2860,435,0
Nigeria,1994,94,8981,2803,357,0
Nigeria,1995,101,5870,2747,354,0
Nigeria,1996,101,7386,2784,346,0
Nigeria,1997,7,7694,2911,343,0
Nigeria,1998,9,7455,3123,367,0
Nigeria,1999,12,8572,3287,340,0
Nigeria,2000,2,8553,3664,340,9030
Nigeria,2001,2,9113,3206,326,10080
Nigeria,2002,31,10201,4260,286,11978
Nigeria,2003,17,9067,3793,313,12207
Nigeria,2004,2,8420,5065,313,12662
Nigeria,2005,6,11102,5000,367,12075
Nigeria,2006,6,8906,5900,449,11707
Nigeria,2007,17,7491,6068,639,11707
Nigeria,2008,23,9186,5637,1360,10013
Nigeria,2009,25,7617,4927,1360,6997
Nigeria,2010,28,10028,5512,1496,8029
Nigeria,2011,23,9307,7643,1741,7491
Nigeria,2012,35,10106,7880,2230,6920
Nigeria,2013,32,9875,7370,2448,6359
Niue,1970,0,1,0,0,0
Niue,1971,0,1,0,0,0
Niue,1972,0,1,0,0,0
Niue,1973,0,1,0,0,0
Niue,1974,0,1,0,0,0
Niue,1975,0,1,0,0,0
Niue,1976,0,1,0,0,0
Niue,1977,0,1,0,0,0
Niue,1978,0,1,0,0,0
Niue,1979,0,1,0,0,0
Niue,1980,0,1,0,0,0
Niue,1981,0,1,0,0,0
Niue,1982,0,1,0,0,0
Niue,1983,0,1,0,0,0
Niue,1984,0,1,0,0,0
Niue,1985,0,1,0,0,0
Niue,1986,0,1,0,0,0
Niue,1987,0,1,0,0,0
Niue,1988,0,1,0,0,0
Niue,1989,0,1,0,0,0
Niue,1990,0,1,0,0,0
Niue,1991,0,1,0,0,0
Niue,1992,0,1,0,0,0
Niue,1993,0,1,0,0,0
Niue,1994,0,1,0,0,0
Niue,1995,0,2,0,0,0
Niue,1996,0,2,0,0,0
Niue,1997,0,2,0,0,0
Niue,1998,0,2,0,0,0
Niue,1999,0,2,0,0,0
Niue,2000,0,2,0,0,0
Niue,2001,0,2,0,0,0
Niue,2002,0,3,0,0,0
Niue,2003,0,3,0,0,0
Niue,2004,0,3,0,0,0
Niue,2005,0,3,0,0,0
Niue,2006,0,3,0,0,0
Niue,2007,0,3,0,0,0
Niue,2008,0,3,0,0,0
Niue,2009,0,3,0,0,0
Niue,2010,0,3,0,0,0
Niue,2011,0,3,0,0,0
Niue,2012,0,3,0,0,0
Niue,2013,0,3,0,0,0
North Korea,1945,,,,18,
North Korea,1946,,,,20,
North Korea,1947,,,,20,
North Korea,1948,383,0,0,0,
North Korea,1949,486,0,0,0,
North Korea,1950,102,111,0,0,0
North Korea,1951,135,116,0,21,0
North Korea,1952,141,82,0,20,0
North Korea,1953,338,95,0,41,0
North Korea,1954,1127,111,0,68,0
North Korea,1955,1844,112,0,49,0
North Korea,1956,2240,126,0,81,0
North Korea,1957,2820,140,0,122,0
North Korea,1958,3927,175,0,166,0
North Korea,1959,4973,188,0,262,0
North Korea,1960,6021,163,0,311,0
North Korea,1961,6673,234,0,308,0
North Korea,1962,7733,322,0,323,0
North Korea,1963,8275,343,0,344,0
North Korea,1964,9045,324,0,355,0
North Korea,1965,11448,298,0,326,0
North Korea,1966,12353,301,0,340,0
North Korea,1967,13600,349,0,353,0
North Korea,1968,15256,557,0,366,0
North Korea,1969,16509,603,0,381,0
North Korea,1970,18831,682,0,545,0
North Korea,1971,28106,572,0,654,0
North Korea,1972,23116,602,0,716,0
North Korea,1973,25139,640,0,790,0
North Korea,1974,26088,837,0,814,0
North Korea,1975,27460,971,0,950,0
North Korea,1976,28161,938,0,950,0
North Korea,1977,29094,1006,0,952,0
North Korea,1978,27091,1532,0,952,0
North Korea,1979,27315,1750,0,1088,0
North Korea,1980,28161,1959,0,1088,0
North Korea,1981,28133,2085,0,1088,0
North Korea,1982,28746,2168,0,1086,0
North Korea,1983,30932,2252,0,1086,0
North Korea,1984,33369,2420,0,1086,0
North Korea,1985,35841,2587,0,1086,0
North Korea,1986,38735,3131,0,1086,0
North Korea,1987,42779,4111,0,1221,0
North Korea,1988,49593,3864,0,1604,0
North Korea,1989,52443,3868,0,2221,0
North Korea,1990,55280,3676,0,2176,0
North Korea,1991,57106,3550,0,2176,0
North Korea,1992,57839,3382,0,2312,0
North Korea,1993,59699,3207,0,2312,0
North Korea,1994,59119,3149,0,2312,0
North Korea,1995,58555,3675,0,2312,0
North Korea,1996,57935,3619,0,2312,0
North Korea,1997,53996,3338,0,952,0
North Korea,1998,14598,1088,0,435,0
North Korea,1999,16343,712,0,544,0
North Korea,2000,17515,856,0,626,0
North Korea,2001,18043,952,0,702,0
North Korea,2002,17200,954,0,724,0
North Korea,2003,17613,929,0,753,0
North Korea,2004,18031,935,0,766,0
North Korea,2005,19050,785,0,775,0
North Korea,2006,19533,599,0,838,0
North Korea,2007,15965,716,0,834,0
North Korea,2008,17793,733,0,872,0
North Korea,2009,17697,707,0,870,0
North Korea,2010,16591,701,0,870,0
North Korea,2011,11521,721,0,884,0
North Korea,2012,11803,692,0,898,0
North Korea,2013,11992,702,0,966,0
Norway,1829,3,0,0,0,
Norway,1830,2,0,0,0,
Norway,1831,1,0,0,0,
Norway,1835,4,0,0,0,
Norway,1836,5,0,0,0,
Norway,1837,7,0,0,0,
Norway,1838,14,0,0,0,
Norway,1839,11,0,0,0,
Norway,1840,12,0,0,0,
Norway,1841,16,0,0,0,
Norway,1842,20,0,0,0,
Norway,1843,17,0,0,0,
Norway,1844,18,0,0,0,
Norway,1845,27,0,0,0,
Norway,1846,27,0,0,0,
Norway,1847,28,0,0,0,
Norway,1848,36,0,0,0,
Norway,1849,29,0,0,0,
Norway,1850,38,0,0,0,
Norway,1851,41,0,0,0,
Norway,1852,41,0,0,0,
Norway,1853,45,0,0,0,
Norway,1854,64,0,0,0,
Norway,1855,70,0,0,0,
Norway,1856,83,0,0,0,
Norway,1857,83,0,0,0,
Norway,1858,73,0,0,0,
Norway,1859,89,0,0,0,
Norway,1860,91,0,0,0,
Norway,1861,117,0,0,0,
Norway,1862,101,0,0,0,
Norway,1863,99,0,0,0,
Norway,1864,130,0,0,0,
Norway,1865,129,0,0,0,
Norway,1866,141,1,0,0,
Norway,1867,169,1,0,0,
Norway,1868,172,1,0,0,
Norway,1869,150,1,0,0,
Norway,1870,170,2,0,0,
Norway,1871,164,3,0,0,
Norway,1872,176,3,0,0,
Norway,1873,175,4,0,0,
Norway,1874,218,5,0,0,
Norway,1875,275,4,0,0,
Norway,1876,242,5,0,0,
Norway,1877,326,7,0,0,
Norway,1878,293,5,0,0,
Norway,1879,306,6,0,0,
Norway,1880,335,6,0,0,
Norway,1881,345,8,0,0,
Norway,1882,379,6,0,0,
Norway,1883,408,8,0,0,
Norway,1884,416,9,0,0,
Norway,1885,479,8,0,0,
Norway,1886,466,9,0,0,
Norway,1887,451,8,0,0,
Norway,1888,520,11,0,0,
Norway,1889,594,13,0,0,
Norway,1890,555,12,0,0,
Norway,1891,645,13,0,0,
Norway,1892,654,19,0,0,
Norway,1893,652,20,0,0,
Norway,1894,768,24,0,0,
Norway,1895,812,23,0,0,
Norway,1896,823,30,0,0,
Norway,1897,891,33,0,0,
Norway,1898,893,31,0,0,
Norway,1899,1070,35,0,0,
Norway,1900,1101,33,0,0,
Norway,1901,1023,39,0,0,
Norway,1902,1120,38,0,0,
Norway,1903,1107,49,0,0,
Norway,1904,1092,43,0,0,
Norway,1905,1096,37,0,0,
Norway,1906,1118,35,0,0,
Norway,1907,1268,37,0,0,
Norway,1908,1505,54,0,0,
Norway,1909,1520,53,0,0,
Norway,1910,1567,54,0,0,
Norway,1911,1599,60,0,0,
Norway,1912,1808,69,0,0,
Norway,1913,1821,67,0,0,
Norway,1914,2028,76,0,0,
Norway,1915,2254,53,0,0,
Norway,1916,2065,90,0,0,
Norway,1917,905,49,0,0,
Norway,1918,1178,37,0,0,
Norway,1919,1344,100,0,0,
Norway,1920,1376,71,0,0,
Norway,1921,847,74,0,0,
Norway,1922,1643,126,0,0,
Norway,1923,1727,127,0,0,
Norway,1924,1954,155,0,0,
Norway,1925,1918,155,0,0,
Norway,1926,1584,152,0,0,
Norway,1927,2160,169,0,0,
Norway,1928,2078,186,0,43,
Norway,1929,2329,226,0,43,
Norway,1930,2112,226,0,44,
Norway,1931,1924,254,0,30,
Norway,1932,2015,312,0,32,
Norway,1933,2112,363,0,30,
Norway,1934,2150,405,0,34,
Norway,1935,2249,385,0,36,
Norway,1936,2415,394,0,41,
Norway,1937,2713,454,0,44,
Norway,1938,2328,486,0,45,
Norway,1939,2795,568,0,53,
Norway,1940,1528,203,0,46,
Norway,1941,1115,156,0,43,
Norway,1942,1075,136,0,51,
Norway,1943,1313,131,0,42,
Norway,1944,1154,135,0,44,
Norway,1945,932,144,0,19,
Norway,1946,1389,483,0,59,
Norway,1947,2042,795,0,64,
Norway,1948,1839,1088,0,72,
Norway,1949,1667,1093,0,81,
Norway,1950,1201,1022,0,79,0
Norway,1951,1225,1268,0,95,0
Norway,1952,1092,1457,0,96,0
Norway,1953,1000,1567,0,103,0
Norway,1954,970,1623,0,105,0
Norway,1955,988,2019,0,109,0
Norway,1956,998,2143,0,122,0
Norway,1957,881,2082,0,138,0
Norway,1958,764,2150,0,140,0
Norway,1959,776,2294,0,154,0
Norway,1960,821,2595,0,157,0
Norway,1961,770,2698,0,173,0
Norway,1962,847,2800,0,192,0
Norway,1963,734,3156,0,196,0
Norway,1964,797,3408,0,210,0
Norway,1965,910,3347,0,218,0
Norway,1966,895,4192,0,248,0
Norway,1967,871,4107,0,293,0
Norway,1968,866,4587,0,312,0
Norway,1969,983,4738,0,339,0
Norway,1970,979,6304,0,355,0
Norway,1971,945,6042,0,373,56
Norway,1972,842,6523,0,371,289
Norway,1973,736,6932,0,371,285
Norway,1974,890,5998,8,359,298
Norway,1975,819,6557,109,369,238
Norway,1976,928,6279,182,365,241
Norway,1977,725,6863,256,315,313
Norway,1978,800,7224,1058,304,102
Norway,1979,1001,7438,442,299,158
Norway,1980,1044,7883,871,300,280
Norway,1981,974,7638,1994,250,142
Norway,1982,980,7676,2125,243,172
Norway,1983,980,7221,1612,227,187
Norway,1984,1190,7368,2115,210,151
Norway,1985,1213,7370,2137,218,165
Norway,1986,1081,7843,3534,238,142
Norway,1987,1027,8059,1548,223,243
Norway,1988,1021,7558,2628,194,185
Norway,1989,1009,8813,3191,187,266
Norway,1990,893,5980,1234,171,315
Norway,1991,812,6367,1207,156,205
Norway,1992,794,5562,2022,172,179
Norway,1993,880,6016,2308,183,197
Norway,1994,1021,5364,2453,196,212
Norway,1995,1060,5440,2162,219,238
Norway,1996,1041,5721,1864,226,247
Norway,1997,1063,5870,2449,234,228
Norway,1998,1109,6013,2690,228,263
Norway,1999,1099,6392,2971,248,385
Norway,2000,1086,6495,2589,252,397
Norway,2001,976,6061,3848,223,321
Norway,2002,840,6376,2680,222,251
Norway,2003,817,7795,3242,224,255
Norway,2004,959,7663,2525,193,290
Norway,2005,804,7741,2543,219,265
Norway,2006,736,8343,2513,231,245
Norway,2007,833,7619,3040,231,573
Norway,2008,889,9059,4490,238,510
Norway,2009,580,9729,4352,149,283
Norway,2010,790,10300,4843,177,284
Norway,2011,874,7971,3022,189,269
Norway,2012,847,9403,2872,226,258
Norway,2013,799,11364,3582,231,287
Oman,1964,0,3,0,0,0
Oman,1965,0,7,0,0,0
Oman,1966,0,8,0,0,0
Oman,1967,0,37,0,0,0
Oman,1968,0,44,0,0,0
Oman,1969,0,64,0,0,0
Oman,1970,0,64,0,0,0
Oman,1971,0,73,0,0,498
Oman,1972,0,72,0,0,498
Oman,1973,0,79,0,0,498
Oman,1974,0,124,0,0,513
Oman,1975,0,197,0,0,1782
Oman,1976,0,308,0,0,1962
Oman,1977,0,375,0,0,1945
Oman,1978,0,347,206,0,1574
Oman,1979,0,376,347,0,1384
Oman,1980,0,458,440,0,751
Oman,1981,0,476,324,0,841
Oman,1982,0,458,428,0,678
Oman,1983,0,769,552,0,733
Oman,1984,0,886,806,0,506
Oman,1985,0,1005,1003,88,266
Oman,1986,0,1021,1224,95,352
Oman,1987,0,923,1222,114,323
Oman,1988,0,1090,1290,118,389
Oman,1989,0,1034,1216,129,366
Oman,1990,0,1448,1147,136,374
Oman,1991,0,1522,1217,135,336
Oman,1992,0,1129,1707,132,326
Oman,1993,0,1151,2071,136,312
Oman,1994,0,1474,2297,163,239
Oman,1995,0,2109,1877,160,189
Oman,1996,0,2008,1742,171,198
Oman,1997,0,1532,2046,172,473
Oman,1998,0,1492,2413,181,430
Oman,1999,0,2112,2662,166,707
Oman,2000,0,2284,3010,168,509
Oman,2001,0,1433,3311,186,601
Oman,2002,0,1699,4179,231,836
Oman,2003,0,3035,4590,340,868
Oman,2004,0,2048,4195,356,1033
Oman,2005,0,1875,5156,365,756
Oman,2006,0,3829,5629,491,851
Oman,2007,0,4724,5927,528,737
Oman,2008,0,2535,7830,543,737
Oman,2009,0,2065,8657,544,758
Oman,2010,0,2331,10116,612,679
Oman,2011,0,2898,11271,680,482
Oman,2012,0,3393,11363,707,681
Oman,2013,0,2873,12399,608,806
Pacific Islands (Palau),1955,0,3,0,0,0
Pacific Islands (Palau),1956,0,3,0,0,0
Pacific Islands (Palau),1957,0,4,0,0,0
Pacific Islands (Palau),1958,0,4,0,0,0
Pacific Islands (Palau),1959,0,4,0,0,0
Pacific Islands (Palau),1960,0,4,0,0,0
Pacific Islands (Palau),1961,0,14,0,0,0
Pacific Islands (Palau),1962,0,14,0,0,0
Pacific Islands (Palau),1963,0,15,0,0,0
Pacific Islands (Palau),1964,0,16,0,0,0
Pacific Islands (Palau),1965,0,18,0,0,0
Pacific Islands (Palau),1966,0,18,0,0,0
Pacific Islands (Palau),1967,0,20,0,0,0
Pacific Islands (Palau),1968,0,21,0,0,0
Pacific Islands (Palau),1969,0,36,0,0,0
Pacific Islands (Palau),1970,0,37,0,0,0
Pacific Islands (Palau),1971,0,45,0,0,0
Pacific Islands (Palau),1972,0,47,0,0,0
Pacific Islands (Palau),1973,0,48,0,0,0
Pacific Islands (Palau),1974,0,53,0,0,0
Pacific Islands (Palau),1975,0,53,0,0,0
Pacific Islands (Palau),1976,0,31,0,0,0
Pacific Islands (Palau),1977,0,50,0,0,0
Pacific Islands (Palau),1978,0,30,0,0,0
Pacific Islands (Palau),1979,0,34,0,0,0
Pacific Islands (Palau),1980,0,43,0,0,0
Pacific Islands (Palau),1981,0,43,0,0,0
Pacific Islands (Palau),1982,0,43,0,0,0
Pacific Islands (Palau),1983,0,43,0,0,0
Pacific Islands (Palau),1984,0,43,0,0,0
Pacific Islands (Palau),1985,0,44,0,0,0
Pacific Islands (Palau),1986,0,44,0,0,0
Pacific Islands (Palau),1987,0,44,0,0,0
Pacific Islands (Palau),1988,0,50,0,0,0
Pacific Islands (Palau),1989,0,62,0,0,0
Pacific Islands (Palau),1990,0,64,0,0,0
Pacific Islands (Palau),1991,0,64,0,0,0
Pakistan,1972,686,2534,1476,354,112
Pakistan,1973,664,2589,1685,391,136
Pakistan,1974,626,2663,1912,472,168
Pakistan,1975,646,3020,2074,424,168
Pakistan,1976,551,2874,2179,427,197
Pakistan,1977,630,2974,2420,430,197
Pakistan,1978,643,3327,2479,422,257
Pakistan,1979,716,3565,2659,465,299
Pakistan,1980,951,3801,3148,454,391
Pakistan,1981,987,3857,3656,488,393
Pakistan,1982,1266,4315,3778,503,332
Pakistan,1983,1134,4767,3978,672,440
Pakistan,1984,1312,5323,3985,639,427
Pakistan,1985,1582,5963,4223,711,386
Pakistan,1986,1711,6255,4430,711,379
Pakistan,1987,1757,6835,4581,929,496
Pakistan,1988,1940,7459,4980,958,539
Pakistan,1989,1933,8029,5718,943,0
Pakistan,1990,2328,9041,6309,1019,0
Pakistan,1991,2190,8819,6546,1056,0
Pakistan,1992,2282,9545,6964,1060,0
Pakistan,1993,2310,10476,7355,1132,0
Pakistan,1994,2513,11732,7789,1102,0
Pakistan,1995,2274,11925,7672,1168,0
Pakistan,1996,2554,13695,8298,1210,0
Pakistan,1997,2340,13471,8793,1224,0
Pakistan,1998,2233,14350,8838,1211,0
Pakistan,1999,2345,14314,9409,1306,0
Pakistan,2000,2235,15118,9926,1346,404
Pakistan,2001,2195,15035,10332,1496,471
Pakistan,2002,2751,14645,12219,1496,0
Pakistan,2003,3601,12067,14987,1768,0
Pakistan,2004,4614,12646,16588,2040,0
Pakistan,2005,4419,13200,17330,2312,0
Pakistan,2006,4828,14798,17401,2809,0
Pakistan,2007,6307,15796,17727,3501,0
Pakistan,2008,5161,16083,17946,4189,0
Pakistan,2009,5052,15914,18283,4066,0
Pakistan,2010,4756,16989,18188,4080,0
Pakistan,2011,4685,16528,19009,3958,0
Pakistan,2012,3848,17412,19086,4121,0
Pakistan,2013,3626,17886,16095,4216,0
Palau,1992,0,29,0,0,0
Palau,1993,0,28,0,0,0
Palau,1994,0,28,0,0,0
Palau,1995,0,29,0,0,0
Palau,1996,0,30,0,0,0
Palau,1997,0,30,0,0,0
Palau,1998,0,30,0,0,0
Palau,1999,0,31,0,0,0
Palau,2000,0,31,0,0,0
Palau,2001,0,49,0,0,0
Palau,2002,0,49,0,0,0
Palau,2003,0,51,0,0,0
Palau,2004,0,51,0,0,0
Palau,2005,0,52,0,0,0
Palau,2006,0,55,0,0,0
Palau,2007,0,57,0,0,0
Palau,2008,0,57,0,0,0
Palau,2009,0,57,0,0,0
Palau,2010,0,59,0,0,0
Palau,2011,0,61,0,0,0
Palau,2012,0,61,0,0,0
Palau,2013,0,61,0,0,0
Palestine,1997,0,108,0,0,0
Palestine,1998,0,164,0,0,0
Palestine,1999,0,177,0,0,0
Palestine,2000,0,216,0,0,0
Palestine,2001,0,368,0,0,0
Palestine,2002,0,315,0,0,0
Palestine,2003,0,349,0,0,0
Palestine,2004,0,509,0,0,0
Palestine,2005,0,748,0,0,0
Palestine,2006,0,618,0,0,0
Palestine,2007,0,634,0,0,0
Palestine,2008,0,560,0,0,0
Palestine,2009,0,570,0,0,0
Palestine,2010,0,555,0,0,0
Palestine,2011,0,613,0,0,0
Palestine,2012,0,600,0,0,0
Palestine,2013,0,665,0,0,0
