Entity,Year,Assassination,Hostage Taking (Kidnapping),Bombing/Explosion,Facility/Infrastructure Attack,Armed Assault,Hijacking,Unknown,Hostage Taking (Barricade Incident),Unarmed Assault
Saudi Arabia,1995,1,0,2,0,0,0,0,0,0
Saudi Arabia,1996,0,0,1,0,0,0,0,0,0
Saudi Arabia,2000,0,0,3,0,1,1,0,0,0
Saudi Arabia,2001,0,0,3,0,0,0,0,0,0
Saudi Arabia,2002,0,0,1,1,0,0,0,0,0
Saudi Arabia,2003,1,0,6,0,1,0,0,0,0
Saudi Arabia,2004,0,1,6,0,9,0,0,1,0
Saudi Arabia,2005,0,0,0,0,1,0,0,0,0
Saudi Arabia,2006,0,0,1,0,2,0,0,0,0
Saudi Arabia,2007,0,0,0,0,1,0,0,0,0
Saudi Arabia,2009,1,0,0,0,2,0,0,0,0
Saudi Arabia,2011,0,0,0,1,1,0,0,0,0
Saudi Arabia,2012,0,0,0,0,6,0,0,0,0
Saudi Arabia,2013,0,0,1,1,4,0,0,0,0
Saudi Arabia,2014,1,0,2,0,11,0,0,0,0
Saudi Arabia,2015,0,2,75,2,21,0,3,0,0
Saudi Arabia,2016,3,2,87,2,24,0,6,0,0
Saudi Arabia,2017,1,1,42,2,8,0,0,0,0
Senegal,1980,0,0,0,0,0,0,1,0,0
Senegal,1988,1,0,1,0,1,0,0,0,0
Senegal,1990,1,0,2,0,8,0,0,0,0
Senegal,1991,4,0,0,0,0,0,0,0,0
Senegal,1992,2,1,0,1,11,0,0,0,0
Senegal,1994,0,0,0,0,1,1,0,0,0
Senegal,1995,0,1,0,0,6,0,1,0,0
Senegal,1997,1,0,8,0,12,0,5,0,0
Senegal,1998,0,0,0,0,1,0,0,0,0
Senegal,1999,0,0,1,0,0,0,0,0,0
Senegal,2000,0,0,1,1,2,0,0,0,0
Senegal,2001,0,1,0,0,5,0,1,0,1
Senegal,2002,0,0,0,0,3,0,0,0,0
Senegal,2005,0,1,0,0,0,0,0,0,0
Senegal,2007,0,0,0,0,1,0,0,0,0
Senegal,2008,0,0,1,0,1,0,0,0,0
Senegal,2009,0,0,0,0,2,0,1,0,0
Senegal,2010,0,0,0,0,1,0,0,0,0
Senegal,2011,0,1,0,0,3,0,0,0,0
Senegal,2012,0,0,3,0,3,1,5,0,0
Senegal,2013,0,1,1,0,1,0,0,0,0
Senegal,2014,0,0,1,0,0,1,0,0,0
Senegal,2015,0,1,0,0,1,0,0,0,0
Serbia,2008,0,0,2,0,2,0,0,0,0
Serbia,2009,1,0,1,1,0,0,0,0,0
Serbia,2010,0,0,1,0,0,0,0,0,0
Serbia,2012,0,0,1,0,2,0,0,0,0
Serbia,2017,0,0,0,0,0,0,1,0,0
Serbia-Montenegro,2003,2,0,2,0,2,0,0,0,0
Serbia-Montenegro,2004,0,0,0,0,1,0,0,0,0
Serbia-Montenegro,2005,0,0,2,0,0,0,0,0,0
Serbia-Montenegro,2006,0,0,1,0,0,0,0,0,1
Seychelles,1981,0,0,1,0,0,1,0,0,0
Sierra Leone,1991,2,1,0,0,6,0,0,0,0
Sierra Leone,1992,0,1,1,0,2,0,0,0,0
Sierra Leone,1994,2,1,3,1,13,0,2,0,0
Sierra Leone,1995,0,5,1,0,6,0,2,0,0
Sierra Leone,1996,0,0,1,0,4,0,0,0,0
Sierra Leone,1997,0,0,0,0,3,0,0,0,0
Sierra Leone,1998,0,2,1,0,3,0,0,0,1
Sierra Leone,1999,0,7,0,0,2,0,0,0,0
Sierra Leone,2000,0,4,1,1,11,0,5,1,1
Sierra Leone,2016,1,0,0,0,0,0,0,0,0
Sierra Leone,2017,0,0,0,2,0,0,1,0,0
Singapore,1974,0,1,0,0,0,0,0,0,0
Singapore,1985,0,0,1,0,0,0,0,0,0
Singapore,1987,0,0,2,0,0,0,0,0,0
Singapore,1991,0,0,0,0,0,1,0,0,0
Singapore,1992,1,0,0,0,0,0,0,0,0
Singapore,1994,0,0,0,0,0,0,1,0,0
Slovakia,1994,0,0,0,1,0,0,0,0,0
Slovakia,1995,0,0,2,0,1,0,0,0,0
Slovakia,1996,0,0,5,0,0,0,0,0,0
Slovakia,1997,0,0,4,0,0,0,0,0,0
Slovakia,1998,0,0,2,0,0,0,0,0,0
Slovakia,1999,0,0,0,0,1,0,0,0,0
Slovakia,2000,0,0,0,0,1,0,0,0,0
Slovakia,2016,0,0,0,0,0,0,0,0,1
Slovenia,1994,1,0,0,0,0,0,0,0,0
Slovenia,1996,0,0,3,0,0,0,0,0,0
Slovenia,1997,0,0,1,0,0,0,0,0,0
Slovenia,2000,0,0,0,1,0,0,0,0,0
Solomon Islands,1999,0,0,0,0,1,0,0,0,0
Solomon Islands,2000,0,0,0,0,0,1,0,0,0
Solomon Islands,2002,1,0,0,0,0,0,0,0,0
Solomon Islands,2003,1,0,0,0,0,0,0,0,0
Somalia,1975,0,1,0,0,0,0,0,0,0
Somalia,1980,1,0,0,0,0,0,0,0,0
Somalia,1981,0,0,8,0,0,0,0,0,0
Somalia,1983,0,0,1,0,0,0,0,0,0
Somalia,1984,0,0,1,0,0,1,0,0,0
Somalia,1987,0,1,0,0,0,0,0,0,0
Somalia,1988,0,0,0,0,2,0,0,0,0
Somalia,1989,0,0,2,0,0,0,0,0,0
Somalia,1990,1,1,9,0,1,0,0,0,0
Somalia,1991,2,0,1,0,1,4,0,0,0
Somalia,1992,5,1,2,0,9,4,0,0,0
Somalia,1994,7,14,7,0,23,3,3,0,0
Somalia,1995,2,7,0,0,2,0,2,0,0
Somalia,1996,6,4,1,0,3,0,0,2,0
Somalia,1997,1,4,0,0,9,1,4,0,0
Somalia,1998,0,1,0,0,0,0,0,0,0
Somalia,1999,2,0,0,0,1,0,1,0,0
Somalia,2000,2,1,2,0,4,0,0,0,0
Somalia,2001,2,0,1,0,2,0,0,0,0
Somalia,2002,0,2,0,0,1,0,0,0,0
Somalia,2003,0,0,0,0,1,0,0,0,0
Somalia,2004,0,0,0,0,1,0,0,0,0
Somalia,2005,3,0,2,0,1,0,0,0,0
Somalia,2006,2,0,2,0,5,1,0,0,0
Somalia,2007,14,2,88,3,48,1,0,0,0
Somalia,2008,17,18,66,2,61,1,7,0,0
Somalia,2009,8,18,48,2,35,1,8,0,2
Somalia,2010,15,26,43,2,28,1,12,0,3
Somalia,2011,14,53,53,8,45,1,8,0,3
Somalia,2012,37,8,180,0,82,0,18,0,0
Somalia,2013,26,7,167,3,88,1,50,0,0
Somalia,2014,72,69,278,14,282,3,153,1,0
Somalia,2015,55,37,135,5,131,3,47,5,0
Somalia,2016,83,47,259,15,155,4,36,3,0
Somalia,2017,107,33,280,6,152,1,32,2,1
South Africa,1974,0,0,1,0,0,0,0,0,0
South Africa,1976,0,0,1,0,0,0,0,0,0
South Africa,1977,0,0,8,0,1,0,6,0,0
South Africa,1978,3,0,3,0,0,0,3,0,0
South Africa,1979,1,0,13,0,1,0,1,0,0
South Africa,1980,2,0,14,0,4,0,3,0,0
South Africa,1981,1,0,35,3,1,0,2,0,0
South Africa,1982,1,0,22,0,0,0,3,0,0
South Africa,1983,2,0,53,0,0,0,1,0,0
South Africa,1984,7,0,42,2,2,0,7,0,0
South Africa,1985,14,0,74,7,2,0,8,0,1
South Africa,1986,16,0,114,7,6,0,16,0,0
South Africa,1987,15,0,67,2,26,0,22,0,1
South Africa,1988,26,1,174,5,26,0,13,0,0
South Africa,1989,32,0,96,2,14,0,5,0,0
South Africa,1990,31,1,67,21,34,0,0,0,0
South Africa,1991,49,0,15,4,57,0,2,0,0
South Africa,1992,139,0,32,7,87,0,5,0,1
South Africa,1994,69,1,32,5,57,0,8,0,2
South Africa,1995,5,0,2,0,20,2,3,0,0
South Africa,1996,4,0,5,20,17,0,1,0,0
South Africa,1997,6,0,4,1,5,1,0,0,0
South Africa,1998,0,0,3,0,3,0,0,0,0
South Africa,1999,3,0,10,1,2,0,1,0,0
South Africa,2000,2,0,12,1,6,0,0,0,0
South Africa,2002,0,0,8,0,0,0,0,0,0
South Africa,2007,1,0,0,1,0,0,0,0,0
South Africa,2008,0,0,1,0,0,0,0,0,0
South Africa,2012,3,0,0,0,1,0,0,0,0
South Africa,2013,4,0,2,6,1,0,0,0,0
South Africa,2014,3,0,3,12,2,0,0,0,0
South Africa,2015,3,0,1,0,1,0,0,0,0
South Africa,2016,22,0,0,3,2,0,0,0,0
South Africa,2017,15,0,1,4,9,0,0,0,0
South America,1970,9,19,11,11,12,1,1,1,0
South America,1971,2,9,3,2,8,0,0,0,0
South America,1972,17,5,8,0,3,0,0,0,0
South America,1973,15,26,22,6,10,3,0,1,0
South America,1974,12,18,44,2,4,0,0,1,0
South America,1975,7,5,25,2,14,0,1,1,0
South America,1976,27,14,31,2,17,0,0,0,0
South America,1977,19,27,55,4,12,1,0,1,0
South America,1978,38,37,73,4,43,0,10,17,0
South America,1979,42,24,80,7,43,0,27,13,0
South America,1980,36,22,126,25,74,4,16,15,1
South America,1981,36,26,179,26,83,5,19,9,0
South America,1982,82,37,274,55,150,2,31,8,0
South America,1983,161,58,375,47,234,1,59,15,0
South America,1984,152,30,859,50,282,3,96,20,0
South America,1985,95,43,593,66,184,2,32,24,1
South America,1986,154,36,647,60,236,1,23,26,1
South America,1987,202,36,647,31,269,0,62,18,0
South America,1988,233,51,417,20,291,5,10,11,3
South America,1989,293,63,694,23,299,3,2,7,1
South America,1990,261,67,500,26,210,2,0,10,0
South America,1991,221,59,687,38,296,6,6,9,0
South America,1992,182,32,689,37,230,3,20,8,3
South America,1994,52,41,180,12,57,1,25,3,2
South America,1995,26,24,82,13,42,3,48,1,16
South America,1996,84,48,165,10,125,3,80,1,1
South America,1997,115,153,223,13,165,3,96,3,3
South America,1998,2,17,51,3,29,0,0,0,6
South America,1999,7,40,50,3,25,2,4,1,2
South America,2000,8,36,70,8,25,0,3,0,0
South America,2001,25,70,71,12,35,3,10,0,3
South America,2002,11,33,84,5,23,2,2,0,2
South America,2003,5,14,77,5,14,0,2,0,0
South America,2004,5,3,23,0,9,0,2,0,0
South America,2005,4,4,23,0,16,0,2,0,0
South America,2006,7,10,19,3,8,0,3,0,0
South America,2007,3,3,26,2,13,0,0,0,0
South America,2008,12,11,89,11,15,1,5,0,0
South America,2009,9,8,85,21,31,4,0,1,0
South America,2010,5,13,93,14,20,1,2,0,0
South America,2011,3,8,66,13,13,1,2,0,0
South America,2012,3,12,88,2,22,0,6,0,0
South America,2013,11,21,92,14,36,0,8,0,0
South America,2014,10,30,150,32,43,0,15,1,2
South America,2015,15,15,87,18,27,0,12,2,0
South America,2016,8,24,54,23,41,0,8,1,0
South America,2017,19,32,52,22,37,1,4,5,0
South Asia,1970,1,0,0,0,0,0,0,0,0
South Asia,1971,0,0,0,0,0,0,0,0,0
South Asia,1972,0,0,0,0,0,1,0,0,0
South Asia,1973,0,0,0,0,0,0,1,0,0
South Asia,1974,0,0,2,0,0,0,0,0,0
South Asia,1975,2,0,2,0,0,0,0,0,0
South Asia,1976,0,0,3,1,0,0,0,0,0
South Asia,1977,0,0,1,0,0,1,0,0,0
South Asia,1978,0,0,1,0,1,0,0,0,0
South Asia,1979,7,2,6,5,12,0,1,0,1
South Asia,1980,4,0,6,0,2,0,0,0,0
South Asia,1981,8,0,10,1,0,2,2,0,0
South Asia,1982,6,0,9,0,1,1,3,0,0
South Asia,1983,18,1,35,1,4,0,4,0,0
South Asia,1984,74,2,116,13,17,6,15,1,0
South Asia,1985,39,8,74,3,22,2,13,0,0
South Asia,1986,48,11,121,3,52,1,36,0,1
South Asia,1987,84,6,120,16,102,0,19,0,1
South Asia,1988,274,11,236,14,259,1,6,0,0
South Asia,1989,245,23,258,80,310,3,6,0,1
South Asia,1990,163,35,179,13,202,2,5,1,1
South Asia,1991,103,91,208,40,225,0,8,0,2
South Asia,1992,113,31,131,34,203,1,24,3,5
South Asia,1994,66,11,135,6,122,4,24,1,7
South Asia,1995,304,21,175,43,348,5,81,0,74
South Asia,1996,135,18,253,23,189,7,107,1,6
South Asia,1997,116,8,157,4,150,2,52,0,1
South Asia,1998,5,0,84,0,44,1,2,0,0
South Asia,1999,16,9,128,2,63,1,4,0,2
South Asia,2000,28,19,202,5,97,1,3,1,1
South Asia,2001,30,20,172,16,136,0,5,0,6
South Asia,2002,26,8,197,8,90,1,3,1,0
South Asia,2003,39,13,185,13,100,0,1,1,1
South Asia,2004,36,17,207,8,91,0,8,1,1
South Asia,2005,61,43,304,14,163,1,16,0,2
South Asia,2006,46,64,546,28,236,1,15,1,1
South Asia,2007,43,94,558,32,239,0,14,2,0
South Asia,2008,74,210,877,94,431,8,49,5,11
South Asia,2009,80,166,995,131,468,11,80,2,12
South Asia,2010,118,269,891,135,493,3,55,4,13
South Asia,2011,109,212,1028,122,590,2,62,1,12
South Asia,2012,183,186,2321,95,885,1,105,8,19
South Asia,2013,314,281,2613,202,1061,3,112,8,18
South Asia,2014,292,367,2634,229,1227,5,211,16,17
South Asia,2015,402,397,2109,274,1112,6,236,20,29
South Asia,2016,262,350,1569,191,864,2,342,25,34
South Asia,2017,327,273,1388,290,793,7,291,17,44
South Korea,1974,1,0,0,0,0,0,0,0,0
South Korea,1982,0,0,0,1,0,0,0,0,0
South Korea,1983,0,0,1,0,0,0,0,0,0
South Korea,1986,0,0,1,0,1,0,0,0,0
South Korea,1988,0,0,2,6,0,0,0,0,0
South Korea,1989,0,0,0,0,0,0,1,0,0
South Korea,1990,0,0,0,2,0,0,1,0,0
South Korea,1991,0,1,0,3,0,0,1,0,1
South Korea,1992,1,1,0,1,0,0,0,0,0
South Korea,1994,0,0,0,0,0,0,1,0,1
South Korea,1995,0,0,0,0,1,0,2,0,1
South Korea,1996,0,0,0,0,0,0,0,0,1
South Korea,2001,0,0,1,0,0,0,0,0,0
South Korea,2003,0,0,0,0,1,0,0,0,0
South Korea,2006,0,0,0,0,1,0,0,0,0
South Korea,2015,1,0,0,0,0,0,0,0,0
South Korea,2016,0,0,0,1,0,0,0,0,0
South Sudan,2012,0,2,0,0,2,0,1,0,0
South Sudan,2013,0,3,0,2,8,0,0,0,0
South Sudan,2014,2,9,1,4,13,0,11,0,0
South Sudan,2015,7,8,6,2,15,0,16,0,0
South Sudan,2016,3,20,2,2,27,0,5,0,0
South Sudan,2017,2,10,0,1,22,0,18,0,1
South Vietnam,1972,0,0,1,0,0,0,0,0,0
South Yemen,1971,0,0,1,0,0,0,0,0,0
South Yemen,1983,0,0,0,0,0,1,0,0,0
Southeast Asia,1970,1,0,6,0,0,0,3,0,0
Southeast Asia,1971,2,0,3,0,0,1,0,0,0
Southeast Asia,1972,7,0,3,0,5,0,0,1,0
Southeast Asia,1973,0,1,1,0,0,0,0,0,0
Southeast Asia,1974,1,2,0,0,0,0,0,0,0
Southeast Asia,1975,0,3,3,0,0,0,0,1,0
Southeast Asia,1976,0,2,3,1,4,2,0,0,0
Southeast Asia,1977,1,0,3,0,3,1,0,0,0
Southeast Asia,1978,3,4,19,0,15,0,3,0,0
Southeast Asia,1979,18,8,10,2,37,0,10,1,0
Southeast Asia,1980,2,2,62,9,6,0,6,0,0
Southeast Asia,1981,1,3,19,6,7,1,10,3,0
Southeast Asia,1982,8,1,15,5,7,1,6,0,0
Southeast Asia,1983,3,1,10,1,5,0,2,0,0
Southeast Asia,1984,17,3,5,0,3,0,18,0,0
Southeast Asia,1985,31,4,25,6,10,0,50,2,0
Southeast Asia,1986,24,9,36,3,13,1,16,0,0
Southeast Asia,1987,36,7,64,3,39,0,9,4,1
Southeast Asia,1988,83,16,46,5,86,1,3,2,0
Southeast Asia,1989,61,9,63,5,63,1,0,1,0
Southeast Asia,1990,70,14,157,9,96,1,0,1,0
Southeast Asia,1991,28,14,81,7,73,1,1,1,0
Southeast Asia,1992,58,22,97,8,90,1,1,1,1
Southeast Asia,1994,20,41,49,5,22,1,12,1,0
Southeast Asia,1995,18,28,75,7,19,2,17,2,0
Southeast Asia,1996,21,22,29,42,47,1,29,1,1
Southeast Asia,1997,8,21,41,8,36,0,45,0,0
Southeast Asia,1998,1,5,13,1,8,0,2,0,2
Southeast Asia,1999,1,16,26,11,45,0,4,1,3
Southeast Asia,2000,8,18,155,5,64,1,5,0,0
Southeast Asia,2001,14,15,80,15,50,1,4,1,5
Southeast Asia,2002,9,8,55,6,31,0,1,0,0
Southeast Asia,2003,8,3,70,9,49,1,5,0,0
Southeast Asia,2004,10,2,43,2,38,0,0,0,0
Southeast Asia,2005,19,1,86,5,90,0,2,0,1
Southeast Asia,2006,19,11,89,21,129,0,2,0,1
Southeast Asia,2007,18,7,153,38,147,0,1,0,1
Southeast Asia,2008,20,33,214,51,175,0,19,0,2
Southeast Asia,2009,27,16,174,48,283,2,10,1,0
Southeast Asia,2010,14,13,159,77,204,1,4,1,0
Southeast Asia,2011,14,13,147,31,141,1,8,0,1
Southeast Asia,2012,37,16,301,34,191,1,6,1,0
Southeast Asia,2013,129,63,469,136,369,1,16,3,2
Southeast Asia,2014,81,70,433,78,387,4,26,2,1
Southeast Asia,2015,119,63,436,62,366,2,18,5,1
Southeast Asia,2016,174,62,451,75,283,12,10,10,0
Southeast Asia,2017,125,72,339,111,286,16,49,20,2
Soviet Union,1978,0,0,1,0,0,0,0,0,0
Soviet Union,1989,0,0,6,0,1,0,0,0,0
Soviet Union,1990,5,1,13,1,15,1,0,0,0
Soviet Union,1991,2,2,14,2,11,3,0,0,0
Spain,1970,0,2,2,0,0,0,0,0,0
Spain,1971,0,2,19,1,0,0,0,0,0
Spain,1972,2,1,10,2,4,0,0,0,0
Spain,1973,3,1,8,2,7,0,0,0,0
Spain,1974,6,0,4,0,4,0,0,0,0
Spain,1975,22,0,37,46,30,0,0,1,0
Spain,1976,7,8,24,2,9,0,0,0,0
Spain,1977,18,9,83,8,26,1,1,1,0
Spain,1978,57,11,74,25,30,0,5,7,0
Spain,1979,85,11,124,10,42,0,5,2,0
Spain,1980,69,8,76,10,22,0,2,0,0
Spain,1981,22,10,57,1,13,1,3,0,0
Spain,1982,27,6,104,4,4,0,1,0,0
Spain,1983,24,7,83,2,2,0,4,0,0
Spain,1984,34,0,88,10,11,0,0,0,0
Spain,1985,36,3,61,3,10,0,1,0,0
Spain,1986,11,4,90,2,16,0,2,0,0
Spain,1987,8,3,74,1,5,0,13,0,0
Spain,1988,19,1,118,7,5,0,1,0,0
Spain,1989,28,1,88,23,2,0,0,0,0
Spain,1990,29,0,81,0,3,0,0,0,0
Spain,1991,19,0,62,3,5,0,0,0,0
Spain,1992,16,1,40,5,7,1,2,0,0
Spain,1994,14,0,33,4,4,0,0,0,0
Spain,1995,8,2,29,1,3,1,0,0,0
Spain,1996,4,1,52,3,2,1,0,0,0
Spain,1997,5,2,54,15,8,0,2,0,0
Spain,1998,2,0,10,4,1,0,0,0,0
Spain,1999,2,0,22,21,2,0,0,0,0
Spain,2000,14,0,65,23,10,0,0,0,0
Spain,2001,5,0,47,24,3,0,0,0,0
Spain,2002,1,0,32,5,2,0,0,0,1
Spain,2003,1,0,17,3,0,0,0,0,0
Spain,2004,0,0,28,2,1,0,0,0,0
Spain,2005,0,0,22,2,0,0,0,0,0
Spain,2006,0,0,19,3,1,0,0,0,0
Spain,2007,0,1,8,2,0,0,0,0,0
Spain,2008,0,0,32,4,1,0,0,0,0
Spain,2009,1,0,14,4,2,0,0,0,0
Spain,2010,0,0,2,1,0,0,0,0,0
Spain,2012,0,0,1,0,0,0,0,0,0
Spain,2013,0,0,5,0,0,0,0,0,0
Spain,2014,0,0,3,1,0,0,0,0,0
Spain,2015,0,0,0,1,0,0,0,0,0
Spain,2016,0,0,0,2,0,0,0,0,1
Spain,2017,0,0,0,0,1,1,0,0,2
Sri Lanka,1975,1,0,0,0,0,0,0,0,0
Sri Lanka,1979,1,0,0,0,2,0,0,0,0
Sri Lanka,1981,1,0,1,0,0,0,0,0,0
Sri Lanka,1982,0,0,2,0,0,0,0,0,0
Sri Lanka,1983,3,0,1,1,2,0,0,0,0
Sri Lanka,1984,15,2,48,4,3,1,7,1,0
Sri Lanka,1985,20,8,46,3,21,2,10,0,0
Sri Lanka,1986,8,9,85,1,14,0,24,0,1
Sri Lanka,1987,13,2,45,7,44,0,4,0,0
Sri Lanka,1988,100,4,102,8,135,0,1,0,0
Sri Lanka,1989,121,9,98,78,203,0,1,0,0
Sri Lanka,1990,16,9,15,2,95,0,2,1,1
Sri Lanka,1991,4,1,34,2,74,0,0,0,0
Sri Lanka,1992,10,0,27,1,64,0,0,0,1
Sri Lanka,1994,6,0,18,0,5,0,5,0,1
Sri Lanka,1995,10,1,50,0,32,1,30,0,2
Sri Lanka,1996,24,5,68,2,33,6,37,1,0
Sri Lanka,1997,8,2,28,2,6,0,18,0,0
Sri Lanka,1998,2,0,26,0,4,1,2,0,0
Sri Lanka,1999,4,0,35,0,6,0,1,0,0
Sri Lanka,2000,9,1,46,1,9,0,2,0,0
Sri Lanka,2001,1,3,19,2,10,0,1,0,0
Sri Lanka,2002,1,0,2,0,0,0,0,0,0
Sri Lanka,2003,4,0,3,0,2,0,0,0,0
Sri Lanka,2004,15,1,9,1,7,0,0,0,0
Sri Lanka,2005,16,9,47,1,57,0,3,0,0
Sri Lanka,2006,11,17,110,1,73,1,4,0,0
Sri Lanka,2007,6,3,87,1,33,0,2,0,0
Sri Lanka,2008,4,4,59,1,29,0,2,0,1
Sri Lanka,2009,0,2,22,1,11,0,0,1,0
Sri Lanka,2010,0,0,2,1,0,0,0,0,0
Sri Lanka,2012,0,0,3,0,1,0,0,0,0
Sri Lanka,2013,1,0,4,4,2,0,2,0,1
Sri Lanka,2014,1,2,1,9,1,0,2,0,0
Sri Lanka,2015,0,0,7,1,3,0,0,0,0
Sri Lanka,2016,0,0,1,0,0,0,0,0,0
Sri Lanka,2017,2,0,0,20,17,0,1,0,1
Sub-Saharan Africa,1970,0,2,0,0,0,0,1,0,0
Sub-Saharan Africa,1971,0,1,0,0,0,1,0,0,0
Sub-Saharan Africa,1972,4,0,0,0,0,0,0,0,0
Sub-Saharan Africa,1973,2,2,0,0,0,0,0,0,0
Sub-Saharan Africa,1974,1,3,3,0,0,0,0,0,0
Sub-Saharan Africa,1975,3,6,3,0,0,0,0,0,0
Sub-Saharan Africa,1976,2,5,3,0,1,0,0,0,0
Sub-Saharan Africa,1977,3,7,8,1,3,1,6,0,0
Sub-Saharan Africa,1978,12,3,22,1,4,0,4,0,0
Sub-Saharan Africa,1979,22,7,60,7,18,0,9,1,0
Sub-Saharan Africa,1980,8,1,36,0,8,0,5,0,0
Sub-Saharan Africa,1981,13,1,63,11,4,1,5,0,0
Sub-Saharan Africa,1982,4,7,37,2,3,1,6,0,0
Sub-Saharan Africa,1983,14,8,69,2,5,0,8,0,0
Sub-Saharan Africa,1984,18,5,79,4,7,1,11,1,0
Sub-Saharan Africa,1985,19,2,91,8,4,1,13,2,1
Sub-Saharan Africa,1986,19,3,124,9,6,0,24,0,0
Sub-Saharan Africa,1987,16,7,89,2,35,0,24,0,1
Sub-Saharan Africa,1988,37,4,221,6,55,1,13,0,0
Sub-Saharan Africa,1989,43,2,139,3,95,1,6,2,0
Sub-Saharan Africa,1990,41,12,287,23,85,0,1,1,0
Sub-Saharan Africa,1991,63,4,46,18,125,6,7,0,2
Sub-Saharan Africa,1992,205,14,96,17,206,7,20,0,5
Sub-Saharan Africa,1994,111,23,79,10,148,6,47,2,6
Sub-Saharan Africa,1995,31,24,55,4,97,4,22,0,2
Sub-Saharan Africa,1996,30,12,30,22,77,3,39,3,1
Sub-Saharan Africa,1997,11,10,56,42,97,2,59,0,2
Sub-Saharan Africa,1998,1,8,20,3,47,0,7,0,1
Sub-Saharan Africa,1999,7,21,39,10,54,0,10,0,2
Sub-Saharan Africa,2000,7,32,31,11,89,0,17,1,3
Sub-Saharan Africa,2001,8,17,27,18,71,3,14,0,4
Sub-Saharan Africa,2002,4,15,31,4,55,0,10,0,2
Sub-Saharan Africa,2003,3,13,8,2,39,0,6,1,1
Sub-Saharan Africa,2004,3,1,4,0,19,0,7,0,0
Sub-Saharan Africa,2005,5,5,10,2,33,0,5,0,0
Sub-Saharan Africa,2006,6,14,23,8,51,1,7,3,1
Sub-Saharan Africa,2007,21,45,104,14,105,4,7,1,1
Sub-Saharan Africa,2008,20,70,116,8,140,5,20,0,1
Sub-Saharan Africa,2009,13,56,70,22,86,1,33,0,2
Sub-Saharan Africa,2010,22,57,107,7,93,5,36,0,4
Sub-Saharan Africa,2011,20,70,178,18,183,2,20,0,3
Sub-Saharan Africa,2012,86,56,468,90,420,1,40,5,2
Sub-Saharan Africa,2013,62,82,326,42,411,4,67,2,3
Sub-Saharan Africa,2014,128,333,553,107,934,17,236,7,6
Sub-Saharan Africa,2015,130,246,527,54,766,20,180,30,11
Sub-Saharan Africa,2016,179,290,619,100,697,17,157,12,6
Sub-Saharan Africa,2017,181,266,600,98,628,20,146,21,10
Sudan,1973,0,1,0,0,0,0,0,0,0
Sudan,1981,0,0,1,0,0,0,0,0,0
Sudan,1982,0,0,3,0,0,0,0,0,0
Sudan,1983,0,3,0,0,0,0,0,0,0
Sudan,1984,0,2,2,0,1,0,0,0,0
Sudan,1986,1,0,2,1,0,0,2,0,0
Sudan,1987,0,0,0,0,0,0,1,0,0
Sudan,1988,3,0,2,0,5,0,0,0,0
Sudan,1989,1,1,2,0,4,0,0,0,0
Sudan,1990,0,1,0,0,0,0,0,0,0
Sudan,1991,0,0,2,0,1,0,0,0,0
Sudan,1992,4,0,2,0,1,0,0,0,0
Sudan,1994,1,0,0,0,2,1,0,0,1
Sudan,1995,0,1,1,1,0,1,0,0,0
Sudan,1996,0,3,1,0,1,2,3,0,0
Sudan,1997,0,1,1,0,0,0,1,0,0
Sudan,1999,0,1,3,0,1,0,0,0,0
Sudan,2000,0,1,2,0,2,0,2,0,0
Sudan,2001,0,0,2,2,3,2,0,0,0
Sudan,2002,0,1,1,0,10,0,1,0,0
Sudan,2004,0,0,0,0,4,0,1,0,0
Sudan,2005,0,1,0,0,5,0,0,0,0
Sudan,2006,0,1,0,1,19,0,3,0,0
Sudan,2007,1,2,3,0,11,2,4,0,0
Sudan,2008,1,6,2,0,18,2,3,0,0
Sudan,2009,3,5,0,4,12,0,2,0,0
Sudan,2010,1,8,1,1,12,3,1,0,1
Sudan,2011,0,4,4,3,19,1,7,0,0
Sudan,2012,3,6,10,1,18,0,1,1,0
Sudan,2013,0,8,10,2,21,2,3,0,0
Sudan,2014,1,52,6,15,64,4,10,1,4
Sudan,2015,3,49,7,4,59,8,16,1,11
Sudan,2016,3,65,11,7,69,8,6,0,4
Sudan,2017,1,29,0,7,49,9,3,2,6
Suriname,1982,1,0,0,0,0,0,0,0,0
Suriname,1983,0,0,0,0,1,0,0,0,0
Suriname,1984,0,0,0,1,0,0,0,0,0
Suriname,1986,0,1,1,1,3,1,1,0,0
Suriname,1987,0,1,4,3,1,0,4,0,0
Suriname,1988,0,0,0,2,6,1,0,0,0
Suriname,1989,0,0,2,1,10,3,0,1,0
Suriname,1990,0,0,1,2,4,0,0,0,0
Suriname,1991,0,0,0,0,1,0,0,0,0
Suriname,1992,0,0,1,0,3,0,1,0,0
Suriname,1994,0,0,0,0,0,0,0,1,0
Suriname,1997,0,1,1,0,0,0,0,0,0
Swaziland,1982,0,0,0,0,0,0,1,0,0
Swaziland,1984,1,0,0,0,0,0,0,0,0
Swaziland,1986,0,1,0,0,0,0,0,0,0
Swaziland,1987,0,0,1,0,0,0,0,0,0
Swaziland,1989,0,0,1,0,0,0,0,0,0
Swaziland,1991,0,0,0,0,1,0,0,0,0
Swaziland,1992,0,0,0,1,0,0,0,0,0
Swaziland,1995,0,0,0,1,0,0,0,0,0
Swaziland,1997,0,0,1,0,0,0,0,0,0
Swaziland,1998,0,0,1,0,0,0,0,0,0
