Entity,Year,xHuman Rights Protection Scores – by Christopher Farris and Keith Schnakenberg
Netherlands,1986,3.26597
Netherlands,1987,3.29061
Netherlands,1988,3.29909
Netherlands,1989,3.29437
Netherlands,1990,3.27975
Netherlands,1991,3.25564
Netherlands,1992,3.22424
Netherlands,1993,3.17774
Netherlands,1994,3.11733
Netherlands,1995,3.15209
Netherlands,1996,3.16709
Netherlands,1997,3.1801
Netherlands,1998,3.18132
Netherlands,1999,3.16172
Netherlands,2000,3.11655
Netherlands,2001,3.07249
Netherlands,2002,3.0186
Netherlands,2003,2.95307
Netherlands,2004,2.87906
Netherlands,2005,2.7951
Netherlands,2006,2.6887
Netherlands,2007,2.56923
Netherlands,2008,2.42027
Netherlands,2009,2.34229
Netherlands,2010,2.33697
Netherlands,2011,2.40065
Netherlands,2012,2.43229
Netherlands,2013,2.45483
Netherlands,2014,2.45631
New Zealand,1949,1.33809
New Zealand,1950,1.41211
New Zealand,1951,1.4878
New Zealand,1952,1.56108
New Zealand,1953,1.62417
New Zealand,1954,1.69226
New Zealand,1955,1.75533
New Zealand,1956,1.82112
New Zealand,1957,1.88709
New Zealand,1958,1.94642
New Zealand,1959,2.00982
New Zealand,1960,2.07899
New Zealand,1961,2.13728
New Zealand,1962,2.20349
New Zealand,1963,2.26249
New Zealand,1964,2.33112
New Zealand,1965,2.39275
New Zealand,1966,2.45882
New Zealand,1967,2.52339
New Zealand,1968,2.58967
New Zealand,1969,2.65723
New Zealand,1970,2.71572
New Zealand,1971,2.77321
New Zealand,1972,2.8329
New Zealand,1973,2.88755
New Zealand,1974,2.94267
New Zealand,1975,3.00096
New Zealand,1976,3.05333
New Zealand,1977,3.10402
New Zealand,1978,3.16026
New Zealand,1979,3.20932
New Zealand,1980,3.26176
New Zealand,1981,3.31523
New Zealand,1982,3.35727
New Zealand,1983,3.39752
New Zealand,1984,3.43415
New Zealand,1985,3.46147
New Zealand,1986,3.48093
New Zealand,1987,3.48299
New Zealand,1988,3.47859
New Zealand,1989,3.47164
New Zealand,1990,3.45503
New Zealand,1991,3.42626
New Zealand,1992,3.38092
New Zealand,1993,3.33157
New Zealand,1994,3.28486
New Zealand,1995,3.22901
New Zealand,1996,3.15356
New Zealand,1997,3.06065
New Zealand,1998,2.94713
New Zealand,1999,2.81728
New Zealand,2000,2.65541
New Zealand,2001,2.46406
New Zealand,2002,2.24549
New Zealand,2003,2.08921
New Zealand,2004,2.00096
New Zealand,2005,1.95923
New Zealand,2006,1.97373
New Zealand,2007,2.04501
New Zealand,2008,2.18966
New Zealand,2009,2.29348
New Zealand,2010,2.36339
New Zealand,2011,2.39937
New Zealand,2012,2.40944
New Zealand,2013,2.41166
New Zealand,2014,2.41585
Nicaragua,1949,0.639374
Nicaragua,1950,0.665019
Nicaragua,1951,0.681648
Nicaragua,1952,0.694673
Nicaragua,1953,0.710478
Nicaragua,1954,0.712478
Nicaragua,1955,0.71699
Nicaragua,1956,0.714786
Nicaragua,1957,0.709126
Nicaragua,1958,0.698237
Nicaragua,1959,0.681225
Nicaragua,1960,0.653048
Nicaragua,1961,0.62046
Nicaragua,1962,0.588811
Nicaragua,1963,0.54159
Nicaragua,1964,0.494425
Nicaragua,1965,0.443686
Nicaragua,1966,0.384645
Nicaragua,1967,0.307838
Nicaragua,1968,0.224422
Nicaragua,1969,0.122492
Nicaragua,1970,0.005474
Nicaragua,1971,-0.13156
Nicaragua,1972,-0.306232
Nicaragua,1973,-0.525502
Nicaragua,1974,-0.807582
Nicaragua,1975,-0.995022
Nicaragua,1976,-1.15416
Nicaragua,1977,-1.14659
Nicaragua,1978,-1.21828
Nicaragua,1979,-1.37847
Nicaragua,1980,-1.2521
Nicaragua,1981,-1.14123
Nicaragua,1982,-1.28191
Nicaragua,1983,-1.39705
Nicaragua,1984,-1.40462
Nicaragua,1985,-1.62117
Nicaragua,1986,-1.55017
Nicaragua,1987,-1.43939
Nicaragua,1988,-1.36234
Nicaragua,1989,-1.17373
Nicaragua,1990,-0.907288
Nicaragua,1991,-0.942713
Nicaragua,1992,-0.880211
Nicaragua,1993,-0.774019
Nicaragua,1994,-0.684561
Nicaragua,1995,-0.542516
Nicaragua,1996,-0.436437
Nicaragua,1997,-0.305773
Nicaragua,1998,-0.250453
Nicaragua,1999,-0.133247
Nicaragua,2000,-0.006277
Nicaragua,2001,-0.007137
Nicaragua,2002,-0.118279
Nicaragua,2003,-0.155431
Nicaragua,2004,-0.016058
Nicaragua,2005,-0.031327
Nicaragua,2006,0.040226
Nicaragua,2007,0.182344
Nicaragua,2008,0.085678
Nicaragua,2009,-0.091499
Nicaragua,2010,-0.213954
Nicaragua,2011,-0.266634
Nicaragua,2012,-0.277024
Nicaragua,2013,-0.338291
Nicaragua,2014,-0.325381
Niger,1960,0.433213
Niger,1961,0.453144
Niger,1962,0.462174
Niger,1963,0.454227
Niger,1964,0.438896
Niger,1965,0.469153
Niger,1966,0.499996
Niger,1967,0.516347
Niger,1968,0.532715
Niger,1969,0.533613
Niger,1970,0.529744
Niger,1971,0.518812
Niger,1972,0.499936
Niger,1973,0.474122
Niger,1974,0.43552
Niger,1975,0.394101
Niger,1976,0.345
Niger,1977,0.331434
Niger,1978,0.261454
Niger,1979,0.163968
Niger,1980,0.258628
Niger,1981,0.318064
Niger,1982,0.379046
Niger,1983,0.496298
Niger,1984,0.374533
Niger,1985,0.299787
Niger,1986,0.431275
Niger,1987,0.414414
Niger,1988,0.35643
Niger,1989,0.210263
Niger,1990,-0.207158
Niger,1991,0.015355
Niger,1992,-0.08825
Niger,1993,-0.040819
Niger,1994,-0.121728
Niger,1995,-0.043695
Niger,1996,0.019029
Niger,1997,-0.002945
Niger,1998,-0.122292
Niger,1999,0.004495
Niger,2000,0.235525
Niger,2001,0.388695
Niger,2002,0.39747
Niger,2003,0.24998
Niger,2004,0.187117
Niger,2005,0.182226
Niger,2006,-0.020292
Niger,2007,-0.375002
Niger,2008,-0.527656
Niger,2009,-0.418829
Niger,2010,-0.327943
Niger,2011,-0.195827
Niger,2012,-0.086182
Niger,2013,-0.192268
Niger,2014,-0.186908
Nigeria,1960,-0.20122
Nigeria,1961,-0.250736
Nigeria,1962,-0.345155
Nigeria,1963,-0.485808
Nigeria,1964,-0.685475
Nigeria,1965,-0.942844
Nigeria,1966,-1.36319
Nigeria,1967,-1.59612
Nigeria,1968,-1.55584
Nigeria,1969,-1.46277
Nigeria,1970,-1.28832
Nigeria,1971,-0.879706
Nigeria,1972,-0.558172
Nigeria,1973,-0.304828
Nigeria,1974,-0.099912
Nigeria,1975,0.088703
Nigeria,1976,0.268111
Nigeria,1977,0.26861
Nigeria,1978,0.211446
Nigeria,1979,0.247112
Nigeria,1980,0.194362
Nigeria,1981,0.279435
Nigeria,1982,0.293941
Nigeria,1983,0.294021
Nigeria,1984,0.247253
Nigeria,1985,0.237617
Nigeria,1986,0.200738
Nigeria,1987,0.10632
Nigeria,1988,-0.084171
Nigeria,1989,-0.48426
Nigeria,1990,-0.876541
Nigeria,1991,-0.936813
Nigeria,1992,-1.09442
Nigeria,1993,-1.42577
Nigeria,1994,-1.62102
Nigeria,1995,-1.47561
Nigeria,1996,-1.3978
Nigeria,1997,-1.3973
Nigeria,1998,-1.35901
Nigeria,1999,-1.45744
Nigeria,2000,-1.40351
Nigeria,2001,-1.51343
Nigeria,2002,-1.55015
Nigeria,2003,-1.55908
Nigeria,2004,-1.61695
Nigeria,2005,-1.53623
Nigeria,2006,-1.48331
Nigeria,2007,-1.43114
Nigeria,2008,-1.55187
Nigeria,2009,-1.57952
Nigeria,2010,-1.61781
Nigeria,2011,-1.57389
Nigeria,2012,-1.47256
Nigeria,2013,-1.56994
Nigeria,2014,-1.68315
North Korea,1949,-1.49141
North Korea,1950,-1.54107
North Korea,1951,-1.57673
North Korea,1952,-1.60003
North Korea,1953,-1.62953
North Korea,1954,-1.61019
North Korea,1955,-1.61411
North Korea,1956,-1.57211
North Korea,1957,-1.55135
North Korea,1958,-1.54216
North Korea,1959,-1.53226
North Korea,1960,-1.52935
North Korea,1961,-1.53326
North Korea,1962,-1.53603
North Korea,1963,-1.53175
North Korea,1964,-1.52667
North Korea,1965,-1.52982
North Korea,1966,-1.52865
North Korea,1967,-1.53477
North Korea,1968,-1.53302
North Korea,1969,-1.53518
North Korea,1970,-1.53678
North Korea,1971,-1.53641
North Korea,1972,-1.54238
North Korea,1973,-1.54161
North Korea,1974,-1.53688
North Korea,1975,-1.5338
North Korea,1976,-1.52826
North Korea,1977,-1.52199
North Korea,1978,-1.52147
North Korea,1979,-1.50735
North Korea,1980,-1.48645
North Korea,1981,-1.44638
North Korea,1982,-1.42128
North Korea,1983,-1.40552
North Korea,1984,-1.37281
North Korea,1985,-1.50543
North Korea,1986,-1.54183
North Korea,1987,-1.48432
North Korea,1988,-1.46071
North Korea,1989,-1.47026
North Korea,1990,-1.37677
North Korea,1991,-1.2833
North Korea,1992,-1.26443
North Korea,1993,-1.29993
North Korea,1994,-1.30647
North Korea,1995,-1.39702
North Korea,1996,-1.64855
North Korea,1997,-1.82698
North Korea,1998,-1.90622
North Korea,1999,-1.92398
North Korea,2000,-1.91644
North Korea,2001,-1.85372
North Korea,2002,-1.68683
North Korea,2003,-1.6735
North Korea,2004,-1.68523
North Korea,2005,-1.68336
North Korea,2006,-1.71204
North Korea,2007,-1.77914
North Korea,2008,-1.94139
North Korea,2009,-2.04238
North Korea,2010,-2.05629
North Korea,2011,-2.01818
North Korea,2012,-2.00652
North Korea,2013,-1.97959
North Korea,2014,-1.92347
Norway,1949,1.30997
Norway,1950,1.38186
Norway,1951,1.44482
Norway,1952,1.51268
Norway,1953,1.58148
Norway,1954,1.63329
Norway,1955,1.70315
Norway,1956,1.75724
Norway,1957,1.80791
Norway,1958,1.85611
Norway,1959,1.91045
Norway,1960,1.96527
Norway,1961,2.01365
Norway,1962,2.05714
Norway,1963,2.10278
Norway,1964,2.1427
Norway,1965,2.18843
Norway,1966,2.22852
Norway,1967,2.26253
Norway,1968,2.30694
Norway,1969,2.34697
Norway,1970,2.382
Norway,1971,2.42525
Norway,1972,2.46028
Norway,1973,2.48826
Norway,1974,2.52286
Norway,1975,2.55754
Norway,1976,2.59415
Norway,1977,2.62827
Norway,1978,2.65513
Norway,1979,2.67506
Norway,1980,2.69547
Norway,1981,2.70991
Norway,1982,2.71743
Norway,1983,2.70996
Norway,1984,2.69011
Norway,1985,2.66699
Norway,1986,2.61437
Norway,1987,2.52622
Norway,1988,2.59474
Norway,1989,2.63359
Norway,1990,2.6364
Norway,1991,2.72554
Norway,1992,2.78989
Norway,1993,2.81838
Norway,1994,2.84611
Norway,1995,2.9557
Norway,1996,3.0429
Norway,1997,3.11324
Norway,1998,3.15529
Norway,1999,3.18305
Norway,2000,3.20379
Norway,2001,3.21325
Norway,2002,3.21015
Norway,2003,3.19802
Norway,2004,3.17478
Norway,2005,3.14144
Norway,2006,3.08837
Norway,2007,3.02984
Norway,2008,2.96886
Norway,2009,3.01212
Norway,2010,3.03684
Norway,2011,3.0563
Norway,2012,3.06331
Norway,2013,3.05986
Norway,2014,3.05444
Oman,1949,0.789687
Oman,1950,0.832187
Oman,1951,0.864204
Oman,1952,0.898755
Oman,1953,0.925059
Oman,1954,0.956039
Oman,1955,0.98965
Oman,1956,1.00536
Oman,1957,1.02927
Oman,1958,1.05003
Oman,1959,1.07206
Oman,1960,1.09735
Oman,1961,1.11758
Oman,1962,1.13406
Oman,1963,1.14505
Oman,1964,1.15912
Oman,1965,1.17074
Oman,1966,1.17868
Oman,1967,1.18998
Oman,1968,1.19421
Oman,1969,1.2004
Oman,1970,1.21016
Oman,1971,1.21273
Oman,1972,1.22043
Oman,1973,1.21868
Oman,1974,1.22303
Oman,1975,1.22661
Oman,1976,1.22543
Oman,1977,1.07854
Oman,1978,0.839245
Oman,1979,0.710499
Oman,1980,0.667778
Oman,1981,0.701922
Oman,1982,0.742959
Oman,1983,0.825365
Oman,1984,0.869949
Oman,1985,0.915166
Oman,1986,0.990245
Oman,1987,1.02821
Oman,1988,1.12809
Oman,1989,1.06819
Oman,1990,1.20103
Oman,1991,1.21085
Oman,1992,1.20773
Oman,1993,1.02824
Oman,1994,0.754716
Oman,1995,0.687173
Oman,1996,0.709678
Oman,1997,0.721143
Oman,1998,0.731579
Oman,1999,0.801561
Oman,2000,0.945085
Oman,2001,1.02185
Oman,2002,1.20088
Oman,2003,1.1995
Oman,2004,1.28585
Oman,2005,1.21915
Oman,2006,1.36914
Oman,2007,1.43415
Oman,2008,1.399
Oman,2009,1.28832
Oman,2010,1.07193
Oman,2011,0.651448
Oman,2012,0.408985
Oman,2013,0.165178
Oman,2014,0.168498
Pakistan,1949,0.05556
Pakistan,1950,0.043433
Pakistan,1951,0.013181
Pakistan,1952,-0.041496
Pakistan,1953,-0.123822
Pakistan,1954,-0.226361
Pakistan,1955,-0.368914
Pakistan,1956,-0.558762
Pakistan,1957,-0.827025
Pakistan,1958,-1.2227
Pakistan,1959,-1.43033
Pakistan,1960,-1.5372
Pakistan,1961,-1.5897
Pakistan,1962,-1.61142
Pakistan,1963,-1.62074
Pakistan,1964,-1.62888
Pakistan,1965,-1.6356
Pakistan,1966,-1.6474
Pakistan,1967,-1.65717
Pakistan,1968,-1.67651
Pakistan,1969,-1.73132
Pakistan,1970,-1.83837
Pakistan,1971,-2.05856
Pakistan,1972,-2.00085
Pakistan,1973,-2.15319
Pakistan,1974,-2.11568
Pakistan,1975,-1.89286
Pakistan,1976,-1.62365
Pakistan,1977,-1.41972
Pakistan,1978,-1.10571
Pakistan,1979,-1.05107
Pakistan,1980,-0.979057
Pakistan,1981,-1.05172
Pakistan,1982,-0.957151
Pakistan,1983,-0.898431
Pakistan,1984,-0.880879
Pakistan,1985,-0.683565
Pakistan,1986,-0.561103
Pakistan,1987,-0.539713
Pakistan,1988,-0.602609
Pakistan,1989,-0.756674
Pakistan,1990,-0.940037
Pakistan,1991,-0.994442
Pakistan,1992,-1.12344
Pakistan,1993,-1.1978
Pakistan,1994,-1.27651
Pakistan,1995,-1.42227
Pakistan,1996,-1.34077
Pakistan,1997,-1.27384
Pakistan,1998,-1.29682
Pakistan,1999,-1.36568
Pakistan,2000,-1.29534
Pakistan,2001,-1.31741
Pakistan,2002,-1.31933
Pakistan,2003,-1.32348
Pakistan,2004,-1.29621
Pakistan,2005,-1.36136
Pakistan,2006,-1.43342
Pakistan,2007,-1.48266
Pakistan,2008,-1.53428
Pakistan,2009,-1.64967
Pakistan,2010,-1.77397
Pakistan,2011,-1.79897
Pakistan,2012,-1.71928
Pakistan,2013,-1.60947
Pakistan,2014,-1.45488
Palau,1994,1.80231
Palau,1995,1.90823
Palau,1996,2.01797
Palau,1997,2.12726
Palau,1998,2.24207
Palau,1999,2.35262
Palau,2000,2.4519
Palau,2001,2.55821
Palau,2002,2.64376
Palau,2003,2.73917
Palau,2004,2.82343
Palau,2005,2.89278
Palau,2006,2.94539
Palau,2007,2.99295
Palau,2008,3.0331
Palau,2009,3.06548
Palau,2010,3.08647
Palau,2011,3.10707
Palau,2012,3.11496
Palau,2013,3.11408
Palau,2014,3.12466
Panama,1949,0.772272
Panama,1950,0.808851
Panama,1951,0.835016
Panama,1952,0.858482
Panama,1953,0.882847
Panama,1954,0.90483
Panama,1955,0.920274
Panama,1956,0.936773
Panama,1957,0.95151
Panama,1958,0.954212
Panama,1959,0.962407
Panama,1960,0.957236
Panama,1961,0.951685
Panama,1962,0.951066
Panama,1963,0.946063
Panama,1964,0.934066
Panama,1965,0.924575
Panama,1966,0.909566
Panama,1967,0.892698
Panama,1968,0.852769
Panama,1969,0.82539
Panama,1970,0.77936
Panama,1971,0.741426
Panama,1972,0.697395
Panama,1973,0.642256
Panama,1974,0.593086
Panama,1975,0.536954
Panama,1976,0.477981
Panama,1977,0.433438
Panama,1978,0.393061
Panama,1979,0.358283
Panama,1980,0.3159
Panama,1981,0.257879
Panama,1982,0.118014
Panama,1983,0.033622
Panama,1984,-0.078673
Panama,1985,-0.044413
Panama,1986,-0.102156
Panama,1987,-0.31327
Panama,1988,-0.545179
Panama,1989,-0.695049
Panama,1990,-0.309765
Panama,1991,-0.063744
Panama,1992,0.077782
Panama,1993,0.28571
Panama,1994,0.417397
Panama,1995,0.344324
Panama,1996,0.433566
Panama,1997,0.575241
Panama,1998,0.675054
Panama,1999,0.659465
Panama,2000,0.692605
Panama,2001,0.815474
Panama,2002,0.984222
Panama,2003,0.905907
Panama,2004,0.908248
Panama,2005,0.991682
Panama,2006,1.04568
Panama,2007,0.999012
Panama,2008,0.838408
Panama,2009,0.772641
Panama,2010,0.503387
Panama,2011,0.606367
Panama,2012,0.535272
Panama,2013,0.498899
Panama,2014,0.489754
Papua New Guinea,1975,1.26194
Papua New Guinea,1976,1.33474
Papua New Guinea,1977,1.40928
Papua New Guinea,1978,1.48606
Papua New Guinea,1979,1.54846
Papua New Guinea,1980,1.58935
Papua New Guinea,1981,1.63743
Papua New Guinea,1982,1.6028
Papua New Guinea,1983,1.53416
Papua New Guinea,1984,1.36173
Papua New Guinea,1985,1.11332
Papua New Guinea,1986,0.869144
Papua New Guinea,1987,0.532634
Papua New Guinea,1988,-0.042073
Papua New Guinea,1989,-0.542343
Papua New Guinea,1990,-1.02995
Papua New Guinea,1991,-1.20004
Papua New Guinea,1992,-1.29886
Papua New Guinea,1993,-1.17344
Papua New Guinea,1994,-1.00705
Papua New Guinea,1995,-0.856431
Papua New Guinea,1996,-0.878216
Papua New Guinea,1997,-0.573242
Papua New Guinea,1998,-0.280015
Papua New Guinea,1999,-0.177957
Papua New Guinea,2000,-0.020427
Papua New Guinea,2001,-0.019334
Papua New Guinea,2002,-0.142757
Papua New Guinea,2003,-0.20161
Papua New Guinea,2004,-0.219208
Papua New Guinea,2005,-0.326447
Papua New Guinea,2006,-0.347107
Papua New Guinea,2007,-0.291204
Papua New Guinea,2008,-0.284654
Papua New Guinea,2009,-0.33685
Papua New Guinea,2010,-0.297932
Papua New Guinea,2011,-0.135221
Papua New Guinea,2012,0.040829
Papua New Guinea,2013,0.076748
Papua New Guinea,2014,0.079395
Paraguay,1949,0.330345
Paraguay,1950,0.337427
Paraguay,1951,0.32263
Paraguay,1952,0.297664
Paraguay,1953,0.262535
Paraguay,1954,0.209022
Paraguay,1955,0.142697
Paraguay,1956,0.068238
Paraguay,1957,-0.035903
Paraguay,1958,-0.162081
Paraguay,1959,-0.324512
Paraguay,1960,-0.531037
Paraguay,1961,-0.810156
Paraguay,1962,-1.21844
Paraguay,1963,-1.42536
Paraguay,1964,-1.5356
Paraguay,1965,-1.58914
Paraguay,1966,-1.61567
Paraguay,1967,-1.63429
Paraguay,1968,-1.64225
Paraguay,1969,-1.61472
Paraguay,1970,-1.55723
Paraguay,1971,-1.46224
Paraguay,1972,-1.28732
Paraguay,1973,-0.937961
Paraguay,1974,-0.756154
Paraguay,1975,-0.682887
Paraguay,1976,-0.713892
Paraguay,1977,-0.719677
Paraguay,1978,-0.693863
Paraguay,1979,-0.62847
Paraguay,1980,-0.651178
Paraguay,1981,-0.612503
Paraguay,1982,-0.587618
Paraguay,1983,-0.612865
Paraguay,1984,-0.703377
Paraguay,1985,-0.706816
Paraguay,1986,-0.680883
Paraguay,1987,-0.504736
Paraguay,1988,-0.268328
Paraguay,1989,-0.036806
Paraguay,1990,-0.163673
Paraguay,1991,-0.150767
Paraguay,1992,-0.106136
Paraguay,1993,-0.15361
Paraguay,1994,-0.047488
Paraguay,1995,-0.04032
Paraguay,1996,-0.099038
Paraguay,1997,-0.058822
Paraguay,1998,-0.376381
Paraguay,1999,-0.455606
Paraguay,2000,-0.409543
Paraguay,2001,-0.209431
Paraguay,2002,-0.212543
Paraguay,2003,-0.091215
Paraguay,2004,-0.067691
Paraguay,2005,-0.200537
Paraguay,2006,-0.384495
Paraguay,2007,-0.364233
Paraguay,2008,-0.278769
Paraguay,2009,-0.055053
Paraguay,2010,-0.082071
Paraguay,2011,-0.094825
Paraguay,2012,-0.118164
Paraguay,2013,-0.217658
Paraguay,2014,-0.213229
Peru,1949,0.710709
Peru,1950,0.746808
Peru,1951,0.771677
Peru,1952,0.793898
Peru,1953,0.806372
Peru,1954,0.820715
Peru,1955,0.830379
Peru,1956,0.841103
Peru,1957,0.847449
Peru,1958,0.84666
Peru,1959,0.835053
Peru,1960,0.825644
Peru,1961,0.807699
Peru,1962,0.786682
Peru,1963,0.75883
Peru,1964,0.734326
Peru,1965,0.692751
Peru,1966,0.645859
Peru,1967,0.597446
Peru,1968,0.540631
Peru,1969,0.484619
Peru,1970,0.416907
Peru,1971,0.3473
Peru,1972,0.263933
Peru,1973,0.17148
Peru,1974,0.06678
Peru,1975,-0.064898
Peru,1976,-0.222366
Peru,1977,-0.377165
Peru,1978,-0.323967
Peru,1979,-0.446786
Peru,1980,-0.649838
Peru,1981,-0.794987
Peru,1982,-1.05303
Peru,1983,-1.32612
Peru,1984,-1.54892
Peru,1985,-1.62395
Peru,1986,-1.63273
Peru,1987,-1.82597
Peru,1988,-1.95995
Peru,1989,-2.04795
Peru,1990,-1.99846
Peru,1991,-1.87899
Peru,1992,-1.84074
Peru,1993,-1.56783
Peru,1994,-1.51555
Peru,1995,-1.34348
Peru,1996,-1.29587
Peru,1997,-1.02905
Peru,1998,-0.872598
Peru,1999,-0.880433
Peru,2000,-0.6414
Peru,2001,-0.438824
Peru,2002,-0.45655
Peru,2003,-0.479352
Peru,2004,-0.346869
Peru,2005,-0.184741
Peru,2006,-0.149758
Peru,2007,0.090663
Peru,2008,0.042998
Peru,2009,-0.05355
Peru,2010,-0.150296
Peru,2011,-0.236781
Peru,2012,-0.374005
Peru,2013,-0.41663
Peru,2014,-0.399213
Philippines,1949,-1.02891
Philippines,1950,-1.0606
Philippines,1951,-1.07586
Philippines,1952,-1.01893
Philippines,1953,-0.930091
Philippines,1954,-0.777081
Philippines,1955,-0.535277
Philippines,1956,-0.35738
Philippines,1957,-0.237686
Philippines,1958,-0.148532
Philippines,1959,-0.099214
Philippines,1960,-0.072505
Philippines,1961,-0.065749
Philippines,1962,-0.086263
Philippines,1963,-0.144007
Philippines,1964,-0.227858
Philippines,1965,-0.356165
Philippines,1966,-0.5312
Philippines,1967,-0.768585
Philippines,1968,-1.13574
Philippines,1969,-1.464
Philippines,1970,-1.67466
Philippines,1971,-1.87683
Philippines,1972,-2.18732
Philippines,1973,-2.3336
Philippines,1974,-2.32565
Philippines,1975,-2.20474
Philippines,1976,-1.9367
Philippines,1977,-1.72217
Philippines,1978,-1.64112
Philippines,1979,-1.61501
Philippines,1980,-1.63135
Philippines,1981,-1.70298
Philippines,1982,-1.68978
Philippines,1983,-1.7558
Philippines,1984,-1.67744
Philippines,1985,-1.63888
Philippines,1986,-1.40405
Philippines,1987,-1.36771
Philippines,1988,-1.36881
Philippines,1989,-1.44512
Philippines,1990,-1.48785
Philippines,1991,-1.48241
Philippines,1992,-1.42243
Philippines,1993,-1.29096
Philippines,1994,-1.18164
Philippines,1995,-1.2115
Philippines,1996,-1.07966
Philippines,1997,-1.03156
Philippines,1998,-1.02635
Philippines,1999,-1.19536
Philippines,2000,-1.39653
Philippines,2001,-1.29895
Philippines,2002,-1.23375
Philippines,2003,-1.37595
Philippines,2004,-1.48604
Philippines,2005,-1.55411
Philippines,2006,-1.60313
Philippines,2007,-1.58488
Philippines,2008,-1.56442
Philippines,2009,-1.54517
Philippines,2010,-1.50698
Philippines,2011,-1.38562
Philippines,2012,-1.28572
Philippines,2013,-1.20064
Philippines,2014,-1.10937
Poland,1949,-1.44778
Poland,1950,-1.41855
Poland,1951,-1.3188
Poland,1952,-1.23338
Poland,1953,-1.19442
Poland,1954,-1.12118
Poland,1955,-1.05006
Poland,1956,-0.890403
Poland,1957,-0.604128
Poland,1958,-0.416233
Poland,1959,-0.277179
Poland,1960,-0.181678
Poland,1961,-0.121955
Poland,1962,-0.082308
Poland,1963,-0.011777
Poland,1964,0.030381
Poland,1965,0.050395
Poland,1966,0.125742
Poland,1967,0.171654
Poland,1968,0.20784
Poland,1969,0.230459
Poland,1970,0.247345
Poland,1971,0.235878
Poland,1972,0.209782
Poland,1973,0.16301
Poland,1974,0.100208
Poland,1975,0.024679
Poland,1976,-0.060937
Poland,1977,-0.083168
Poland,1978,-0.037031
Poland,1979,-0.101047
Poland,1980,-0.214968
Poland,1981,-0.166253
Poland,1982,-0.363426
Poland,1983,-0.428708
Poland,1984,-0.45478
Poland,1985,-0.480774
Poland,1986,-0.421163
Poland,1987,-0.344638
Poland,1988,-0.059569
Poland,1989,0.201006
Poland,1990,0.42437
Poland,1991,0.605676
Poland,1992,0.854431
Poland,1993,1.15913
Poland,1994,1.33345
Poland,1995,1.34911
Poland,1996,1.31167
Poland,1997,1.26941
Poland,1998,1.08589
Poland,1999,1.07248
Poland,2000,1.00126
Poland,2001,1.03069
Poland,2002,1.01052
Poland,2003,1.01706
Poland,2004,0.820679
Poland,2005,0.886586
Poland,2006,0.895688
Poland,2007,0.820678
Poland,2008,0.856167
Poland,2009,0.849794
Poland,2010,0.89673
Poland,2011,0.91422
Poland,2012,1.01426
Poland,2013,1.16392
Poland,2014,1.16664
Portugal,1949,-0.94173
Portugal,1950,-0.97594
Portugal,1951,-0.985762
Portugal,1952,-0.996766
Portugal,1953,-1.00291
Portugal,1954,-1.00437
Portugal,1955,-1.00982
Portugal,1956,-1.0016
Portugal,1957,-1.00084
Portugal,1958,-1.00755
Portugal,1959,-1.01315
Portugal,1960,-1.01119
Portugal,1961,-1.01217
Portugal,1962,-1.00542
Portugal,1963,-1.01133
Portugal,1964,-1.00618
Portugal,1965,-1.00469
Portugal,1966,-0.998216
Portugal,1967,-0.987119
Portugal,1968,-0.97034
Portugal,1969,-0.943451
Portugal,1970,-0.888951
Portugal,1971,-0.811735
Portugal,1972,-0.679591
Portugal,1973,-0.466145
Portugal,1974,-0.122578
Portugal,1975,0.381111
Portugal,1976,0.874373
Portugal,1977,1.08508
Portugal,1978,1.30429
Portugal,1979,1.47647
Portugal,1980,1.57111
Portugal,1981,1.79833
Portugal,1982,1.94032
Portugal,1983,2.01502
Portugal,1984,2.0539
Portugal,1985,2.04674
Portugal,1986,1.97004
Portugal,1987,1.93244
Portugal,1988,1.90853
Portugal,1989,1.80621
Portugal,1990,1.68999
Portugal,1991,1.56866
Portugal,1992,1.4839
Portugal,1993,1.42168
Portugal,1994,1.3993
Portugal,1995,1.35829
