Entity,Year,Fossil Fuels (% electricity production) (World Bank (2014))
United Arab Emirates,1997,100
United Arab Emirates,1998,100
United Arab Emirates,1999,100
United Arab Emirates,2000,100
United Arab Emirates,2001,100
United Arab Emirates,2002,100
United Arab Emirates,2003,100
United Arab Emirates,2004,100
United Arab Emirates,2005,100
United Arab Emirates,2006,100
United Arab Emirates,2007,100
United Arab Emirates,2008,100
United Arab Emirates,2009,100
United Arab Emirates,2010,100
United Arab Emirates,2011,100
United Arab Emirates,2012,100
United Arab Emirates,2013,99.90585754
United Arab Emirates,2014,99.72631139
United Kingdom,1960,96.12390809
United Kingdom,1961,95.63569161
United Kingdom,1962,95.36041048
United Kingdom,1963,94.45448547
United Kingdom,1964,93.58431004
United Kingdom,1965,90.13413045
United Kingdom,1966,87.98863991
United Kingdom,1967,86.67440785
United Kingdom,1968,86.63758832
United Kingdom,1969,86.40905251
United Kingdom,1970,87.70271033
United Kingdom,1971,87.91582602
United Kingdom,1972,87.52925596
United Kingdom,1973,88.67788393
United Kingdom,1974,86.16640113
United Kingdom,1975,87.41127811
United Kingdom,1976,85.52632057
United Kingdom,1977,84.42089944
United Kingdom,1978,85.611006
United Kingdom,1979,85.75131008
United Kingdom,1980,85.59726266
United Kingdom,1981,84.70673697
United Kingdom,1982,82.14711642
United Kingdom,1983,80.22985336
United Kingdom,1984,79.3267379
United Kingdom,1985,77.8819825
United Kingdom,1986,78.67214511
United Kingdom,1987,80.31620055
United Kingdom,1988,77.70090057
United Kingdom,1989,75.53625969
United Kingdom,1990,77.4533839
United Kingdom,1991,76.3642361
United Kingdom,1992,73.91042944
United Kingdom,1993,70.39248908
United Kingdom,1994,70.59047947
United Kingdom,1995,71.05257618
United Kingdom,1996,71.15108799
United Kingdom,1997,69.76487771
United Kingdom,1998,69.89079952
United Kingdom,1999,71.16851472
United Kingdom,2000,74.47692821
United Kingdom,2001,73.28149845
United Kingdom,2002,73.52045658
United Kingdom,2003,74.16865374
United Kingdom,2004,75.38635324
United Kingdom,2005,74.43004362
United Kingdom,2006,75.61262642
United Kingdom,2007,78.46222358
United Kingdom,2008,80.22193059
United Kingdom,2009,74.23995067
United Kingdom,2010,76.34970062
United Kingdom,2011,70.944565
United Kingdom,2012,68.34915811
United Kingdom,2013,64.46315092
United Kingdom,2014,60.81204135
United States,1960,81.47556707
United States,1961,81.4920474
United States,1962,80.82764403
United States,1963,82.36141687
United States,1964,82.46587072
United States,1965,82.09504389
United States,1966,83.23196388
United States,1967,81.92024801
United States,1968,83.07374254
United States,1969,82.44120433
United States,1970,83.08870485
United States,1971,82.10088178
United States,1972,82.13832897
United States,1973,81.8215536
United States,1974,78.12392871
United States,1975,75.62526104
United States,1976,76.93078018
United States,1977,77.92290457
United States,1978,74.97420613
United States,1979,76.36641334
United States,1980,77.30941944
United States,1981,77.07260987
United States,1982,74.03194012
United States,1983,73.32934538
United States,1984,73.471158
United States,1985,73.22376006
United States,1986,71.78360313
United States,1987,73.04385013
United States,1988,72.71828056
United States,1989,71.59522438
United States,1990,69.06322661
United States,1991,68.8630645
United States,1992,69.54977944
United States,1993,70.1452741
United States,1994,70.26371519
United States,1995,68.81148525
United States,1996,68.48394684
United States,1997,70.52875372
United States,1998,71.28019842
United States,1999,70.64338485
United States,2000,71.59345088
United States,2001,72.19882824
United States,2002,70.98737606
United States,2003,71.28935205
United States,2004,71.38570134
United States,2005,72.10486012
United States,2006,71.32592173
United States,2007,71.96688649
United States,2008,71.39217772
United States,2009,69.45036425
United States,2010,70.27776508
United States,2011,68.41785822
United States,2012,68.86283964
United States,2013,67.82464847
United States,2014,67.46195321
Upper middle income,1971,39.69357395
Upper middle income,1972,38.95093165
Upper middle income,1973,38.85275291
Upper middle income,1974,37.45525661
Upper middle income,1975,37.70750376
Upper middle income,1976,37.20474421
Upper middle income,1977,37.11568809
Upper middle income,1978,37.95144111
Upper middle income,1979,37.46864985
Upper middle income,1980,37.20377147
Upper middle income,1981,36.60380556
Upper middle income,1982,36.46848225
Upper middle income,1983,36.40906499
Upper middle income,1984,36.0545206
Upper middle income,1985,35.8599058
Upper middle income,1986,36.39574585
Upper middle income,1987,36.38042982
Upper middle income,1988,35.92111157
Upper middle income,1989,36.50864729
Upper middle income,1990,69.71185979
Upper middle income,1991,69.49709342
Upper middle income,1992,69.24376195
Upper middle income,1993,68.15667039
Upper middle income,1994,67.80936661
Upper middle income,1995,67.02182104
Upper middle income,1996,67.71007948
Upper middle income,1997,67.73883356
Upper middle income,1998,67.75255869
Upper middle income,1999,68.26069406
Upper middle income,2000,68.85692833
Upper middle income,2001,69.21518541
Upper middle income,2002,69.7502528
Upper middle income,2003,71.39134422
Upper middle income,2004,71.00794913
Upper middle income,2005,71.42955102
Upper middle income,2006,72.30559231
Upper middle income,2007,73.42727961
Upper middle income,2008,72.83811287
Upper middle income,2009,72.51738701
Upper middle income,2010,72.52352696
Upper middle income,2011,73.65790288
Upper middle income,2012,72.31789254
Upper middle income,2013,72.24529193
Upper middle income,2014,71.13498465
Uruguay,1971,38.69763584
Uruguay,1972,58.56672158
Uruguay,1973,38.65150921
Uruguay,1974,42.55939975
Uruguay,1975,54.53821656
Uruguay,1976,54.40414508
Uruguay,1977,45.75747166
Uruguay,1978,46.80713128
Uruguay,1979,56.14740369
Uruguay,1980,24.17391304
Uruguay,1981,20.7864018
Uruguay,1982,18.1611436
Uruguay,1983,1.837234622
Uruguay,1984,1.300498063
Uruguay,1985,1.922203723
Uruguay,1986,1.078748652
Uruguay,1987,3.388933016
Uruguay,1988,21.77592885
Uruguay,1989,31.24235541
Uruguay,1990,5.051047824
Uruguay,1991,12.09574013
Uruguay,1992,10.23710529
Uruguay,1993,7.771371271
Uruguay,1994,1.207507547
Uruguay,1995,6.453147297
Uruguay,1996,12.90854573
Uruguay,1997,8.827644096
Uruguay,1998,3.877508361
Uruguay,1999,22.8940784
Uruguay,2000,6.615709014
Uruguay,2001,0.205405405
Uruguay,2002,0.322748568
Uruguay,2003,0.128220072
Uruguay,2004,18.4152355
Uruguay,2005,12.49674564
Uruguay,2006,35.12551184
Uruguay,2007,12.94292383
Uruguay,2008,39.09225681
Uruguay,2009,31.26198263
Uruguay,2010,12.3783538
Uruguay,2011,27.95823666
Uruguay,2012,38.25611022
Uruguay,2013,19.12193449
Uruguay,2014,9.084620706
Uzbekistan,1990,88.19707057
Uzbekistan,1991,88.86550355
Uzbekistan,1992,87.66278407
Uzbekistan,1993,85.02919693
Uzbekistan,1994,85.0292887
Uzbekistan,1995,86.95972857
Uzbekistan,1996,85.6337656
Uzbekistan,1997,87.45602988
Uzbekistan,1998,87.45533769
Uzbekistan,1999,87.45481795
Uzbekistan,2000,87.45518948
Uzbekistan,2001,87.45439003
Uzbekistan,2002,87.45487731
Uzbekistan,2003,84.57489879
Uzbekistan,2004,81.98
Uzbekistan,2005,82.45934959
Uzbekistan,2006,82.01099764
Uzbekistan,2007,86.92543412
Uzbekistan,2008,77.00404858
Uzbekistan,2009,81.32132132
Uzbekistan,2010,79.0212766
Uzbekistan,2011,80.45801527
Uzbekistan,2012,78.64761905
Uzbekistan,2013,78.67158672
Uzbekistan,2014,78.64620939
Venezuela,1971,60.33556553
Venezuela,1972,59.94410806
Venezuela,1973,62.1465491
Venezuela,1974,56.76297335
Venezuela,1975,52.75852949
Venezuela,1976,48.48292992
Venezuela,1977,46.80516073
Venezuela,1978,52.00125569
Venezuela,1979,53.9367277
Venezuela,1980,59.25760411
Venezuela,1981,61.06322581
Venezuela,1982,59.83031904
Venezuela,1983,58.28117422
Venezuela,1984,55.15507311
Venezuela,1985,52.10826813
Venezuela,1986,49.79446041
Venezuela,1987,43.02261139
Venezuela,1988,41.27736286
Venezuela,1989,39.8368622
Venezuela,1990,37.65614201
Venezuela,1991,29.67459779
Venezuela,1992,29.90658363
Venezuela,1993,31.57014788
Venezuela,1994,27.99314809
Venezuela,1995,29.94853362
Venezuela,1996,28.76250198
Venezuela,1997,26.64062
Venezuela,1998,28.40350053
Venezuela,1999,24.83534475
Venezuela,2000,26.25159785
Venezuela,2001,32.93201212
Venezuela,2002,35.18486261
Venezuela,2003,34.16427391
Venezuela,2004,28.89540547
Venezuela,2005,26.71657937
Venezuela,2006,26.10168264
Venezuela,2007,27.27774178
Venezuela,2008,27.20604877
Venezuela,2009,28.11339689
Venezuela,2010,32.50999868
Venezuela,2011,29.0697773
Venezuela,2012,32.58859214
Venezuela,2013,32.1654758
Venezuela,2014,31.73676134
Vietnam,1971,73.30434783
Vietnam,1972,80.81818182
Vietnam,1973,82.12765957
Vietnam,1974,79.71014493
Vietnam,1975,79.40691928
Vietnam,1976,81.16334122
Vietnam,1977,82.72386985
Vietnam,1978,77.77777778
Vietnam,1979,72.22222222
Vietnam,1980,58.19050295
Vietnam,1981,59.20411478
Vietnam,1982,60.36585366
Vietnam,1983,69.31761164
Vietnam,1984,66.53411469
Vietnam,1985,70.86210298
Vietnam,1986,74.5431518
Vietnam,1987,77.12774748
Vietnam,1988,73.60353721
Vietnam,1989,50.69373073
Vietnam,1990,38.1522866
Vietnam,1991,31.41150923
Vietnam,1992,25.52292633
Vietnam,1993,25.29544176
Vietnam,1994,24.78027344
Vietnam,1995,27.75805571
Vietnam,1996,29.1312559
Vietnam,1997,39.07066695
Vietnam,1998,48.84267798
Vietnam,1999,41.53402097
Vietnam,2000,45.21667106
Vietnam,2001,40.50575013
Vietnam,2002,49.16191753
Vietnam,2003,53.60781918
Vietnam,2004,61.44041204
Vietnam,2005,68.32600268
Vietnam,2006,66.15641479
Vietnam,2007,65.50561127
Vietnam,2008,64.51850237
Vietnam,2009,63.86774872
Vietnam,2010,70.85971992
Vietnam,2011,60.53981859
Vietnam,2012,54.98078101
Vietnam,2013,58.33799798
Vietnam,2014,58.3501877
World,1971,61.68016347
World,1972,61.65307184
World,1973,62.17016219
World,1974,59.62836108
World,1975,58.4613472
World,1976,59.61884464
World,1977,58.9854045
World,1978,57.88965746
World,1979,57.75645071
World,1980,57.68296971
World,1981,56.29618726
World,1982,55.06108852
World,1983,54.07516545
World,1984,53.22886981
World,1985,52.08808339
World,1986,51.47193573
World,1987,51.8625019
World,1988,51.62182557
World,1989,52.42128315
World,1990,63.11267212
World,1991,62.82554745
World,1992,62.86608744
World,1993,62.15875272
World,1994,62.4133402
World,1995,62.01458762
World,1996,62.25551477
World,1997,62.90458273
World,1998,63.32005515
World,1999,63.58432834
World,2000,64.3087213
World,2001,64.56988522
World,2002,65.14509325
World,2003,66.30687781
World,2004,65.9693444
World,2005,66.29960721
World,2006,66.60240267
World,2007,67.84182066
World,2008,67.36315559
World,2009,66.71230162
World,2010,66.9755195
World,2011,67.77678702
World,2012,67.61883625
World,2013,67.07017704
World,2014,66.34470867
Yemen,1971,100
Yemen,1972,100
Yemen,1973,100
Yemen,1974,100
Yemen,1975,100
Yemen,1976,100
Yemen,1977,100
Yemen,1978,100
Yemen,1979,100
Yemen,1980,100
Yemen,1981,100
Yemen,1982,100
Yemen,1983,100
Yemen,1984,100
Yemen,1985,100
Yemen,1986,100
Yemen,1987,100
Yemen,1988,100
Yemen,1989,100
Yemen,1990,100
Yemen,1991,100
Yemen,1992,100
Yemen,1993,100
Yemen,1994,100
Yemen,1995,100
Yemen,1996,100
Yemen,1997,100
Yemen,1998,100
Yemen,1999,100
Yemen,2000,100
Yemen,2001,100
Yemen,2002,100
Yemen,2003,100
Yemen,2004,100
Yemen,2005,100
Yemen,2006,100
Yemen,2007,100
Yemen,2008,100
Yemen,2009,100
Yemen,2010,100
Yemen,2011,100
Yemen,2012,100
Yemen,2013,100
Yemen,2014,100
Zambia,1971,25.32894737
Zambia,1972,7.83847981
Zambia,1973,8.04631829
Zambia,1974,4.481747066
Zambia,1975,4.558314995
Zambia,1976,2.419466335
Zambia,1977,1.873877917
Zambia,1978,1.717745922
Zambia,1979,1.01088647
Zambia,1980,1.139784946
Zambia,1981,1.032668057
Zambia,1982,0.821708389
Zambia,1983,0.965462327
Zambia,1984,1.036216272
Zambia,1985,0.854021847
Zambia,1986,0.878447395
Zambia,1987,1.183577857
Zambia,1988,0.959232614
Zambia,1989,1.025719535
Zambia,1990,0.773742668
Zambia,1991,0.718470211
Zambia,1992,0.927474532
Zambia,1993,0.707489632
Zambia,1994,0.601965602
Zambia,1995,0.668854114
Zambia,1996,0.71179344
Zambia,1997,0.692607984
Zambia,1998,0.841772984
Zambia,1999,0.669757857
Zambia,2000,0.615542447
Zambia,2001,0.629485081
Zambia,2002,0.625536612
Zambia,2003,0.625827416
Zambia,2004,0.564174894
Zambia,2005,0.593106535
Zambia,2006,0.134269779
Zambia,2007,0.124442601
Zambia,2008,0.125865324
Zambia,2009,0.121297887
Zambia,2010,0.124425727
Zambia,2011,0.130457471
Zambia,2012,0.145536869
Zambia,2013,0.142857143
Zambia,2014,2.836977581
Zimbabwe,1971,32.67629095
Zimbabwe,1972,17.27083814
Zimbabwe,1973,32.57927301
Zimbabwe,1974,11.92138134
Zimbabwe,1975,13.33442946
Zimbabwe,1976,12.01478743
Zimbabwe,1977,7.148359267
Zimbabwe,1978,11.30657285
Zimbabwe,1979,10.39737078
Zimbabwe,1980,11.73750275
Zimbabwe,1981,9.439252336
Zimbabwe,1982,13.02314131
Zimbabwe,1983,16.61863593
Zimbabwe,1984,26.21359223
Zimbabwe,1985,40.30100334
Zimbabwe,1986,54.43889316
Zimbabwe,1987,82.53743105
Zimbabwe,1988,66.07560645
Zimbabwe,1989,61.15065935
Zimbabwe,1990,53.33262123
Zimbabwe,1991,64.67951591
Zimbabwe,1992,61.62437781
Zimbabwe,1993,72.38885913
Zimbabwe,1994,72.19641672
Zimbabwe,1995,70.74638331
Zimbabwe,1996,70.46292503
Zimbabwe,1997,70.90983831
Zimbabwe,1998,70.74282242
Zimbabwe,1999,58.99026936
Zimbabwe,2000,54.33881344
Zimbabwe,2001,62.49683784
Zimbabwe,2002,55.64224991
Zimbabwe,2003,39.26582566
Zimbabwe,2004,43.3995267
Zimbabwe,2005,47.56774056
Zimbabwe,2006,32.11687986
Zimbabwe,2007,28.42686293
Zimbabwe,2008,24.10491803
Zimbabwe,2009,24.35879852
Zimbabwe,2010,31.99076746
Zimbabwe,2011,42.14409722
Zimbabwe,2012,39.60665001
Zimbabwe,2013,46.06060606
Zimbabwe,2014,44.37793076
