Entity,Year,CO2 from gas (CDIAC & GCP (2018)),CO2 from coal (CDIAC & GCP (2018)),CO2 from oil (CDIAC & GCP (2018)),CO2 from cement (CDIAC & GCP (2018)),CO2 from flaring (CDIAC & GCP (2018))
Mali,1971,0,0,227168,0,0
Mali,1972,0,0,245488,0,0
Mali,1973,0,0,245488,21984,0
Mali,1974,0,0,282128,21984,0
Mali,1975,0,0,315104,25648,0
Mali,1976,0,0,315104,25648,0
Mali,1977,0,0,395712,18320,0
Mali,1978,0,0,377392,18320,0
Mali,1979,0,0,414032,14656,0
Mali,1980,0,0,381056,10992,0
Mali,1981,0,0,384720,10992,0
Mali,1982,0,0,351744,14656,0
Mali,1983,0,0,406704,10992,0
Mali,1984,0,0,425024,10992,0
Mali,1985,0,0,395712,10992,0
Mali,1986,0,0,370064,10992,0
Mali,1987,0,0,348080,10992,0
Mali,1988,0,0,373728,10992,0
Mali,1989,0,0,406704,10992,0
Mali,1990,0,0,410368,10992,0
Mali,1991,0,0,425024,10992,0
Mali,1992,0,0,432352,10992,0
Mali,1993,0,0,443344,10992,0
Mali,1994,0,0,454336,7328,0
Mali,1995,0,0,461664,7328,0
Mali,1996,0,0,479984,7328,0
Mali,1997,0,0,509296,14656,0
Mali,1998,0,0,762112,0,0
Mali,1999,0,0,795088,0,0
Mali,2000,0,0,820736,0,0
Mali,2001,0,0,828064,0,0
Mali,2002,0,0,846384,0,0
Mali,2003,0,0,842720,0,0
Mali,2004,0,0,875696,0,0
Mali,2005,0,0,897680,0,0
Mali,2006,0,0,941648,0,0
Mali,2007,0,0,1007600,0,0
Mali,2008,0,0,1069888,0,0
Mali,2009,0,0,806080,0,0
Mali,2010,0,0,963632,0,0
Mali,2011,0,0,1044240,0,0
Mali,2012,0,0,992944,0,0
Mali,2013,0,0,1025920,0,0
Mali,2014,0,0,1410640,0,0
Malta,1950,0,47632,197856,0,0
Malta,1951,0,43968,212512,0,0
Malta,1952,0,29312,212512,0,0
Malta,1953,0,25648,205184,0,0
Malta,1954,0,62288,249152,0,0
Malta,1955,0,47632,293120,0,0
Malta,1956,0,14656,282128,0,0
Malta,1957,0,14656,293120,0,0
Malta,1958,0,18320,311440,0,0
Malta,1959,0,10992,377392,0,0
Malta,1960,0,7328,329760,0,0
Malta,1961,0,7328,285792,0,0
Malta,1962,0,7328,322432,0,0
Malta,1963,0,7328,403040,0,0
Malta,1964,0,10992,487312,0,0
Malta,1965,0,3664,468992,0,0
Malta,1966,0,7328,406704,0,0
Malta,1967,0,3664,516624,0,0
Malta,1968,0,7328,630208,0,0
Malta,1969,0,3664,648528,0,0
Malta,1970,0,3664,659520,0,0
Malta,1971,0,0,659520,0,0
Malta,1972,0,0,839056,0,0
Malta,1973,0,3664,802416,0,0
Malta,1974,0,3664,743792,0,0
Malta,1975,0,0,666848,0,0
Malta,1976,0,0,762112,0,0
Malta,1977,0,0,802416,0,0
Malta,1978,0,0,934320,0,0
Malta,1979,0,0,905008,0,0
Malta,1980,0,3664,1018592,0,0
Malta,1981,0,3664,1139504,0,0
Malta,1982,0,62288,1249424,0,0
Malta,1983,0,139232,857376,0,0
Malta,1984,0,249152,1113856,0,0
Malta,1985,0,494640,703488,0,0
Malta,1986,0,329760,1154160,0,0
Malta,1987,0,410368,1443616,0,0
Malta,1988,0,553264,1458272,0,0
Malta,1989,0,685168,1483920,0,0
Malta,1990,0,677840,1480256,0,0
Malta,1991,0,549600,1505904,0,0
Malta,1992,0,465328,1557200,0,0
Malta,1993,0,677840,1971232,0,0
Malta,1994,0,458000,1960240,0,0
Malta,1995,0,124576,1996880,0,0
Malta,1996,0,0,2238704,0,0
Malta,1997,0,0,2517168,0,0
Malta,1998,0,0,2143440,0,0
Malta,1999,0,0,2344960,0,0
Malta,2000,0,0,2062832,0,0
Malta,2001,0,0,2484192,0,0
Malta,2002,0,0,2297328,0,0
Malta,2003,0,0,2579456,0,0
Malta,2004,0,0,2572128,0,0
Malta,2005,0,0,2696704,0,0
Malta,2006,0,0,2572128,0,0
Malta,2007,0,0,2722352,0,0
Malta,2008,0,0,2557472,0,0
Malta,2009,0,0,2396256,0,0
Malta,2010,0,0,2557472,0,0
Malta,2011,0,0,2539152,0,0
Malta,2012,0,0,2678384,0,0
Malta,2013,0,0,2337632,0,0
Malta,2014,0,0,2344960,0,0
Marshall Islands,1992,0,0,54960,0,0
Marshall Islands,1993,0,0,62288,0,0
Marshall Islands,1994,0,0,65952,0,0
Marshall Islands,1995,0,0,65952,0,0
Marshall Islands,1996,0,0,65952,0,0
Marshall Islands,1997,0,0,65952,0,0
Marshall Islands,1998,0,0,69616,0,0
Marshall Islands,1999,0,0,65952,0,0
Marshall Islands,2000,0,0,76944,0,0
Marshall Islands,2001,0,0,80608,0,0
Marshall Islands,2002,0,0,84272,0,0
Marshall Islands,2003,0,0,84272,0,0
Marshall Islands,2004,0,0,87936,0,0
Marshall Islands,2005,0,0,84272,0,0
Marshall Islands,2006,0,0,91600,0,0
Marshall Islands,2007,0,0,98928,0,0
Marshall Islands,2008,0,0,98928,0,0
Marshall Islands,2009,0,0,102592,0,0
Marshall Islands,2010,0,0,102592,0,0
Marshall Islands,2011,0,0,102592,0,0
Marshall Islands,2012,0,0,102592,0,0
Marshall Islands,2013,0,0,102592,0,0
Marshall Islands,2014,0,0,102592,0,0
Martinique,1950,0,0,54960,0,0
Martinique,1951,0,0,80608,0,0
Martinique,1952,0,0,91600,0,0
Martinique,1953,0,0,91600,0,0
Martinique,1954,0,0,91600,0,0
Martinique,1955,0,0,113584,0,0
Martinique,1956,0,0,117248,0,0
Martinique,1957,0,0,161216,0,0
Martinique,1958,0,0,142896,0,0
Martinique,1959,0,0,164880,0,0
Martinique,1960,0,0,168544,0,0
Martinique,1961,0,0,172208,0,0
Martinique,1962,0,0,172208,0,0
Martinique,1963,0,0,208848,0,0
Martinique,1964,0,0,234496,0,0
Martinique,1965,0,0,245488,0,0
Martinique,1966,0,0,271136,0,0
Martinique,1967,0,0,296784,0,0
Martinique,1968,0,0,307776,0,0
Martinique,1969,0,0,329760,0,0
Martinique,1970,0,0,362736,0,0
Martinique,1971,0,0,534944,0,0
Martinique,1972,0,0,784096,0,0
Martinique,1973,0,0,948976,0,0
Martinique,1974,0,0,1040576,0,0
Martinique,1975,0,0,901344,0,0
Martinique,1976,0,0,850048,0,0
Martinique,1977,0,0,853712,0,0
Martinique,1978,0,0,729136,0,0
Martinique,1979,0,0,710816,0,0
Martinique,1980,0,0,692496,87936,0
Martinique,1981,0,0,699824,87936,0
Martinique,1982,0,0,802416,98928,0
Martinique,1983,0,0,923328,102592,0
Martinique,1984,0,0,1384992,95264,0
Martinique,1985,0,0,1110192,98928,0
Martinique,1986,0,0,1271408,98928,0
Martinique,1987,0,0,1542544,98928,0
Martinique,1988,0,0,1630480,98928,0
Martinique,1989,0,0,1421632,98928,0
Martinique,1990,0,0,1483920,124576,0
Martinique,1991,0,0,1278736,120912,0
Martinique,1992,0,0,1472928,120912,0
Martinique,1993,0,0,1472928,109920,0
Martinique,1994,0,0,1524224,109920,0
Martinique,1995,0,0,1527888,109920,0
Martinique,1996,0,0,1527888,109920,0
Martinique,1997,0,0,1520560,109920,0
Martinique,1998,0,0,1516896,109920,0
Martinique,1999,0,0,1520560,109920,0
Martinique,2000,0,0,1612160,128240,0
Martinique,2001,0,0,1689104,128240,0
Martinique,2002,0,0,1674448,109920,0
Martinique,2003,0,0,1886960,109920,0
Martinique,2004,0,0,1960240,109920,0
Martinique,2005,0,0,2092144,109920,0
Martinique,2006,0,0,2015200,109920,0
Martinique,2007,0,0,1821008,109920,0
Martinique,2008,0,0,1799024,73280,0
Martinique,2009,0,0,1952912,73280,0
Martinique,2010,0,0,1934592,73280,0
Martinique,2011,0,0,2143440,73280,0
Martinique,2012,0,0,2139776,73280,0
Martinique,2013,0,0,2136112,73280,0
Martinique,2014,0,0,2224048,73280,0
Mauritania,1959,0,0,32976,0,0
Mauritania,1960,0,0,36640,0,0
Mauritania,1961,0,0,47632,0,0
Mauritania,1962,0,0,62288,0,0
Mauritania,1963,0,0,87936,0,0
Mauritania,1964,0,0,117248,0,0
Mauritania,1965,0,0,161216,0,0
Mauritania,1966,0,0,179536,0,0
Mauritania,1967,0,0,197856,0,0
Mauritania,1968,0,0,234496,0,0
Mauritania,1969,0,7328,267472,0,0
Mauritania,1970,0,32976,395712,0,0
Mauritania,1971,0,14656,384720,0,0
Mauritania,1972,0,14656,428688,0,0
Mauritania,1973,0,14656,454336,0,0
Mauritania,1974,0,14656,468992,0,0
Mauritania,1975,0,14656,494640,0,0
Mauritania,1976,0,14656,501968,0,0
Mauritania,1977,0,14656,538608,0,0
Mauritania,1978,0,14656,567920,0,0
Mauritania,1979,0,18320,586240,0,0
Mauritania,1980,0,14656,611888,0,0
Mauritania,1981,0,14656,615552,29312,0
Mauritania,1982,0,18320,864704,0,0
Mauritania,1983,0,18320,919664,0,0
Mauritania,1984,0,18320,853712,0,0
Mauritania,1985,0,18320,637536,0,0
Mauritania,1986,0,14656,362736,0,0
Mauritania,1987,0,14656,3227984,40304,0
Mauritania,1988,0,14656,3169360,43968,0
Mauritania,1989,0,14656,2788304,43968,0
Mauritania,1990,0,14656,839056,51296,0
Mauritania,1991,0,14656,853712,51296,0
Mauritania,1992,0,14656,890352,62288,0
Mauritania,1993,0,14656,912336,54960,0
Mauritania,1994,0,14656,941648,186864,0
Mauritania,1995,0,10992,1003936,58624,0
Mauritania,1996,0,7328,1055232,51296,0
Mauritania,1997,0,3664,1073552,40304,0
Mauritania,1998,0,3664,1066224,51296,0
Mauritania,1999,0,0,1095536,51296,0
Mauritania,2000,0,0,1113856,58624,0
Mauritania,2001,0,0,1172480,98928,0
Mauritania,2002,0,0,1249424,98928,0
Mauritania,2003,0,0,1289728,98928,0
Mauritania,2004,0,0,1384992,150224,0
Mauritania,2005,0,0,1436288,150224,0
Mauritania,2006,0,0,1421632,186864,0
Mauritania,2007,0,0,1637808,205184,0
Mauritania,2008,0,0,1773376,161216,0
Mauritania,2009,0,0,1960240,161216,0
Mauritania,2010,0,0,1960240,274800,0
Mauritania,2011,0,0,2110464,282128,0
Mauritania,2012,0,0,2330304,322432,0
Mauritania,2013,0,0,2322976,344416,0
Mauritania,2014,0,0,2322976,384720,0
Mauritius,1950,0,128240,69616,0,0
Mauritius,1951,0,69616,69616,0,0
Mauritius,1952,0,73280,102592,0,0
Mauritius,1953,0,73280,113584,0,0
Mauritius,1954,0,73280,113584,0,0
Mauritius,1955,0,25648,102592,0,0
Mauritius,1956,0,51296,164880,0,0
Mauritius,1957,0,43968,175872,0,0
Mauritius,1958,0,51296,161216,0,0
Mauritius,1959,0,36640,186864,0,0
Mauritius,1960,0,7328,172208,0,0
Mauritius,1961,0,14656,172208,0,0
Mauritius,1962,0,7328,245488,0,0
Mauritius,1963,0,3664,201520,0,0
Mauritius,1964,0,3664,304112,0,0
Mauritius,1965,0,3664,300448,0,0
Mauritius,1966,0,7328,267472,0,0
Mauritius,1967,0,0,498304,0,0
Mauritius,1968,0,3664,633872,0,0
Mauritius,1969,0,3664,571584,0,0
Mauritius,1970,0,0,498304,0,0
Mauritius,1971,0,3664,392048,0,0
Mauritius,1972,0,3664,688832,0,0
Mauritius,1973,0,3664,674176,0,0
Mauritius,1974,0,3664,688832,0,0
Mauritius,1975,0,0,589904,0,0
Mauritius,1976,0,3664,615552,0,0
Mauritius,1977,0,3664,637536,0,0
Mauritius,1978,0,3664,626544,0,0
Mauritius,1979,0,3664,655856,0,0
Mauritius,1980,0,3664,589904,0,0
Mauritius,1981,0,3664,538608,0,0
Mauritius,1982,0,3664,498304,0,0
Mauritius,1983,0,36640,556928,0,0
Mauritius,1984,0,62288,560592,0,0
Mauritius,1985,0,95264,611888,0,0
Mauritius,1986,0,120912,677840,0,0
Mauritius,1987,0,98928,831728,0,0
Mauritius,1988,0,109920,743792,0,0
Mauritius,1989,0,197856,853712,0,0
Mauritius,1990,0,197856,1264080,0,0
Mauritius,1991,0,175872,1348352,0,0
Mauritius,1992,0,190528,1516896,0,0
Mauritius,1993,0,168544,1608496,0,0
Mauritius,1994,0,91600,1531552,0,0
Mauritius,1995,0,168544,1663456,0,0
Mauritius,1996,0,109920,1839328,0,0
Mauritius,1997,0,120912,1875968,0,0
Mauritius,1998,0,161216,2007872,0,0
Mauritius,1999,0,322432,2103136,0,0
Mauritius,2000,0,593568,2095808,0,0
Mauritius,2001,0,688832,2172752,0,0
Mauritius,2002,0,736464,2147104,0,0
Mauritius,2003,0,751120,2308320,0,0
Mauritius,2004,0,666848,2421904,0,0
Mauritius,2005,0,850048,2440224,0,0
Mauritius,2006,0,1135840,2491520,0,0
Mauritius,2007,0,1322704,2363280,0,0
Mauritius,2008,0,1542544,2224048,0,0
Mauritius,2009,0,1410640,2297328,0,0
Mauritius,2010,0,1571856,2341296,0,0
Mauritius,2011,0,1505904,2410912,0,0
Mauritius,2012,0,1586512,2377936,0,0
Mauritius,2013,0,1670784,2396256,0,0
Mauritius,2014,0,1736736,2491520,0,0
Mexico,1891,0,520288,0,0,0
Mexico,1892,0,578912,0,0,0
Mexico,1893,0,531280,0,0,0
Mexico,1894,0,538608,0,0,0
Mexico,1895,0,494640,0,0,0
Mexico,1896,0,578912,0,0,0
Mexico,1897,0,688832,0,0,0
Mexico,1898,0,736464,0,0,0
Mexico,1899,0,754784,0,0,0
Mexico,1900,0,1000272,0,0,0
Mexico,1901,0,1304384,7328,0,0
Mexico,1902,0,1410640,14656,0,0
Mexico,1903,0,1527888,29312,0,0
Mexico,1904,0,1659792,58624,0,0
Mexico,1905,0,1597504,109920,0,0
Mexico,1906,0,1696432,219840,0,0
Mexico,1907,0,1791696,472656,0,0
Mexico,1908,0,2051840,1718416,0,0
Mexico,1909,0,2465872,1227440,0,0
Mexico,1910,0,2561136,1593840,0,0
Mexico,1911,0,2652736,5748816,0,0
Mexico,1912,0,1861312,6774736,0,0
Mexico,1913,0,1135840,10603616,0,0
Mexico,1914,0,1476592,8665360,0,0
Mexico,1915,0,853712,13461536,0,0
Mexico,1916,0,567920,16616240,0,0
Mexico,1917,0,817072,25314576,0,0
Mexico,1918,0,1480256,29161776,0,0
Mexico,1919,0,1315376,39769056,0,0
Mexico,1920,0,1355680,74881168,0,0
Mexico,1921,0,1392320,88895968,0,0
Mexico,1922,0,1766048,83784688,0,0
Mexico,1923,0,2388928,69648976,0,0
Mexico,1924,0,2322976,65548960,0,0
Mexico,1925,274800,2737008,54069648,0,0
Mexico,1926,0,2480528,42205616,0,0
Mexico,1927,0,1952912,29843280,0,0
Mexico,1928,0,1938256,22038960,106256,0
Mexico,1929,403040,1996880,19635376,113584,0
Mexico,1930,560592,2451216,17371024,0,0
Mexico,1931,483648,1747728,14520432,0,0
Mexico,1932,472656,1308048,14414176,0,0
Mexico,1933,575248,1227440,14938128,0,0
Mexico,1934,637536,1480256,16773792,0,0
Mexico,1935,1110192,2377936,17814368,124576,0
Mexico,1936,1308048,2476864,18030544,142896,0
Mexico,1937,1791696,2352288,20588016,172208,0
Mexico,1938,2037184,2070160,19968800,186864,0
Mexico,1939,1971232,1659792,18829296,205184,0
Mexico,1940,2095808,1546208,19331264,241824,0
Mexico,1941,1762384,1623152,18895248,267472,0
Mexico,1942,1674448,1733072,15282544,293120,0
Mexico,1943,1344688,1996880,15432768,289456,0
Mexico,1944,1341024,1711088,16770128,304112,0
Mexico,1945,1399648,1733072,19115088,370064,0
Mexico,1946,1788032,1853984,21613936,366400,0
Mexico,1947,2183744,1971232,24702688,498304,0
Mexico,1948,2290000,2000544,25680976,538608,0
Mexico,1949,2333968,2037184,23984544,611888,0
Mexico,1950,1535216,1857648,23680432,762112,2678384
Mexico,1951,1659792,2128784,26622624,806080,3678656
Mexico,1952,1941920,2605104,28058912,828064,3784912
Mexico,1953,2066496,2821280,27329776,831728,3664000
Mexico,1954,2205728,2638080,26813152,872032,3748272
Mexico,1955,2330304,2682048,28846672,1003936,4807168
Mexico,1956,2476864,2817616,31176976,1135840,4536032
Mexico,1957,2634416,2850592,36467792,1275072,6056592
Mexico,1958,4583664,2887232,37904080,1264080,7379296
Mexico,1959,5147920,3132720,39838672,1348352,8830240
Mexico,1960,6379024,3491792,42967728,1538880,8687344
Mexico,1961,8035152,3576064,44971936,1513232,7155792
Mexico,1962,11849376,3718960,42227600,1670784,4294208
Mexico,1963,11658848,4078032,42777200,1875968,5921024
Mexico,1964,13454208,4235584,46452192,2202064,7877600
Mexico,1965,15766192,4070704,47298576,2143440,5910032
Mexico,1966,17011952,4433440,50303056,2454880,6661152
Mexico,1967,19814912,5016016,56608800,2788304,5803776
Mexico,1968,19825904,5814768,59411760,3052112,5807440
Mexico,1969,19595072,6206816,66904640,3381872,6118880
Mexico,1970,20610000,6767408,73408240,3579728,9614336
Mexico,1971,20086048,7426928,84935184,3667664,10119968
Mexico,1972,21555312,8152400,89892576,4286880,8463840
Mexico,1973,24021184,9031760,99048912,4876784,7196096
Mexico,1974,25091072,11138560,103328464,5279824,10043024
Mexico,1975,25717616,11204512,111169424,5785456,10457056
Mexico,1976,25182672,11680832,129408816,6269104,11446336
Mexico,1977,26501712,12527216,139961136,6591536,7111824
Mexico,1978,33503616,15799168,155569776,7005568,10588960
Mexico,1979,40882912,17294080,166466512,7562496,8471168
Mexico,1980,43792128,10662240,195796832,8093776,9885472
Mexico,1981,47309568,8559104,207602240,8958480,11867696
Mexico,1982,51841936,10336144,215575104,9614336,17217136
Mexico,1983,51900560,10651248,195683248,8504144,11475648
Mexico,1984,52446496,10566976,197907296,9185648,7291360
Mexico,1985,54582608,12893616,204220368,10306832,6261776
Mexico,1986,48438080,12417296,219557872,9841504,4063376
Mexico,1987,49119584,11592896,230842992,11134896,4411456
Mexico,1988,49632544,11054288,232341568,11219168,2568464
Mexico,1989,88155840,12329360,247675408,11343744,2073824
Mexico,1990,52922816,15894432,235639168,11860368,1846656
Mexico,1991,55267776,15509712,246532240,12508896,1868640
Mexico,1992,55612192,14806224,248719648,13395584,1890624
Mexico,1993,55066256,18202752,249796864,13512832,2612432
Mexico,1994,56901920,20247264,258051856,14798896,2491520
Mexico,1995,56920240,22266128,237244000,11981280,4132992
Mexico,1996,62746000,25197328,236844624,12640800,8709328
Mexico,1997,65772464,25574720,252204112,13729008,12190128
Mexico,1998,71088928,26267216,264276992,13824272,13314976
Mexico,1999,69802864,26003408,271403472,14656000,9405488
Mexico,2000,81201568,26699568,263873952,16557616,9724256
Mexico,2001,82887008,30638368,275576768,16000688,7536848
Mexico,2002,92171584,34701744,265361536,16630896,5188224
Mexico,2003,101903168,42458432,273195168,16740816,5550960
Mexico,2004,105647776,37882096,276738256,17436976,3246304
Mexico,2005,105515872,46807600,291123120,18660752,3872848
Mexico,2006,117936832,50288400,284689136,20111696,5833088
Mexico,2007,117273648,45840304,286649376,19312944,11050624
Mexico,2008,118567040,40783984,288397104,18506864,26593312
Mexico,2009,123432832,40813296,272740832,17521248,21053344
Mexico,2010,124121664,51054176,259678672,17191488,11882352
Mexico,2011,130705872,56040880,272510000,17638496,7133808
Mexico,2012,135725552,49222176,290155824,18030544,2780976
Mexico,2013,142276784,49976960,277694560,17246448,2744336
Mexico,2014,138502864,48943712,268842336,17440640,6148192
Micronesia (country),1992,0,0,98928,0,0
Micronesia (country),1993,0,0,98928,0,0
Micronesia (country),1994,0,0,102592,0,0
Micronesia (country),1995,0,0,106256,0,0
Micronesia (country),1996,0,0,106256,0,0
Micronesia (country),1997,0,0,109920,0,0
Micronesia (country),1998,0,0,117248,0,0
Micronesia (country),1999,0,0,109920,0,0
Micronesia (country),2000,0,0,124576,0,0
Micronesia (country),2001,0,0,168544,0,0
Micronesia (country),2002,0,0,142896,0,0
Micronesia (country),2003,0,0,142896,0,0
Micronesia (country),2004,0,0,142896,0,0
Micronesia (country),2005,0,0,120912,0,0
Micronesia (country),2006,0,0,120912,0,0
Micronesia (country),2007,0,0,139232,0,0
Micronesia (country),2008,0,0,117248,0,0
Micronesia (country),2009,0,0,161216,0,0
Micronesia (country),2010,0,0,113584,0,0
Micronesia (country),2011,0,0,120912,0,0
Micronesia (country),2012,0,0,135568,0,0
Micronesia (country),2013,0,0,142896,0,0
Micronesia (country),2014,0,0,150224,0,0
Middle East,1751,0,0,0,0,0
Middle East,1752,0,0,0,0,0
Middle East,1753,0,0,0,0,0
Middle East,1754,0,0,0,0,0
Middle East,1755,0,0,0,0,0
Middle East,1756,0,0,0,0,0
Middle East,1757,0,0,0,0,0
Middle East,1758,0,0,0,0,0
Middle East,1759,0,0,0,0,0
Middle East,1760,0,0,0,0,0
Middle East,1761,0,0,0,0,0
Middle East,1762,0,0,0,0,0
Middle East,1763,0,0,0,0,0
Middle East,1764,0,0,0,0,0
Middle East,1765,0,0,0,0,0
Middle East,1766,0,0,0,0,0
Middle East,1767,0,0,0,0,0
Middle East,1768,0,0,0,0,0
Middle East,1769,0,0,0,0,0
Middle East,1770,0,0,0,0,0
Middle East,1771,0,0,0,0,0
Middle East,1772,0,0,0,0,0
Middle East,1773,0,0,0,0,0
Middle East,1774,0,0,0,0,0
Middle East,1775,0,0,0,0,0
Middle East,1776,0,0,0,0,0
Middle East,1777,0,0,0,0,0
Middle East,1778,0,0,0,0,0
Middle East,1779,0,0,0,0,0
Middle East,1780,0,0,0,0,0
Middle East,1781,0,0,0,0,0
Middle East,1782,0,0,0,0,0
Middle East,1783,0,0,0,0,0
Middle East,1784,0,0,0,0,0
Middle East,1785,0,0,0,0,0
Middle East,1786,0,0,0,0,0
Middle East,1787,0,0,0,0,0
Middle East,1788,0,0,0,0,0
Middle East,1789,0,0,0,0,0
Middle East,1790,0,0,0,0,0
Middle East,1791,0,0,0,0,0
Middle East,1792,0,0,0,0,0
Middle East,1793,0,0,0,0,0
Middle East,1794,0,0,0,0,0
Middle East,1795,0,0,0,0,0
Middle East,1796,0,0,0,0,0
Middle East,1797,0,0,0,0,0
Middle East,1798,0,0,0,0,0
Middle East,1799,0,0,0,0,0
Middle East,1800,0,0,0,0,0
Middle East,1801,0,0,0,0,0
Middle East,1802,0,0,0,0,0
Middle East,1803,0,0,0,0,0
Middle East,1804,0,0,0,0,0
Middle East,1805,0,0,0,0,0
Middle East,1806,0,0,0,0,0
Middle East,1807,0,0,0,0,0
Middle East,1808,0,0,0,0,0
Middle East,1809,0,0,0,0,0
Middle East,1810,0,0,0,0,0
Middle East,1811,0,0,0,0,0
Middle East,1812,0,0,0,0,0
Middle East,1813,0,0,0,0,0
Middle East,1814,0,0,0,0,0
Middle East,1815,0,0,0,0,0
Middle East,1816,0,0,0,0,0
Middle East,1817,0,0,0,0,0
Middle East,1818,0,0,0,0,0
Middle East,1819,0,0,0,0,0
Middle East,1820,0,0,0,0,0
Middle East,1821,0,0,0,0,0
Middle East,1822,0,0,0,0,0
Middle East,1823,0,0,0,0,0
Middle East,1824,0,0,0,0,0
Middle East,1825,0,0,0,0,0
Middle East,1826,0,0,0,0,0
Middle East,1827,0,0,0,0,0
Middle East,1828,0,0,0,0,0
Middle East,1829,0,0,0,0,0
Middle East,1830,0,0,0,0,0
Middle East,1831,0,0,0,0,0
Middle East,1832,0,0,0,0,0
Middle East,1833,0,0,0,0,0
Middle East,1834,0,0,0,0,0
Middle East,1835,0,0,0,0,0
Middle East,1836,0,0,0,0,0
Middle East,1837,0,0,0,0,0
Middle East,1838,0,0,0,0,0
Middle East,1839,0,0,0,0,0
Middle East,1840,0,0,0,0,0
Middle East,1841,0,0,0,0,0
Middle East,1842,0,0,0,0,0
Middle East,1843,0,0,0,0,0
Middle East,1844,0,0,0,0,0
Middle East,1845,0,0,0,0,0
Middle East,1846,0,0,0,0,0
Middle East,1847,0,0,0,0,0
Middle East,1848,0,0,0,0,0
Middle East,1849,0,0,0,0,0
Middle East,1850,0,0,0,0,0
Middle East,1851,0,0,0,0,0
Middle East,1852,0,0,0,0,0
Middle East,1853,0,0,0,0,0
Middle East,1854,0,0,0,0,0
Middle East,1855,0,0,0,0,0
Middle East,1856,0,0,0,0,0
Middle East,1857,0,0,0,0,0
Middle East,1858,0,0,0,0,0
Middle East,1859,0,0,0,0,0
Middle East,1860,0,0,0,0,0
Middle East,1861,0,0,0,0,0
Middle East,1862,0,0,0,0,0
Middle East,1863,0,0,0,0,0
Middle East,1864,0,0,0,0,0
Middle East,1865,0,150224,0,0,0
Middle East,1866,0,208848,0,0,0
Middle East,1867,0,227168,0,0,0
Middle East,1868,0,175872,0,0,0
Middle East,1869,0,267472,0,0,0
Middle East,1870,0,157552,0,0,0
Middle East,1871,0,197856,0,0,0
Middle East,1872,0,245488,0,0,0
Middle East,1873,0,238160,0,0,0
Middle East,1874,0,256480,0,0,0
Middle East,1875,0,351744,0,0,0
Middle East,1876,0,274800,0,0,0
Middle East,1877,0,447008,0,0,0
Middle East,1878,0,326096,0,0,0
Middle East,1879,0,124576,0,0,0
Middle East,1880,0,139232,0,0,0
Middle East,1881,0,183200,0,0,0
Middle East,1882,0,153888,0,0,0
Middle East,1883,0,161216,0,0,0
Middle East,1884,0,175872,0,0,0
Middle East,1885,0,194192,0,0,0
Middle East,1886,0,135568,0,0,0
Middle East,1887,0,245488,0,0,0
Middle East,1888,0,267472,0,0,0
Middle East,1889,0,403040,0,0,0
Middle East,1890,0,366400,0,0,0
Middle East,1891,0,403040,0,0,0
Middle East,1892,0,410368,0,0,0
Middle East,1893,0,425024,0,0,0
Middle East,1894,0,392048,0,0,0
Middle East,1895,0,373728,0,0,0
Middle East,1896,0,443344,0,0,0
Middle East,1897,0,315104,0,0,0
Middle East,1898,0,523952,0,0,0
Middle East,1899,0,670512,0,0,0
Middle East,1900,0,1036912,0,0,0
Middle East,1901,0,948976,0,0,0
Middle East,1902,0,1047904,0,0,0
Middle East,1903,0,1205456,0,0,0
Middle East,1904,0,1366672,0,0,0
Middle East,1905,0,1531552,0,0,0
Middle East,1906,0,1579184,3664,0,0
Middle East,1907,0,1879632,0,0,0
