Entity,Year,UN Population Division (Median Age) (2015)
Sweden,2070,43.18
Sweden,2075,43.43
Sweden,2080,43.61
Sweden,2085,43.89
Sweden,2090,44.31
Sweden,2095,44.86
Sweden,2100,45.45
Switzerland,1950,33.17
Switzerland,1955,32.91
Switzerland,1960,32.66
Switzerland,1965,31.52
Switzerland,1970,31.79
Switzerland,1975,32.88
Switzerland,1980,34.63
Switzerland,1985,35.99
Switzerland,1990,36.87
Switzerland,1995,37.22
Switzerland,2000,38.57
Switzerland,2005,40.06
Switzerland,2010,41.57
Switzerland,2015,42.31
Switzerland,2020,43.16
Switzerland,2025,44.05
Switzerland,2030,45.09
Switzerland,2035,45.99
Switzerland,2040,46.68
Switzerland,2045,47
Switzerland,2050,46.88
Switzerland,2055,46.55
Switzerland,2060,46.29
Switzerland,2065,46.31
Switzerland,2070,46.5
Switzerland,2075,46.71
Switzerland,2080,46.84
Switzerland,2085,46.9
Switzerland,2090,47.01
Switzerland,2095,47.26
Switzerland,2100,47.66
Syria,1950,20.28
Syria,1955,18.82
Syria,1960,17.1
Syria,1965,15.9
Syria,1970,15.97
Syria,1975,15.87
Syria,1980,15.59
Syria,1985,15.72
Syria,1990,16.35
Syria,1995,17.6
Syria,2000,18.82
Syria,2005,19.84
Syria,2010,21.79
Syria,2015,20.79
Syria,2020,23.1
Syria,2025,25.46
Syria,2030,27.16
Syria,2035,28.7
Syria,2040,30.23
Syria,2045,31.95
Syria,2050,33.65
Syria,2055,35.35
Syria,2060,37.02
Syria,2065,38.56
Syria,2070,39.94
Syria,2075,41.18
Syria,2080,42.32
Syria,2085,43.4
Syria,2090,44.4
Syria,2095,45.31
Syria,2100,46.07
Tajikistan,1950,22.33
Tajikistan,1955,22.7
Tajikistan,1960,21.93
Tajikistan,1965,18.63
Tajikistan,1970,16.97
Tajikistan,1975,17.17
Tajikistan,1980,17.98
Tajikistan,1985,18.41
Tajikistan,1990,18.14
Tajikistan,1995,17.86
Tajikistan,2000,18.18
Tajikistan,2005,19.64
Tajikistan,2010,21.36
Tajikistan,2015,22.46
Tajikistan,2020,23.31
Tajikistan,2025,24.11
Tajikistan,2030,24.78
Tajikistan,2035,25.75
Tajikistan,2040,27.09
Tajikistan,2045,28.37
Tajikistan,2050,29.63
Tajikistan,2055,30.81
Tajikistan,2060,31.84
Tajikistan,2065,32.77
Tajikistan,2070,33.66
Tajikistan,2075,34.66
Tajikistan,2080,35.86
Tajikistan,2085,37.08
Tajikistan,2090,38.24
Tajikistan,2095,39.26
Tajikistan,2100,40.13
Tanzania,1950,16.94
Tanzania,1955,17.04
Tanzania,1960,17.01
Tanzania,1965,16.98
Tanzania,1970,16.85
Tanzania,1975,16.72
Tanzania,1980,16.65
Tanzania,1985,16.71
Tanzania,1990,16.87
Tanzania,1995,17.07
Tanzania,2000,17.29
Tanzania,2005,17.3
Tanzania,2010,17.33
Tanzania,2015,17.32
Tanzania,2020,17.59
Tanzania,2025,18.14
Tanzania,2030,18.83
Tanzania,2035,19.61
Tanzania,2040,20.42
Tanzania,2045,21.29
Tanzania,2050,22.21
Tanzania,2055,23.18
Tanzania,2060,24.18
Tanzania,2065,25.22
Tanzania,2070,26.31
Tanzania,2075,27.4
Tanzania,2080,28.48
Tanzania,2085,29.54
Tanzania,2090,30.63
Tanzania,2095,31.71
Tanzania,2100,32.78
Thailand,1950,18.62
Thailand,1955,18.91
Thailand,1960,18.81
Thailand,1965,18.27
Thailand,1970,18.01
Thailand,1975,18.52
Thailand,1980,19.71
Thailand,1985,21.77
Thailand,1990,24.32
Thailand,1995,26.63
Thailand,2000,30.16
Thailand,2005,32.16
Thailand,2010,35.52
Thailand,2015,37.99
Thailand,2020,40.48
Thailand,2025,42.74
Thailand,2030,44.85
Thailand,2035,46.65
Thailand,2040,48.24
Thailand,2045,49.61
Thailand,2050,50.65
Thailand,2055,51.41
Thailand,2060,52
Thailand,2065,52.47
Thailand,2070,52.76
Thailand,2075,52.76
Thailand,2080,52.59
Thailand,2085,52.42
Thailand,2090,52.26
Thailand,2095,52.09
Thailand,2100,51.91
Timor,1950,19.64
Timor,1955,19.22
Timor,1960,18.97
Timor,1965,18.79
Timor,1970,18.88
Timor,1975,19.18
Timor,1980,19.35
Timor,1985,19.79
Timor,1990,19.62
Timor,1995,19.63
Timor,2000,14.99
Timor,2005,15.81
Timor,2010,18.93
Timor,2015,18.53
Timor,2020,18.5
Timor,2025,18.75
Timor,2030,19.18
Timor,2035,20.56
Timor,2040,21.89
Timor,2045,23.1
Timor,2050,24.27
Timor,2055,25.51
Timor,2060,26.89
Timor,2065,28.36
Timor,2070,29.85
Timor,2075,31.47
Timor,2080,33.08
Timor,2085,34.68
Timor,2090,36.23
Timor,2095,37.67
Timor,2100,38.97
Togo,1950,19.44
Togo,1955,18.89
Togo,1960,18.49
Togo,1965,18.09
Togo,1970,17.64
Togo,1975,17.15
Togo,1980,16.77
Togo,1985,16.66
Togo,1990,16.76
Togo,1995,16.92
Togo,2000,17.48
Togo,2005,18
Togo,2010,18.36
Togo,2015,18.74
Togo,2020,19.24
Togo,2025,19.97
Togo,2030,20.95
Togo,2035,21.91
Togo,2040,22.82
Togo,2045,23.72
Togo,2050,24.6
Togo,2055,25.54
Togo,2060,26.55
Togo,2065,27.56
Togo,2070,28.59
Togo,2075,29.63
Togo,2080,30.7
Togo,2085,31.77
Togo,2090,32.83
Togo,2095,33.87
Togo,2100,34.9
Tonga,1950,15.54
Tonga,1955,17.25
Tonga,1960,17.31
Tonga,1965,16.87
Tonga,1970,15.94
Tonga,1975,16.93
Tonga,1980,18.34
Tonga,1985,18.38
Tonga,1990,19.71
Tonga,1995,19.87
Tonga,2000,19.95
Tonga,2005,21.11
Tonga,2010,21.3
Tonga,2015,21.34
Tonga,2020,22.28
Tonga,2025,23.41
Tonga,2030,24.57
Tonga,2035,25.75
Tonga,2040,26.72
Tonga,2045,27.55
Tonga,2050,28.43
Tonga,2055,29.43
Tonga,2060,30.64
Tonga,2065,31.99
Tonga,2070,33.35
Tonga,2075,34.78
Tonga,2080,36.17
Tonga,2085,37.42
Tonga,2090,38.48
Tonga,2095,39.4
Tonga,2100,40.37
Trinidad and Tobago,1950,20.88
Trinidad and Tobago,1955,19.44
Trinidad and Tobago,1960,18.68
Trinidad and Tobago,1965,18.27
Trinidad and Tobago,1970,18.81
Trinidad and Tobago,1975,20.14
Trinidad and Tobago,1980,21.66
Trinidad and Tobago,1985,22.7
Trinidad and Tobago,1990,24.09
Trinidad and Tobago,1995,25.67
Trinidad and Tobago,2000,27.77
Trinidad and Tobago,2005,29.85
Trinidad and Tobago,2010,31.94
Trinidad and Tobago,2015,33.85
Trinidad and Tobago,2020,36.21
Trinidad and Tobago,2025,38.3
Trinidad and Tobago,2030,40.21
Trinidad and Tobago,2035,41.28
Trinidad and Tobago,2040,41.7
Trinidad and Tobago,2045,42.02
Trinidad and Tobago,2050,42.62
Trinidad and Tobago,2055,43.44
Trinidad and Tobago,2060,44.24
Trinidad and Tobago,2065,44.7
Trinidad and Tobago,2070,44.68
Trinidad and Tobago,2075,44.46
Trinidad and Tobago,2080,44.42
Trinidad and Tobago,2085,44.65
Trinidad and Tobago,2090,45.02
Trinidad and Tobago,2095,45.33
Trinidad and Tobago,2100,45.46
Tunisia,1950,20.29
Tunisia,1955,19.39
Tunisia,1960,18.5
Tunisia,1965,17.47
Tunisia,1970,17.05
Tunisia,1975,17.81
Tunisia,1980,18.61
Tunisia,1985,19.91
Tunisia,1990,21.34
Tunisia,1995,23.1
Tunisia,2000,25.1
Tunisia,2005,27.21
Tunisia,2010,29.25
Tunisia,2015,31.16
Tunisia,2020,32.92
Tunisia,2025,34.8
Tunisia,2030,36.51
Tunisia,2035,37.96
Tunisia,2040,38.98
Tunisia,2045,39.61
Tunisia,2050,40.37
Tunisia,2055,41.58
Tunisia,2060,42.81
Tunisia,2065,43.94
Tunisia,2070,44.8
Tunisia,2075,45.22
Tunisia,2080,45.36
Tunisia,2085,45.58
Tunisia,2090,46.06
Tunisia,2095,46.67
Tunisia,2100,47.21
Turkey,1950,19.69
Turkey,1955,19.59
Turkey,1960,19.06
Turkey,1965,18.62
Turkey,1970,18.65
Turkey,1975,19.3
Turkey,1980,19.8
Turkey,1985,20.73
Turkey,1990,21.81
Turkey,1995,23.22
Turkey,2000,24.7
Turkey,2005,26.44
Turkey,2010,28.24
Turkey,2015,29.77
Turkey,2020,31.61
Turkey,2025,33.48
Turkey,2030,35.23
Turkey,2035,37.03
Turkey,2040,38.74
Turkey,2045,40.34
Turkey,2050,41.83
Turkey,2055,43.23
Turkey,2060,44.54
Turkey,2065,45.63
Turkey,2070,46.5
Turkey,2075,47.22
Turkey,2080,47.82
Turkey,2085,48.35
Turkey,2090,48.8
Turkey,2095,49.16
Turkey,2100,49.43
Turkmenistan,1950,23.53
Turkmenistan,1955,23.19
Turkmenistan,1960,21.9
Turkmenistan,1965,18.78
Turkmenistan,1970,17.64
Turkmenistan,1975,17.93
Turkmenistan,1980,18.73
Turkmenistan,1985,19.46
Turkmenistan,1990,19.66
Turkmenistan,1995,20.16
Turkmenistan,2000,21.63
Turkmenistan,2005,22.93
Turkmenistan,2010,24.51
Turkmenistan,2015,26.39
Turkmenistan,2020,28.25
Turkmenistan,2025,30.15
Turkmenistan,2030,31.53
Turkmenistan,2035,32.92
Turkmenistan,2040,34.23
Turkmenistan,2045,35.42
Turkmenistan,2050,36.67
Turkmenistan,2055,37.87
Turkmenistan,2060,39
Turkmenistan,2065,39.93
Turkmenistan,2070,40.54
Turkmenistan,2075,40.93
Turkmenistan,2080,41.27
Turkmenistan,2085,41.66
Turkmenistan,2090,42.1
Turkmenistan,2095,42.51
Turkmenistan,2100,42.81
Uganda,1950,18.19
Uganda,1955,17.69
Uganda,1960,17.06
Uganda,1965,16.71
Uganda,1970,16.5
Uganda,1975,16.37
Uganda,1980,16.24
Uganda,1985,16.14
Uganda,1990,15.92
Uganda,1995,15.55
Uganda,2000,15.33
Uganda,2005,15.26
Uganda,2010,15.47
Uganda,2015,15.86
Uganda,2020,16.5
Uganda,2025,17.26
Uganda,2030,18.05
Uganda,2035,18.89
Uganda,2040,19.79
Uganda,2045,20.84
Uganda,2050,21.95
Uganda,2055,23.07
Uganda,2060,24.21
Uganda,2065,25.39
Uganda,2070,26.63
Uganda,2075,27.85
Uganda,2080,29.07
Uganda,2085,30.31
Uganda,2090,31.56
Uganda,2095,32.79
Uganda,2100,34
Ukraine,1950,27.64
Ukraine,1955,28.33
Ukraine,1960,28.89
Ukraine,1965,29.81
Ukraine,1970,32.04
Ukraine,1975,33.3
Ukraine,1980,33.54
Ukraine,1985,34.04
Ukraine,1990,35.36
Ukraine,1995,36.46
Ukraine,2000,37.91
Ukraine,2005,39.13
Ukraine,2010,39.75
Ukraine,2015,40.35
Ukraine,2020,41.29
Ukraine,2025,42.58
Ukraine,2030,44.07
Ukraine,2035,45.58
Ukraine,2040,46.13
Ukraine,2045,45.26
Ukraine,2050,43.68
Ukraine,2055,43.59
Ukraine,2060,43.78
Ukraine,2065,43.89
Ukraine,2070,43.63
Ukraine,2075,42.99
Ukraine,2080,42.48
Ukraine,2085,42.5
Ukraine,2090,42.89
Ukraine,2095,43.35
Ukraine,2100,43.6
United Arab Emirates,1950,18.89
United Arab Emirates,1955,18.43
United Arab Emirates,1960,17.74
United Arab Emirates,1965,20.16
United Arab Emirates,1970,22.7
United Arab Emirates,1975,25.16
United Arab Emirates,1980,26.09
United Arab Emirates,1985,26.28
United Arab Emirates,1990,26.75
United Arab Emirates,1995,27.88
United Arab Emirates,2000,28.16
United Arab Emirates,2005,29.53
United Arab Emirates,2010,31.06
United Arab Emirates,2015,33.28
United Arab Emirates,2020,34.06
United Arab Emirates,2025,34.83
United Arab Emirates,2030,36.62
United Arab Emirates,2035,38.6
United Arab Emirates,2040,40.5
United Arab Emirates,2045,42.13
United Arab Emirates,2050,43.4
United Arab Emirates,2055,44.43
United Arab Emirates,2060,45.15
United Arab Emirates,2065,45.71
United Arab Emirates,2070,46.04
United Arab Emirates,2075,46.13
United Arab Emirates,2080,46.08
United Arab Emirates,2085,46.03
United Arab Emirates,2090,45.99
United Arab Emirates,2095,45.96
United Arab Emirates,2100,45.99
United Kingdom,1950,34.89
United Kingdom,1955,35.14
United Kingdom,1960,35.58
United Kingdom,1965,35.08
United Kingdom,1970,34.21
United Kingdom,1975,33.97
United Kingdom,1980,34.41
United Kingdom,1985,35.4
United Kingdom,1990,35.76
United Kingdom,1995,36.43
United Kingdom,2000,37.58
United Kingdom,2005,38.72
United Kingdom,2010,39.41
United Kingdom,2015,40.05
United Kingdom,2020,40.39
United Kingdom,2025,41.08
United Kingdom,2030,41.92
United Kingdom,2035,42.72
United Kingdom,2040,43.24
United Kingdom,2045,43.32
United Kingdom,2050,43.29
United Kingdom,2055,43.61
United Kingdom,2060,44
United Kingdom,2065,44.45
United Kingdom,2070,44.88
United Kingdom,2075,45.16
United Kingdom,2080,45.35
United Kingdom,2085,45.6
United Kingdom,2090,45.99
United Kingdom,2095,46.46
United Kingdom,2100,46.94
United States,1950,29.99
United States,1955,30.16
United States,1960,29.58
United States,1965,28.51
United States,1970,28.31
United States,1975,28.93
United States,1980,29.95
United States,1985,31.4
United States,1990,32.82
United States,1995,34.05
United States,2000,35.27
United States,2005,36.26
United States,2010,37.16
United States,2015,38.01
United States,2020,38.57
United States,2025,39.32
United States,2030,39.99
United States,2035,40.83
United States,2040,41.21
United States,2045,41.46
United States,2050,41.7
United States,2055,41.84
United States,2060,42.05
United States,2065,42.4
United States,2070,42.8
United States,2075,43.16
United States,2080,43.47
United States,2085,43.74
United States,2090,44.02
United States,2095,44.34
United States,2100,44.71
United States Virgin Islands,1950,21.98
United States Virgin Islands,1955,21.08
United States Virgin Islands,1960,20.56
United States Virgin Islands,1965,20.03
United States Virgin Islands,1970,23
United States Virgin Islands,1975,20
United States Virgin Islands,1980,22
United States Virgin Islands,1985,23.81
United States Virgin Islands,1990,28.09
United States Virgin Islands,1995,30.7
United States Virgin Islands,2000,33.56
United States Virgin Islands,2005,36.46
United States Virgin Islands,2010,39.3
United States Virgin Islands,2015,41.02
United States Virgin Islands,2020,41.94
United States Virgin Islands,2025,42.49
United States Virgin Islands,2030,42.43
United States Virgin Islands,2035,42.63
United States Virgin Islands,2040,43.28
United States Virgin Islands,2045,43.85
United States Virgin Islands,2050,44.58
United States Virgin Islands,2055,45.61
United States Virgin Islands,2060,46.68
United States Virgin Islands,2065,47.75
United States Virgin Islands,2070,48.79
United States Virgin Islands,2075,49.86
United States Virgin Islands,2080,50.95
United States Virgin Islands,2085,52.03
United States Virgin Islands,2090,53.02
United States Virgin Islands,2095,53.81
United States Virgin Islands,2100,54.41
Upper-middle-income countries,1950,22.62
Upper-middle-income countries,1955,21.4
Upper-middle-income countries,1960,20.6
Upper-middle-income countries,1965,19.42
Upper-middle-income countries,1970,19.07
Upper-middle-income countries,1975,19.83
Upper-middle-income countries,1980,21
Upper-middle-income countries,1985,22.41
Upper-middle-income countries,1990,23.69
Upper-middle-income countries,1995,25.59
Upper-middle-income countries,2000,27.84
Upper-middle-income countries,2005,30.05
Upper-middle-income countries,2010,31.85
Upper-middle-income countries,2015,33.47
Upper-middle-income countries,2020,35.2
Upper-middle-income countries,2025,37.46
Upper-middle-income countries,2030,39.69
Upper-middle-income countries,2035,41.45
Upper-middle-income countries,2040,42.7
Upper-middle-income countries,2045,43.48
Upper-middle-income countries,2050,44.09
Upper-middle-income countries,2055,44.75
Upper-middle-income countries,2060,45.57
Upper-middle-income countries,2065,46.23
Upper-middle-income countries,2070,46.59
Upper-middle-income countries,2075,46.65
Upper-middle-income countries,2080,46.6
Upper-middle-income countries,2085,46.62
Upper-middle-income countries,2090,46.78
Upper-middle-income countries,2095,47.04
Upper-middle-income countries,2100,47.29
Uruguay,1950,27.85
Uruguay,1955,28.39
Uruguay,1960,28.89
Uruguay,1965,29.28
Uruguay,1970,29.65
Uruguay,1975,30.02
Uruguay,1980,30.15
Uruguay,1985,30.36
Uruguay,1990,30.74
Uruguay,1995,31.12
Uruguay,2000,31.57
Uruguay,2005,32.65
Uruguay,2010,33.75
Uruguay,2015,34.86
Uruguay,2020,35.61
Uruguay,2025,36.59
Uruguay,2030,37.78
Uruguay,2035,39.06
Uruguay,2040,40.31
Uruguay,2045,41.43
Uruguay,2050,42.47
Uruguay,2055,43.43
Uruguay,2060,44.32
Uruguay,2065,45.16
Uruguay,2070,45.92
Uruguay,2075,46.6
Uruguay,2080,47.17
Uruguay,2085,47.63
Uruguay,2090,48
Uruguay,2095,48.32
Uruguay,2100,48.62
Uzbekistan,1950,24.12
Uzbekistan,1955,24.62
Uzbekistan,1960,24.15
Uzbekistan,1965,19.22
Uzbekistan,1970,17.62
Uzbekistan,1975,17.91
Uzbekistan,1980,18.8
Uzbekistan,1985,19.53
Uzbekistan,1990,19.44
Uzbekistan,1995,19.87
Uzbekistan,2000,21.15
Uzbekistan,2005,22.89
Uzbekistan,2010,24.54
Uzbekistan,2015,26.32
Uzbekistan,2020,28.07
Uzbekistan,2025,29.9
Uzbekistan,2030,31.4
Uzbekistan,2035,32.6
Uzbekistan,2040,33.62
Uzbekistan,2045,34.84
Uzbekistan,2050,36.42
Uzbekistan,2055,37.92
Uzbekistan,2060,39.23
Uzbekistan,2065,40.14
Uzbekistan,2070,40.63
Uzbekistan,2075,41.06
Uzbekistan,2080,41.62
Uzbekistan,2085,42.28
Uzbekistan,2090,42.94
Uzbekistan,2095,43.45
Uzbekistan,2100,43.71
Vanuatu,1950,16.78
Vanuatu,1955,16.76
Vanuatu,1960,16.78
Vanuatu,1965,16.81
Vanuatu,1970,17.3
Vanuatu,1975,17.34
Vanuatu,1980,17.48
Vanuatu,1985,17.76
Vanuatu,1990,18.07
Vanuatu,1995,18.5
Vanuatu,2000,18.85
Vanuatu,2005,19.82
Vanuatu,2010,21.21
Vanuatu,2015,22.16
Vanuatu,2020,23.11
Vanuatu,2025,24.19
Vanuatu,2030,25.17
Vanuatu,2035,26.54
Vanuatu,2040,27.81
Vanuatu,2045,29.01
Vanuatu,2050,30.2
Vanuatu,2055,31.41
Vanuatu,2060,32.59
Vanuatu,2065,33.76
Vanuatu,2070,34.91
Vanuatu,2075,36.09
Vanuatu,2080,37.25
Vanuatu,2085,38.39
Vanuatu,2090,39.51
Vanuatu,2095,40.58
Vanuatu,2100,41.59
Venezuela,1950,17.2
Venezuela,1955,17.34
Venezuela,1960,17.08
Venezuela,1965,16.63
Venezuela,1970,16.8
Venezuela,1975,17.68
Venezuela,1980,18.73
Venezuela,1985,19.94
Venezuela,1990,20.99
Venezuela,1995,21.97
Venezuela,2000,23.13
Venezuela,2005,24.42
Venezuela,2010,25.86
Venezuela,2015,27.44
Venezuela,2020,29.02
Venezuela,2025,30.58
Venezuela,2030,32.1
Venezuela,2035,33.59
Venezuela,2040,35.05
Venezuela,2045,36.52
Venezuela,2050,37.96
Venezuela,2055,39.35
Venezuela,2060,40.69
Venezuela,2065,41.93
Venezuela,2070,43.07
Venezuela,2075,44.1
Venezuela,2080,45
Venezuela,2085,45.8
Venezuela,2090,46.49
Venezuela,2095,47.1
Venezuela,2100,47.62
Vietnam,1950,24.48
Vietnam,1955,23.63
Vietnam,1960,21.87
Vietnam,1965,19.22
Vietnam,1970,18.16
Vietnam,1975,18.32
Vietnam,1980,19.06
Vietnam,1985,20.01
Vietnam,1990,21.01
Vietnam,1995,22.21
Vietnam,2000,24.16
Vietnam,2005,26.39
Vietnam,2010,28.5
Vietnam,2015,30.45
Vietnam,2020,32.56
Vietnam,2025,34.76
Vietnam,2030,37.03
Vietnam,2035,39.01
Vietnam,2040,40.23
Vietnam,2045,41.01
Vietnam,2050,41.88
Vietnam,2055,42.88
Vietnam,2060,43.93
Vietnam,2065,44.84
Vietnam,2070,45.4
Vietnam,2075,45.58
Vietnam,2080,45.59
Vietnam,2085,45.7
Vietnam,2090,45.97
Vietnam,2095,46.34
Vietnam,2100,46.69
Western Africa,1950,19.22
Western Africa,1955,19.07
Western Africa,1960,18.93
Western Africa,1965,18.73
Western Africa,1970,18.44
Western Africa,1975,18.05
Western Africa,1980,17.73
Western Africa,1985,17.36
Western Africa,1990,17.3
Western Africa,1995,17.52
Western Africa,2000,17.76
Western Africa,2005,17.85
Western Africa,2010,17.89
Western Africa,2015,17.95
Western Africa,2020,18.25
Western Africa,2025,18.76
Western Africa,2030,19.4
Western Africa,2035,20.13
Western Africa,2040,20.93
Western Africa,2045,21.75
Western Africa,2050,22.6
Western Africa,2055,23.5
Western Africa,2060,24.44
Western Africa,2065,25.44
Western Africa,2070,26.49
Western Africa,2075,27.53
Western Africa,2080,28.56
Western Africa,2085,29.58
Western Africa,2090,30.62
Western Africa,2095,31.68
Western Africa,2100,32.73
Western Asia,1950,20.82
Western Asia,1955,20.47
Western Asia,1960,19.92
Western Asia,1965,19.03
Western Asia,1970,18.68
Western Asia,1975,18.96
Western Asia,1980,19.24
Western Asia,1985,19.7
Western Asia,1990,20.09
Western Asia,1995,21.08
Western Asia,2000,22.2
Western Asia,2005,23.48
Western Asia,2010,25.07
Western Asia,2015,26.34
Western Asia,2020,27.49
Western Asia,2025,28.66
Western Asia,2030,29.86
Western Asia,2035,30.96
Western Asia,2040,32.08
Western Asia,2045,33.21
Western Asia,2050,34.35
Western Asia,2055,35.4
Western Asia,2060,36.34
Western Asia,2065,37.15
Western Asia,2070,37.88
Western Asia,2075,38.56
Western Asia,2080,39.24
Western Asia,2085,39.92
Western Asia,2090,40.58
Western Asia,2095,41.18
Western Asia,2100,41.74
Western Europe,1950,34.47
Western Europe,1955,33.52
Western Europe,1960,33.73
Western Europe,1965,33.36
Western Europe,1970,33.21
Western Europe,1975,33.65
Western Europe,1980,34.37
Western Europe,1985,35.35
Western Europe,1990,36.31
Western Europe,1995,37.39
Western Europe,2000,39
Western Europe,2005,40.72
Western Europe,2010,42.37
Western Europe,2015,43.68
Western Europe,2020,44.52
Western Europe,2025,45.06
Western Europe,2030,45.84
Western Europe,2035,46.58
Western Europe,2040,47.07
Western Europe,2045,47.31
Western Europe,2050,47.36
Western Europe,2055,47.26
Western Europe,2060,47.14
Western Europe,2065,47.17
Western Europe,2070,47.34
Western Europe,2075,47.56
Western Europe,2080,47.75
Western Europe,2085,47.91
Western Europe,2090,48.07
Western Europe,2095,48.28
Western Europe,2100,48.55
Western Sahara,1950,18.67
Western Sahara,1955,20.05
Western Sahara,1960,20.83
Western Sahara,1965,21.06
Western Sahara,1970,20.18
Western Sahara,1975,16.75
Western Sahara,1980,21.22
Western Sahara,1985,21.42
Western Sahara,1990,21.19
Western Sahara,1995,21.42
Western Sahara,2000,22.98
Western Sahara,2005,24.99
Western Sahara,2010,27.31
Western Sahara,2015,29.41
Western Sahara,2020,31.34
Western Sahara,2025,33.16
Western Sahara,2030,34.86
Western Sahara,2035,36.19
Western Sahara,2040,37.46
Western Sahara,2045,38.67
Western Sahara,2050,39.81
Western Sahara,2055,40.86
Western Sahara,2060,41.8
Western Sahara,2065,42.63
Western Sahara,2070,43.34
Western Sahara,2075,43.96
Western Sahara,2080,44.53
Western Sahara,2085,45.07
Western Sahara,2090,45.58
Western Sahara,2095,46.04
Western Sahara,2100,46.44
World,1950,23.53
World,1955,23.09
World,1960,22.64
World,1965,21.94
World,1970,21.49
World,1975,21.83
World,1980,22.53
World,1985,23.25
World,1990,23.99
World,1995,25.05
World,2000,26.3
World,2005,27.42
World,2010,28.53
World,2015,29.64
World,2020,30.94
World,2025,32.11
World,2030,33.1
World,2035,33.91
World,2040,34.63
World,2045,35.37
World,2050,36.14
World,2055,36.88
World,2060,37.53
World,2065,38.09
World,2070,38.59
World,2075,39.07
World,2080,39.56
World,2085,40.08
World,2090,40.62
World,2095,41.17
World,2100,41.69
Yemen,1950,18.87
Yemen,1955,18.68
Yemen,1960,18.54
Yemen,1965,18.47
Yemen,1970,17.77
Yemen,1975,16.28
Yemen,1980,15.3
Yemen,1985,14.74
Yemen,1990,14.33
Yemen,1995,14.95
Yemen,2000,15.61
Yemen,2005,16.74
Yemen,2010,18.04
Yemen,2015,19.33
Yemen,2020,20.43
Yemen,2025,21.66
Yemen,2030,23.05
Yemen,2035,24.54
Yemen,2040,26.21
Yemen,2045,27.92
Yemen,2050,29.64
Yemen,2055,31.35
Yemen,2060,33.01
Yemen,2065,34.59
Yemen,2070,36.09
Yemen,2075,37.5
Yemen,2080,38.83
Yemen,2085,40.09
Yemen,2090,41.22
Yemen,2095,42.22
Yemen,2100,43.07
Zambia,1950,17.47
Zambia,1955,17.41
Zambia,1960,17.21
Zambia,1965,16.89
Zambia,1970,16.41
Zambia,1975,16.09
Zambia,1980,15.9
Zambia,1985,16.12
Zambia,1990,16.17
Zambia,1995,16.3
Zambia,2000,16.55
Zambia,2005,16.49
Zambia,2010,16.54
Zambia,2015,16.88
Zambia,2020,17.34
Zambia,2025,17.91
Zambia,2030,18.53
Zambia,2035,19.15
Zambia,2040,19.82
Zambia,2045,20.59
Zambia,2050,21.39
Zambia,2055,22.21
Zambia,2060,23.03
Zambia,2065,23.86
Zambia,2070,24.7
Zambia,2075,25.6
Zambia,2080,26.51
Zambia,2085,27.42
Zambia,2090,28.33
Zambia,2095,29.22
Zambia,2100,30.13
Zimbabwe,1950,18.97
Zimbabwe,1955,18.17
Zimbabwe,1960,17.39
Zimbabwe,1965,16.28
Zimbabwe,1970,15.89
Zimbabwe,1975,15.74
Zimbabwe,1980,15.49
Zimbabwe,1985,15.97
Zimbabwe,1990,16.78
Zimbabwe,1995,17.32
Zimbabwe,2000,17.84
Zimbabwe,2005,18.15
Zimbabwe,2010,18.55
Zimbabwe,2015,18.93
Zimbabwe,2020,19.47
Zimbabwe,2025,20.28
Zimbabwe,2030,21.57
Zimbabwe,2035,23.02
Zimbabwe,2040,24.54
Zimbabwe,2045,26.03
Zimbabwe,2050,27.47
Zimbabwe,2055,28.86
Zimbabwe,2060,30.22
Zimbabwe,2065,31.63
Zimbabwe,2070,33.01
Zimbabwe,2075,34.37
Zimbabwe,2080,35.75
Zimbabwe,2085,37.08
Zimbabwe,2090,38.31
Zimbabwe,2095,39.43
Zimbabwe,2100,40.41
