Entity,Year,Medium Projection (UN Population Division (2015 revision))
Lesotho,2047,2622000
Lesotho,2048,2637000
Lesotho,2049,2651000
Lesotho,2050,2665000
Lesotho,2051,2679000
Lesotho,2052,2692000
Lesotho,2053,2704000
Lesotho,2054,2716000
Lesotho,2055,2727000
Lesotho,2056,2738000
Lesotho,2057,2748000
Lesotho,2058,2758000
Lesotho,2059,2767000
Lesotho,2060,2775000
Lesotho,2061,2783000
Lesotho,2062,2791000
Lesotho,2063,2798000
Lesotho,2064,2804000
Lesotho,2065,2809000
Lesotho,2066,2814000
Lesotho,2067,2819000
Lesotho,2068,2823000
Lesotho,2069,2826000
Lesotho,2070,2829000
Lesotho,2071,2831000
Lesotho,2072,2833000
Lesotho,2073,2834000
Lesotho,2074,2835000
Lesotho,2075,2835000
Lesotho,2076,2835000
Lesotho,2077,2835000
Lesotho,2078,2834000
Lesotho,2079,2832000
Lesotho,2080,2831000
Lesotho,2081,2828000
Lesotho,2082,2825000
Lesotho,2083,2822000
Lesotho,2084,2818000
Lesotho,2085,2813000
Lesotho,2086,2809000
Lesotho,2087,2804000
Lesotho,2088,2798000
Lesotho,2089,2792000
Lesotho,2090,2785000
Lesotho,2091,2778000
Lesotho,2092,2771000
Lesotho,2093,2763000
Lesotho,2094,2754000
Lesotho,2095,2746000
Lesotho,2096,2737000
Lesotho,2097,2727000
Lesotho,2098,2717000
Lesotho,2099,2706000
Lesotho,2100,2695000
Less Developed Regions,2020,6521494000
Less Developed Regions,2021,6599411000
Less Developed Regions,2022,6676539000
Less Developed Regions,2023,6752843000
Less Developed Regions,2024,6828312000
Less Developed Regions,2025,6902933000
Less Developed Regions,2026,6976660000
Less Developed Regions,2027,7049458000
Less Developed Regions,2028,7121342000
Less Developed Regions,2029,7192342000
Less Developed Regions,2030,7262478000
Less Developed Regions,2031,7331742000
Less Developed Regions,2032,7400106000
Less Developed Regions,2033,7467541000
Less Developed Regions,2034,7534010000
Less Developed Regions,2035,7599480000
Less Developed Regions,2036,7663934000
Less Developed Regions,2037,7727366000
Less Developed Regions,2038,7789770000
Less Developed Regions,2039,7851149000
Less Developed Regions,2040,7911498000
Less Developed Regions,2041,7970809000
Less Developed Regions,2042,8029065000
Less Developed Regions,2043,8086248000
Less Developed Regions,2044,8142334000
Less Developed Regions,2045,8197303000
Less Developed Regions,2046,8251146000
Less Developed Regions,2047,8303856000
Less Developed Regions,2048,8355425000
Less Developed Regions,2049,8405849000
Less Developed Regions,2050,8455121000
Less Developed Regions,2051,8503242000
Less Developed Regions,2052,8550208000
Less Developed Regions,2053,8596014000
Less Developed Regions,2054,8640652000
Less Developed Regions,2055,8684120000
Less Developed Regions,2056,8726417000
Less Developed Regions,2057,8767555000
Less Developed Regions,2058,8807556000
Less Developed Regions,2059,8846455000
Less Developed Regions,2060,8884276000
Less Developed Regions,2061,8921033000
Less Developed Regions,2062,8956732000
Less Developed Regions,2063,8991377000
Less Developed Regions,2064,9024971000
Less Developed Regions,2065,9057517000
Less Developed Regions,2066,9089027000
Less Developed Regions,2067,9119513000
Less Developed Regions,2068,9148984000
Less Developed Regions,2069,9177450000
Less Developed Regions,2070,9204922000
Less Developed Regions,2071,9231411000
Less Developed Regions,2072,9256928000
Less Developed Regions,2073,9281487000
Less Developed Regions,2074,9305104000
Less Developed Regions,2075,9327791000
Less Developed Regions,2076,9349565000
Less Developed Regions,2077,9370437000
Less Developed Regions,2078,9390418000
Less Developed Regions,2079,9409515000
Less Developed Regions,2080,9427740000
Less Developed Regions,2081,9445100000
Less Developed Regions,2082,9461615000
Less Developed Regions,2083,9477313000
Less Developed Regions,2084,9492232000
Less Developed Regions,2085,9506398000
Less Developed Regions,2086,9519827000
Less Developed Regions,2087,9532521000
Less Developed Regions,2088,9544487000
Less Developed Regions,2089,9555726000
Less Developed Regions,2090,9566237000
Less Developed Regions,2091,9576022000
Less Developed Regions,2092,9585080000
Less Developed Regions,2093,9593410000
Less Developed Regions,2094,9601007000
Less Developed Regions,2095,9607866000
Less Developed Regions,2096,9613976000
Less Developed Regions,2097,9619324000
Less Developed Regions,2098,9623893000
Less Developed Regions,2099,9627662000
Less Developed Regions,2100,9630607000
"Less Developed Regions, excluding China",2020,5050208000
"Less Developed Regions, excluding China",2021,5123129000
"Less Developed Regions, excluding China",2022,5195907000
"Less Developed Regions, excluding China",2023,5268467000
"Less Developed Regions, excluding China",2024,5340725000
"Less Developed Regions, excluding China",2025,5412610000
"Less Developed Regions, excluding China",2026,5484072000
"Less Developed Regions, excluding China",2027,5555085000
"Less Developed Regions, excluding China",2028,5625639000
"Less Developed Regions, excluding China",2029,5695738000
"Less Developed Regions, excluding China",2030,5765376000
"Less Developed Regions, excluding China",2031,5834529000
"Less Developed Regions, excluding China",2032,5903162000
"Less Developed Regions, excluding China",2033,5971243000
"Less Developed Regions, excluding China",2034,6038734000
"Less Developed Regions, excluding China",2035,6105606000
"Less Developed Regions, excluding China",2036,6171833000
"Less Developed Regions, excluding China",2037,6237395000
"Less Developed Regions, excluding China",2038,6302276000
"Less Developed Regions, excluding China",2039,6366464000
"Less Developed Regions, excluding China",2040,6429942000
"Less Developed Regions, excluding China",2041,6492692000
"Less Developed Regions, excluding China",2042,6554692000
"Less Developed Regions, excluding China",2043,6615923000
"Less Developed Regions, excluding China",2044,6676366000
"Less Developed Regions, excluding China",2045,6736001000
"Less Developed Regions, excluding China",2046,6794809000
"Less Developed Regions, excluding China",2047,6852772000
"Less Developed Regions, excluding China",2048,6909874000
"Less Developed Regions, excluding China",2049,6966096000
"Less Developed Regions, excluding China",2050,7021424000
"Less Developed Regions, excluding China",2051,7075842000
"Less Developed Regions, excluding China",2052,7129334000
"Less Developed Regions, excluding China",2053,7181874000
"Less Developed Regions, excluding China",2054,7233436000
"Less Developed Regions, excluding China",2055,7283998000
"Less Developed Regions, excluding China",2056,7333542000
"Less Developed Regions, excluding China",2057,7382063000
"Less Developed Regions, excluding China",2058,7429559000
"Less Developed Regions, excluding China",2059,7476035000
"Less Developed Regions, excluding China",2060,7521490000
"Less Developed Regions, excluding China",2061,7565925000
"Less Developed Regions, excluding China",2062,7609331000
"Less Developed Regions, excluding China",2063,7651695000
"Less Developed Regions, excluding China",2064,7693004000
"Less Developed Regions, excluding China",2065,7733248000
"Less Developed Regions, excluding China",2066,7772425000
"Less Developed Regions, excluding China",2067,7810543000
"Less Developed Regions, excluding China",2068,7847612000
"Less Developed Regions, excluding China",2069,7883648000
"Less Developed Regions, excluding China",2070,7918665000
"Less Developed Regions, excluding China",2071,7952669000
"Less Developed Regions, excluding China",2072,7985667000
"Less Developed Regions, excluding China",2073,8017677000
"Less Developed Regions, excluding China",2074,8048717000
"Less Developed Regions, excluding China",2075,8078805000
"Less Developed Regions, excluding China",2076,8107953000
"Less Developed Regions, excluding China",2077,8136168000
"Less Developed Regions, excluding China",2078,8163450000
"Less Developed Regions, excluding China",2079,8189797000
"Less Developed Regions, excluding China",2080,8215211000
"Less Developed Regions, excluding China",2081,8239696000
"Less Developed Regions, excluding China",2082,8263264000
"Less Developed Regions, excluding China",2083,8285928000
"Less Developed Regions, excluding China",2084,8307709000
"Less Developed Regions, excluding China",2085,8328620000
"Less Developed Regions, excluding China",2086,8348673000
"Less Developed Regions, excluding China",2087,8367870000
"Less Developed Regions, excluding China",2088,8386209000
"Less Developed Regions, excluding China",2089,8403685000
"Less Developed Regions, excluding China",2090,8420294000
"Less Developed Regions, excluding China",2091,8436040000
"Less Developed Regions, excluding China",2092,8450934000
"Less Developed Regions, excluding China",2093,8464987000
"Less Developed Regions, excluding China",2094,8478213000
"Less Developed Regions, excluding China",2095,8490624000
"Less Developed Regions, excluding China",2096,8502230000
"Less Developed Regions, excluding China",2097,8513038000
"Less Developed Regions, excluding China",2098,8523051000
"Less Developed Regions, excluding China",2099,8532271000
"Less Developed Regions, excluding China",2100,8540696000
"Less Developed Regions, excluding Least Developed Countries",2020,5464056000
"Less Developed Regions, excluding Least Developed Countries",2021,5517592000
"Less Developed Regions, excluding Least Developed Countries",2022,5570017000
"Less Developed Regions, excluding Least Developed Countries",2023,5621316000
"Less Developed Regions, excluding Least Developed Countries",2024,5671495000
"Less Developed Regions, excluding Least Developed Countries",2025,5720556000
"Less Developed Regions, excluding Least Developed Countries",2026,5768473000
"Less Developed Regions, excluding Least Developed Countries",2027,5815222000
"Less Developed Regions, excluding Least Developed Countries",2028,5860825000
"Less Developed Regions, excluding Least Developed Countries",2029,5905316000
"Less Developed Regions, excluding Least Developed Countries",2030,5948719000
"Less Developed Regions, excluding Least Developed Countries",2031,5991037000
"Less Developed Regions, excluding Least Developed Countries",2032,6032256000
"Less Developed Regions, excluding Least Developed Countries",2033,6072358000
"Less Developed Regions, excluding Least Developed Countries",2034,6111320000
"Less Developed Regions, excluding Least Developed Countries",2035,6149122000
"Less Developed Regions, excluding Least Developed Countries",2036,6185759000
"Less Developed Regions, excluding Least Developed Countries",2037,6221234000
"Less Developed Regions, excluding Least Developed Countries",2038,6255555000
"Less Developed Regions, excluding Least Developed Countries",2039,6288733000
"Less Developed Regions, excluding Least Developed Countries",2040,6320774000
"Less Developed Regions, excluding Least Developed Countries",2041,6351683000
"Less Developed Regions, excluding Least Developed Countries",2042,6381456000
"Less Developed Regions, excluding Least Developed Countries",2043,6410086000
"Less Developed Regions, excluding Least Developed Countries",2044,6437566000
"Less Developed Regions, excluding Least Developed Countries",2045,6463891000
"Less Developed Regions, excluding Least Developed Countries",2046,6489061000
"Less Developed Regions, excluding Least Developed Countries",2047,6513084000
"Less Developed Regions, excluding Least Developed Countries",2048,6535964000
"Less Developed Regions, excluding Least Developed Countries",2049,6557708000
"Less Developed Regions, excluding Least Developed Countries",2050,6578324000
"Less Developed Regions, excluding Least Developed Countries",2051,6597822000
"Less Developed Regions, excluding Least Developed Countries",2052,6616213000
"Less Developed Regions, excluding Least Developed Countries",2053,6633500000
"Less Developed Regions, excluding Least Developed Countries",2054,6649687000
"Less Developed Regions, excluding Least Developed Countries",2055,6664782000
"Less Developed Regions, excluding Least Developed Countries",2056,6678797000
"Less Developed Regions, excluding Least Developed Countries",2057,6691753000
"Less Developed Regions, excluding Least Developed Countries",2058,6703686000
"Less Developed Regions, excluding Least Developed Countries",2059,6714638000
"Less Developed Regions, excluding Least Developed Countries",2060,6724648000
"Less Developed Regions, excluding Least Developed Countries",2061,6733739000
"Less Developed Regions, excluding Least Developed Countries",2062,6741929000
"Less Developed Regions, excluding Least Developed Countries",2063,6749235000
"Less Developed Regions, excluding Least Developed Countries",2064,6755674000
"Less Developed Regions, excluding Least Developed Countries",2065,6761264000
"Less Developed Regions, excluding Least Developed Countries",2066,6766026000
"Less Developed Regions, excluding Least Developed Countries",2067,6769984000
"Less Developed Regions, excluding Least Developed Countries",2068,6773158000
"Less Developed Regions, excluding Least Developed Countries",2069,6775570000
"Less Developed Regions, excluding Least Developed Countries",2070,6777240000
"Less Developed Regions, excluding Least Developed Countries",2071,6778191000
"Less Developed Regions, excluding Least Developed Countries",2072,6778443000
"Less Developed Regions, excluding Least Developed Countries",2073,6778020000
"Less Developed Regions, excluding Least Developed Countries",2074,6776947000
"Less Developed Regions, excluding Least Developed Countries",2075,6775245000
"Less Developed Regions, excluding Least Developed Countries",2076,6772939000
"Less Developed Regions, excluding Least Developed Countries",2077,6770048000
"Less Developed Regions, excluding Least Developed Countries",2078,6766593000
"Less Developed Regions, excluding Least Developed Countries",2079,6762592000
"Less Developed Regions, excluding Least Developed Countries",2080,6758065000
"Less Developed Regions, excluding Least Developed Countries",2081,6753027000
"Less Developed Regions, excluding Least Developed Countries",2082,6747501000
"Less Developed Regions, excluding Least Developed Countries",2083,6741522000
"Less Developed Regions, excluding Least Developed Countries",2084,6735126000
"Less Developed Regions, excluding Least Developed Countries",2085,6728344000
"Less Developed Regions, excluding Least Developed Countries",2086,6721194000
"Less Developed Regions, excluding Least Developed Countries",2087,6713684000
"Less Developed Regions, excluding Least Developed Countries",2088,6705821000
"Less Developed Regions, excluding Least Developed Countries",2089,6697609000
"Less Developed Regions, excluding Least Developed Countries",2090,6689051000
"Less Developed Regions, excluding Least Developed Countries",2091,6680147000
"Less Developed Regions, excluding Least Developed Countries",2092,6670899000
"Less Developed Regions, excluding Least Developed Countries",2093,6661307000
"Less Developed Regions, excluding Least Developed Countries",2094,6651368000
"Less Developed Regions, excluding Least Developed Countries",2095,6641075000
"Less Developed Regions, excluding Least Developed Countries",2096,6630420000
"Less Developed Regions, excluding Least Developed Countries",2097,6619387000
"Less Developed Regions, excluding Least Developed Countries",2098,6607959000
"Less Developed Regions, excluding Least Developed Countries",2099,6596114000
"Less Developed Regions, excluding Least Developed Countries",2100,6583828000
Liberia,2020,5058000
Liberia,2021,5180000
Liberia,2022,5305000
Liberia,2023,5432000
Liberia,2024,5561000
Liberia,2025,5692000
Liberia,2026,5825000
Liberia,2027,5959000
Liberia,2028,6095000
Liberia,2029,6233000
Liberia,2030,6372000
Liberia,2031,6512000
Liberia,2032,6654000
Liberia,2033,6797000
Liberia,2034,6941000
Liberia,2035,7086000
Liberia,2036,7232000
Liberia,2037,7379000
Liberia,2038,7527000
Liberia,2039,7676000
Liberia,2040,7825000
Liberia,2041,7975000
Liberia,2042,8126000
Liberia,2043,8277000
Liberia,2044,8428000
Liberia,2045,8580000
Liberia,2046,8732000
Liberia,2047,8884000
Liberia,2048,9036000
Liberia,2049,9188000
Liberia,2050,9340000
Liberia,2051,9492000
Liberia,2052,9644000
Liberia,2053,9796000
Liberia,2054,9948000
Liberia,2055,10099000
Liberia,2056,10250000
Liberia,2057,10401000
Liberia,2058,10551000
Liberia,2059,10701000
Liberia,2060,10850000
Liberia,2061,10999000
Liberia,2062,11147000
Liberia,2063,11294000
Liberia,2064,11441000
Liberia,2065,11586000
Liberia,2066,11730000
Liberia,2067,11873000
Liberia,2068,12014000
Liberia,2069,12155000
Liberia,2070,12294000
Liberia,2071,12431000
Liberia,2072,12568000
Liberia,2073,12702000
Liberia,2074,12835000
Liberia,2075,12966000
Liberia,2076,13095000
Liberia,2077,13222000
Liberia,2078,13347000
Liberia,2079,13470000
Liberia,2080,13591000
Liberia,2081,13710000
Liberia,2082,13827000
Liberia,2083,13941000
Liberia,2084,14053000
Liberia,2085,14163000
Liberia,2086,14271000
Liberia,2087,14376000
Liberia,2088,14478000
Liberia,2089,14579000
Liberia,2090,14677000
Liberia,2091,14773000
Liberia,2092,14866000
Liberia,2093,14957000
Liberia,2094,15046000
Liberia,2095,15132000
Liberia,2096,15216000
Liberia,2097,15297000
Liberia,2098,15375000
Liberia,2099,15451000
Liberia,2100,15525000
Libya,2020,6871000
Libya,2021,6959000
Libya,2022,7041000
Libya,2023,7119000
Libya,2024,7194000
Libya,2025,7268000
Libya,2026,7340000
Libya,2027,7410000
Libya,2028,7477000
Libya,2029,7543000
Libya,2030,7606000
Libya,2031,7668000
Libya,2032,7728000
Libya,2033,7785000
Libya,2034,7842000
Libya,2035,7897000
Libya,2036,7950000
Libya,2037,8003000
Libya,2038,8053000
Libya,2039,8103000
Libya,2040,8151000
Libya,2041,8197000
Libya,2042,8242000
Libya,2043,8286000
Libya,2044,8327000
Libya,2045,8366000
Libya,2046,8403000
Libya,2047,8437000
Libya,2048,8469000
Libya,2049,8499000
Libya,2050,8525000
Libya,2051,8549000
Libya,2052,8570000
Libya,2053,8588000
Libya,2054,8603000
Libya,2055,8615000
Libya,2056,8624000
Libya,2057,8631000
Libya,2058,8635000
Libya,2059,8637000
Libya,2060,8637000
Libya,2061,8635000
Libya,2062,8631000
Libya,2063,8625000
Libya,2064,8618000
Libya,2065,8610000
Libya,2066,8601000
Libya,2067,8591000
Libya,2068,8580000
Libya,2069,8569000
Libya,2070,8557000
Libya,2071,8545000
Libya,2072,8533000
Libya,2073,8521000
Libya,2074,8508000
Libya,2075,8496000
Libya,2076,8483000
Libya,2077,8470000
Libya,2078,8457000
Libya,2079,8444000
Libya,2080,8431000
Libya,2081,8417000
Libya,2082,8402000
Libya,2083,8388000
Libya,2084,8372000
Libya,2085,8356000
Libya,2086,8339000
Libya,2087,8321000
Libya,2088,8303000
Libya,2089,8283000
Libya,2090,8263000
Libya,2091,8242000
Libya,2092,8220000
Libya,2093,8197000
Libya,2094,8172000
Libya,2095,8148000
Libya,2096,8122000
Libya,2097,8095000
Libya,2098,8068000
Libya,2099,8040000
Libya,2100,8012000
Liechtenstein,2020,38000
Liechtenstein,2021,38000
Liechtenstein,2022,38000
Liechtenstein,2023,39000
Liechtenstein,2024,39000
Liechtenstein,2025,39000
Liechtenstein,2026,39000
