Entity,Year,CO2 emissions per capita by nation (CDIAC (2017))
Martinique,2011,5.6151
Martinique,2012,5.6151
Martinique,2013,5.5784
Martinique,2014,5.7986
Mauritania,1959,0.0367
Mauritania,1960,0.0367
Mauritania,1961,0.0367
Mauritania,1962,0.0734
Mauritania,1963,0.1101
Mauritania,1964,0.1101
Mauritania,1965,0.1468
Mauritania,1966,0.1835
Mauritania,1967,0.1835
Mauritania,1968,0.2202
Mauritania,1969,0.2569
Mauritania,1970,0.367
Mauritania,1971,0.3303
Mauritania,1972,0.367
Mauritania,1973,0.367
Mauritania,1974,0.367
Mauritania,1975,0.4037
Mauritania,1976,0.367
Mauritania,1977,0.4037
Mauritania,1978,0.4037
Mauritania,1979,0.4037
Mauritania,1980,0.4037
Mauritania,1981,0.4404
Mauritania,1982,0.5505
Mauritania,1983,0.5505
Mauritania,1984,0.5138
Mauritania,1985,0.367
Mauritania,1986,0.2202
Mauritania,1987,1.7983
Mauritania,1988,1.7249
Mauritania,1989,1.468
Mauritania,1990,0.4404
Mauritania,1991,0.4404
Mauritania,1992,0.4771
Mauritania,1993,0.4404
Mauritania,1994,0.5138
Mauritania,1995,0.4771
Mauritania,1996,0.4771
Mauritania,1997,0.4771
Mauritania,1998,0.4404
Mauritania,1999,0.4404
Mauritania,2000,0.4404
Mauritania,2001,0.4771
Mauritania,2002,0.4771
Mauritania,2003,0.4771
Mauritania,2004,0.5138
Mauritania,2005,0.5138
Mauritania,2006,0.5138
Mauritania,2007,0.5505
Mauritania,2008,0.5505
Mauritania,2009,0.6239
Mauritania,2010,0.6239
Mauritania,2011,0.6606
Mauritania,2012,0.6973
Mauritania,2013,0.6973
Mauritania,2014,0.6973
Mauritius,1950,0.4037
Mauritius,1951,0.2936
Mauritius,1952,0.3303
Mauritius,1953,0.367
Mauritius,1954,0.3303
Mauritius,1955,0.2202
Mauritius,1956,0.367
Mauritius,1957,0.367
Mauritius,1958,0.3303
Mauritius,1959,0.367
Mauritius,1960,0.2569
Mauritius,1961,0.2936
Mauritius,1962,0.367
Mauritius,1963,0.2936
Mauritius,1964,0.4037
Mauritius,1965,0.4037
Mauritius,1966,0.367
Mauritius,1967,0.6239
Mauritius,1968,0.8074
Mauritius,1969,0.6973
Mauritius,1970,0.6239
Mauritius,1971,0.4771
Mauritius,1972,0.8074
Mauritius,1973,0.7707
Mauritius,1974,0.8074
Mauritius,1975,0.6606
Mauritius,1976,0.6973
Mauritius,1977,0.6973
Mauritius,1978,0.6606
Mauritius,1979,0.6973
Mauritius,1980,0.6239
Mauritius,1981,0.5505
Mauritius,1982,0.5138
Mauritius,1983,0.5872
Mauritius,1984,0.6239
Mauritius,1985,0.6973
Mauritius,1986,0.7707
Mauritius,1987,0.9175
Mauritius,1988,0.8074
Mauritius,1989,0.9909
Mauritius,1990,1.3946
Mauritius,1991,1.4313
Mauritius,1992,1.5781
Mauritius,1993,1.6148
Mauritius,1994,1.4313
Mauritius,1995,1.6148
Mauritius,1996,1.6882
Mauritius,1997,1.7249
Mauritius,1998,1.835
Mauritius,1999,2.0552
Mauritius,2000,2.2387
Mauritius,2001,2.3855
Mauritius,2002,2.3488
Mauritius,2003,2.4956
Mauritius,2004,2.4956
Mauritius,2005,2.6424
Mauritius,2006,2.8626
Mauritius,2007,3.0094
Mauritius,2008,3.0828
Mauritius,2009,2.9727
Mauritius,2010,3.1562
Mauritius,2011,3.1195
Mauritius,2012,3.1562
Mauritius,2013,3.2296
Mauritius,2014,3.3397
Mexico,1950,1.101
Mexico,1951,1.2111
Mexico,1952,1.2478
Mexico,1953,1.2111
Mexico,1954,1.1744
Mexico,1955,1.2111
Mexico,1956,1.2478
Mexico,1957,1.4313
Mexico,1958,1.5047
Mexico,1959,1.5781
Mexico,1960,1.6515
Mexico,1961,1.6515
Mexico,1962,1.5414
Mexico,1963,1.5781
Mexico,1964,1.6882
Mexico,1965,1.6882
Mexico,1966,1.7616
Mexico,1967,1.9084
Mexico,1968,1.9084
Mexico,1969,2.0185
Mexico,1970,2.202
Mexico,1971,2.3488
Mexico,1972,2.4222
Mexico,1973,2.5323
Mexico,1974,2.6424
Mexico,1975,2.7158
Mexico,1976,2.9727
Mexico,1977,3.0461
Mexico,1978,3.4131
Mexico,1979,3.5966
Mexico,1980,3.8902
Mexico,1981,4.037
Mexico,1982,4.2572
Mexico,1983,3.8168
Mexico,1984,3.7067
Mexico,1985,3.7801
Mexico,1986,3.7801
Mexico,1987,3.8902
Mexico,1988,3.7801
Mexico,1989,4.3673
Mexico,1990,3.7801
Mexico,1991,3.8535
Mexico,1992,3.8168
Mexico,1993,3.8168
Mexico,1994,3.8902
Mexico,1995,3.5966
Mexico,1996,3.7067
Mexico,1997,3.8902
Mexico,1998,4.0003
Mexico,1999,3.9636
Mexico,2000,4.0003
Mexico,2001,4.0737
Mexico,2002,4.037
Mexico,2003,4.2572
Mexico,2004,4.1838
Mexico,2005,4.3673
Mexico,2006,4.4407
Mexico,2007,4.2205
Mexico,2008,4.2939
Mexico,2009,4.0737
Mexico,2010,3.9269
Mexico,2011,4.037
Mexico,2012,4.0737
Mexico,2013,3.9636
Mexico,2014,3.8168
Micronesia (country),1992,0.9542
Micronesia (country),1993,0.9542
Micronesia (country),1994,0.9542
Micronesia (country),1995,0.9909
Micronesia (country),1996,0.9909
Micronesia (country),1997,1.0276
Micronesia (country),1998,1.101
Micronesia (country),1999,1.0276
Micronesia (country),2000,1.1744
Micronesia (country),2001,1.5781
Micronesia (country),2002,1.3212
Micronesia (country),2003,1.3212
Micronesia (country),2004,1.2845
Micronesia (country),2005,1.101
Micronesia (country),2006,1.101
Micronesia (country),2007,1.3212
Micronesia (country),2008,1.101
Micronesia (country),2009,1.5781
Micronesia (country),2010,1.101
Micronesia (country),2011,1.1744
Micronesia (country),2012,1.3212
Micronesia (country),2013,1.3579
Micronesia (country),2014,1.4313
Moldova,1992,4.8077
Moldova,1993,3.5599
Moldova,1994,2.7892
Moldova,1995,2.569
Moldova,1996,2.6791
Moldova,1997,1.6515
Moldova,1998,1.5047
Moldova,1999,1.0643
Moldova,2000,0.8441
Moldova,2001,0.9175
Moldova,2002,0.9909
Moldova,2003,1.101
Moldova,2004,1.1744
Moldova,2005,1.2845
Moldova,2006,1.3579
Moldova,2007,1.2845
Moldova,2008,1.3212
Moldova,2009,1.101
Moldova,2010,1.2111
Moldova,2011,1.2478
Moldova,2012,1.2111
Moldova,2013,1.2111
Moldova,2014,1.2111
Mongolia,1950,0.367
Mongolia,1951,0.367
Mongolia,1952,0.367
Mongolia,1953,0.367
Mongolia,1954,0.5872
Mongolia,1955,0.6973
Mongolia,1956,0.8074
Mongolia,1957,0.8441
Mongolia,1958,1.2478
Mongolia,1959,1.4313
Mongolia,1960,1.3579
Mongolia,1961,1.4313
Mongolia,1962,1.9451
Mongolia,1963,1.5414
Mongolia,1964,1.9084
Mongolia,1965,1.7616
Mongolia,1966,1.7249
Mongolia,1967,1.835
Mongolia,1968,2.0552
Mongolia,1969,2.1653
Mongolia,1970,2.2387
Mongolia,1971,2.3121
Mongolia,1972,2.4222
Mongolia,1973,2.4956
Mongolia,1974,2.6057
Mongolia,1975,2.7525
Mongolia,1976,2.8993
Mongolia,1977,3.1929
Mongolia,1978,3.5966
Mongolia,1979,3.8168
Mongolia,1980,4.0737
Mongolia,1981,3.8168
Mongolia,1982,3.8168
Mongolia,1983,3.8168
Mongolia,1984,3.4498
Mongolia,1985,4.6976
Mongolia,1986,4.8811
Mongolia,1987,5.2114
Mongolia,1988,5.5417
Mongolia,1989,4.9178
Mongolia,1990,4.5508
Mongolia,1991,5.4683
Mongolia,1992,4.8811
Mongolia,1993,4.0737
Mongolia,1994,3.4865
Mongolia,1995,3.4498
Mongolia,1996,3.4498
Mongolia,1997,3.303
Mongolia,1998,3.2663
Mongolia,1999,3.1562
Mongolia,2000,3.1195
Mongolia,2001,3.2296
Mongolia,2002,3.3764
Mongolia,2003,3.2296
Mongolia,2004,3.4131
Mongolia,2005,3.3764
Mongolia,2006,3.6333
Mongolia,2007,4.6609
Mongolia,2008,4.5875
Mongolia,2009,4.9178
Mongolia,2010,5.1013
Mongolia,2011,7.8171
Mongolia,2012,9.3585
Mongolia,2013,13.579
Mongolia,2014,7.1565
Montenegro,2006,3.8168
Montenegro,2007,3.6333
Montenegro,2008,4.4407
Montenegro,2009,2.936
Montenegro,2010,4.1471
Montenegro,2011,4.1471
Montenegro,2012,3.7434
Montenegro,2013,3.5966
Montenegro,2014,3.5232
Montserrat,1962,0.2569
Montserrat,1963,0.2569
Montserrat,1964,0.5138
Montserrat,1965,0.2569
Montserrat,1966,0.5138
Montserrat,1967,0.5138
Montserrat,1968,0.5138
Montserrat,1969,0.5138
Montserrat,1970,1.3212
Montserrat,1971,1.3212
Montserrat,1972,1.3212
Montserrat,1973,1.3212
Montserrat,1974,1.3212
Montserrat,1975,1.0276
Montserrat,1976,0.7707
Montserrat,1977,2.0552
Montserrat,1978,2.0552
Montserrat,1979,2.0552
Montserrat,1980,1.2845
Montserrat,1981,1.5414
Montserrat,1982,1.5781
Montserrat,1983,1.8717
Montserrat,1984,1.8717
Montserrat,1985,2.1653
Montserrat,1986,2.4589
Montserrat,1987,2.4956
Montserrat,1988,2.8259
Montserrat,1989,2.8626
Montserrat,1990,2.8626
Montserrat,1991,2.569
Montserrat,1992,2.8259
Montserrat,1993,2.8259
Montserrat,1994,3.1562
Montserrat,1995,3.303
Montserrat,1996,3.9636
Montserrat,1997,4.1471
Montserrat,1998,4.5141
Montserrat,1999,4.8444
Montserrat,2000,4.9912
Montserrat,2001,5.3215
Montserrat,2002,7.9272
Montserrat,2003,7.4134
Montserrat,2004,6.9363
Montserrat,2005,6.5693
Montserrat,2006,6.3858
Montserrat,2007,8.1841
Montserrat,2008,9.3952
Montserrat,2009,9.3585
Montserrat,2010,13.0285
Montserrat,2011,8.0006
Montserrat,2012,8.5511
Montserrat,2013,10.3127
Montserrat,2014,9.6521
Morocco,1950,0.2936
Morocco,1951,0.3303
Morocco,1952,0.367
Morocco,1953,0.4404
Morocco,1954,0.367
Morocco,1955,0.367
Morocco,1956,0.3303
Morocco,1957,0.2936
Morocco,1958,0.2936
Morocco,1959,0.2936
Morocco,1960,0.3303
Morocco,1961,0.3303
Morocco,1962,0.2569
Morocco,1963,0.3303
Morocco,1964,0.3303
Morocco,1965,0.3303
Morocco,1966,0.4037
Morocco,1967,0.367
Morocco,1968,0.4037
Morocco,1969,0.4037
Morocco,1970,0.4771
Morocco,1971,0.5138
Morocco,1972,0.5138
Morocco,1973,0.5872
Morocco,1974,0.6606
Morocco,1975,0.6606
Morocco,1976,0.6606
Morocco,1977,0.6973
Morocco,1978,0.6973
Morocco,1979,0.8441
Morocco,1980,0.8074
Morocco,1981,0.8074
Morocco,1982,0.8441
Morocco,1983,0.8441
Morocco,1984,0.8074
Morocco,1985,0.8074
Morocco,1986,0.8441
Morocco,1987,0.8808
Morocco,1988,0.8808
Morocco,1989,0.9542
Morocco,1990,0.9542
Morocco,1991,0.9909
Morocco,1992,1.0276
Morocco,1993,1.0643
Morocco,1994,1.101
Morocco,1995,1.1377
Morocco,1996,1.1377
Morocco,1997,1.1377
Morocco,1998,1.1377
Morocco,1999,1.1744
Morocco,2000,1.1744
Morocco,2001,1.2845
Morocco,2002,1.2845
Morocco,2003,1.2478
Morocco,2004,1.4313
Morocco,2005,1.5047
Morocco,2006,1.5414
Morocco,2007,1.6515
Morocco,2008,1.7249
Morocco,2009,1.6148
Morocco,2010,1.7249
Morocco,2011,1.7616
Morocco,2012,1.8717
Morocco,2013,1.7249
Morocco,2014,1.7249
Mozambique,1950,0.1468
Mozambique,1951,0.1468
Mozambique,1952,0.1468
Mozambique,1953,0.1468
Mozambique,1954,0.1835
Mozambique,1955,0.1835
Mozambique,1956,0.2202
Mozambique,1957,0.2569
Mozambique,1958,0.2569
Mozambique,1959,0.2569
Mozambique,1960,0.2569
Mozambique,1961,0.3303
Mozambique,1962,0.2569
Mozambique,1963,0.2202
Mozambique,1964,0.2569
Mozambique,1965,0.2202
Mozambique,1966,0.2569
Mozambique,1967,0.2202
Mozambique,1968,0.2936
Mozambique,1969,0.367
Mozambique,1970,0.3303
Mozambique,1971,0.367
Mozambique,1972,0.3303
Mozambique,1973,0.367
Mozambique,1974,0.2936
Mozambique,1975,0.2569
Mozambique,1976,0.2202
Mozambique,1977,0.2569
Mozambique,1978,0.2569
Mozambique,1979,0.2202
Mozambique,1980,0.2569
Mozambique,1981,0.1835
Mozambique,1982,0.1835
Mozambique,1983,0.1468
Mozambique,1984,0.1101
Mozambique,1985,0.0734
Mozambique,1986,0.0734
Mozambique,1987,0.0734
Mozambique,1988,0.0734
Mozambique,1989,0.0734
Mozambique,1990,0.0734
Mozambique,1991,0.0734
Mozambique,1992,0.0734
Mozambique,1993,0.0734
Mozambique,1994,0.0734
Mozambique,1995,0.0734
Mozambique,1996,0.0734
Mozambique,1997,0.0734
Mozambique,1998,0.0734
Mozambique,1999,0.0734
Mozambique,2000,0.0734
Mozambique,2001,0.0734
Mozambique,2002,0.0734
Mozambique,2003,0.1101
Mozambique,2004,0.1101
Mozambique,2005,0.0734
Mozambique,2006,0.1101
Mozambique,2007,0.1101
Mozambique,2008,0.1101
Mozambique,2009,0.1101
Mozambique,2010,0.1101
Mozambique,2011,0.1468
Mozambique,2012,0.1101
Mozambique,2013,0.1468
Mozambique,2014,0.2936
Myanmar,1950,0.0367
Myanmar,1951,0.0367
Myanmar,1952,0.0734
Myanmar,1953,0.0734
Myanmar,1954,0.0734
Myanmar,1955,0.0734
Myanmar,1956,0.0734
Myanmar,1957,0.1101
Myanmar,1958,0.1101
Myanmar,1959,0.1468
Myanmar,1960,0.1468
Myanmar,1961,0.1101
Myanmar,1962,0.1468
Myanmar,1963,0.1101
Myanmar,1964,0.1101
Myanmar,1965,0.1101
Myanmar,1966,0.1101
Myanmar,1967,0.1468
Myanmar,1968,0.1101
Myanmar,1969,0.1101
Myanmar,1970,0.1835
Myanmar,1971,0.1835
Myanmar,1972,0.1835
Myanmar,1973,0.1468
Myanmar,1974,0.1468
Myanmar,1975,0.1468
Myanmar,1976,0.1468
Myanmar,1977,0.1835
Myanmar,1978,0.1468
Myanmar,1979,0.1468
Myanmar,1980,0.1835
Myanmar,1981,0.1835
Myanmar,1982,0.1468
Myanmar,1983,0.1835
Myanmar,1984,0.1835
Myanmar,1985,0.1835
Myanmar,1986,0.1835
Myanmar,1987,0.1468
Myanmar,1988,0.1101
Myanmar,1989,0.1101
Myanmar,1990,0.1101
Myanmar,1991,0.1101
Myanmar,1992,0.1101
Myanmar,1993,0.1468
Myanmar,1994,0.1468
Myanmar,1995,0.1835
Myanmar,1996,0.1835
Myanmar,1997,0.1835
Myanmar,1998,0.1835
Myanmar,1999,0.1835
Myanmar,2000,0.2202
Myanmar,2001,0.1835
Myanmar,2002,0.2202
Myanmar,2003,0.2202
Myanmar,2004,0.2569
Myanmar,2005,0.2569
Myanmar,2006,0.2936
Myanmar,2007,0.2569
Myanmar,2008,0.1835
Myanmar,2009,0.1835
Myanmar,2010,0.2569
Myanmar,2011,0.2569
Myanmar,2012,0.2202
Myanmar,2013,0.2569
Myanmar,2014,0.4037
Namibia,1991,0.734
Namibia,1992,0.7707
Namibia,1993,0.8808
Namibia,1994,0.9909
Namibia,1995,0.9909
Namibia,1996,1.0276
Namibia,1997,1.0276
Namibia,1998,1.0643
Namibia,1999,0.9175
Namibia,2000,0.8808
Namibia,2001,1.0276
Namibia,2002,0.8808
Namibia,2003,0.9175
Namibia,2004,0.9542
Namibia,2005,1.101
Namibia,2006,1.101
Namibia,2007,1.1377
Namibia,2008,1.5781
Namibia,2009,1.4313
Namibia,2010,1.4313
Namibia,2011,1.2478
Namibia,2012,1.468
Namibia,2013,1.1377
Namibia,2014,1.5781
Nauru,1964,5.5784
Nauru,1965,5.9087
Nauru,1966,5.6885
Nauru,1967,8.074
Nauru,1968,7.8905
Nauru,1969,10.1292
Nauru,1970,10.4228
Nauru,1971,13.4689
Nauru,1972,11.377
Nauru,1973,12.0743
Nauru,1974,14.0928
Nauru,1975,14.7901
Nauru,1976,14.1662
Nauru,1977,15.7076
Nauru,1978,15.5608
Nauru,1979,15.3773
Nauru,1980,16.8086
Nauru,1981,16.5884
Nauru,1982,16.3315
Nauru,1983,16.0379
Nauru,1984,15.7443
Nauru,1985,15.414
Nauru,1986,19.1207
Nauru,1987,18.3133
Nauru,1988,17.9096
Nauru,1989,17.5059
Nauru,1990,13.7625
Nauru,1991,13.4689
Nauru,1992,12.5514
Nauru,1993,11.7073
Nauru,1994,11.2302
Nauru,1995,10.7898
Nauru,1996,10.0925
Nauru,1997,10.0925
Nauru,1998,9.7622
Nauru,1999,9.175
Nauru,2000,8.5511
Nauru,2001,7.9639
Nauru,2002,7.6336
Nauru,2003,6.7161
Nauru,2004,6.3858
Nauru,2005,6.0922
Nauru,2006,4.2572
Nauru,2007,4.2572
Nauru,2008,4.2939
Nauru,2009,4.0003
Nauru,2010,4.2939
Nauru,2011,3.9636
Nauru,2012,3.9636
Nauru,2013,4.2572
Nauru,2014,4.8444
Nepal,1950,0
Nepal,1951,0
Nepal,1952,0
Nepal,1953,0
Nepal,1954,0
Nepal,1955,0
Nepal,1956,0
Nepal,1957,0
Nepal,1958,0
Nepal,1959,0
Nepal,1960,0
Nepal,1961,0
Nepal,1962,0
Nepal,1963,0
Nepal,1964,0
Nepal,1965,0
Nepal,1966,0
Nepal,1967,0.0367
Nepal,1968,0.0367
Nepal,1969,0.0367
Nepal,1970,0.0367
Nepal,1972,0.0367
Nepal,1973,0.0367
Nepal,1974,0.0367
Nepal,1975,0.0367
Nepal,1976,0.0367
Nepal,1977,0.0367
Nepal,1978,0.0367
Nepal,1979,0.0367
Nepal,1980,0.0367
Nepal,1981,0.0367
Nepal,1982,0.0367
Nepal,1983,0.0367
Nepal,1984,0.0367
Nepal,1985,0.0367
Nepal,1986,0.0367
Nepal,1987,0.0367
Nepal,1988,0.0367
Nepal,1989,0.0367
Nepal,1990,0.0367
Nepal,1991,0.0367
Nepal,1992,0.0734
Nepal,1993,0.0734
Nepal,1994,0.0734
Nepal,1995,0.1101
Nepal,1996,0.1101
Nepal,1997,0.1101
Nepal,1998,0.1101
Nepal,1999,0.1468
Nepal,2000,0.1101
Nepal,2001,0.1468
Nepal,2002,0.1101
Nepal,2003,0.1101
Nepal,2004,0.1101
Nepal,2005,0.1101
Nepal,2006,0.1101
Nepal,2007,0.1101
Nepal,2008,0.1468
Nepal,2009,0.1468
Nepal,2010,0.1835
Nepal,2011,0.2202
Nepal,2012,0.2202
Nepal,2013,0.2569
Nepal,2014,0.2936
Netherlands,1950,5.138
Netherlands,1951,5.4316
Netherlands,1952,5.3215
Netherlands,1953,5.3215
Netherlands,1954,5.5417
Netherlands,1955,5.7252
Netherlands,1956,6.0188
Netherlands,1957,5.872
Netherlands,1958,6.0188
Netherlands,1959,5.9821
Netherlands,1960,6.4592
Netherlands,1961,6.5693
Netherlands,1962,7.1198
Netherlands,1963,7.6703
Netherlands,1964,8.0373
Netherlands,1965,8.2208
Netherlands,1966,8.4043
Netherlands,1967,8.5511
Netherlands,1968,8.9548
Netherlands,1969,9.0649
Netherlands,1970,10.9733
Netherlands,1971,10.7531
Netherlands,1972,11.9275
Netherlands,1973,12.4046
Netherlands,1974,11.8908
Netherlands,1975,11.2669
Netherlands,1976,12.3679
Netherlands,1977,11.8908
Netherlands,1978,12.2578
Netherlands,1979,13.4322
Netherlands,1980,12.6248
Netherlands,1981,11.6706
Netherlands,1982,9.4319
Netherlands,1983,9.6888
Netherlands,1984,10.0925
Netherlands,1985,10.2393
Netherlands,1986,9.9824
Netherlands,1987,10.4595
Netherlands,1988,10.0191
Netherlands,1989,11.0467
Netherlands,1990,10.643
Netherlands,1991,11.01
Netherlands,1992,10.7531
Netherlands,1993,10.8265
Netherlands,1994,10.7898
Netherlands,1995,11.5972
Netherlands,1996,12.0009
Netherlands,1997,11.4504
Netherlands,1998,11.377
Netherlands,1999,11.01
Netherlands,2000,10.9366
Netherlands,2001,11.0834
Netherlands,2002,11.3403
Netherlands,2003,11.3036
Netherlands,2004,11.4137
Netherlands,2005,11.1568
Netherlands,2006,10.9733
Netherlands,2007,10.7531
Netherlands,2008,10.7164
Netherlands,2009,10.4228
Netherlands,2010,11.01
Netherlands,2011,10.4595
Netherlands,2012,10.1659
Netherlands,2013,10.3127
Netherlands,2014,9.909
New Caledonia,1950,3.4131
New Caledonia,1951,4.404
New Caledonia,1952,7.3033
New Caledonia,1953,6.1656
New Caledonia,1954,7.8538
New Caledonia,1955,10.3494
New Caledonia,1956,16.8086
New Caledonia,1957,14.9736
New Caledonia,1958,10.0925
New Caledonia,1959,7.7804
New Caledonia,1960,11.0834
New Caledonia,1961,11.01
New Caledonia,1962,6.7895
New Caledonia,1963,7.2299
New Caledonia,1964,12.4413
New Caledonia,1965,13.5056
New Caledonia,1966,16.148
New Caledonia,1967,15.3406
New Caledonia,1968,18.6803
New Caledonia,1969,15.3406
New Caledonia,1970,22.7907
New Caledonia,1971,22.1301
New Caledonia,1972,14.9369
New Caledonia,1973,21.7631
New Caledonia,1974,22.4237
New Caledonia,1975,19.6712
New Caledonia,1976,18.0931
New Caledonia,1977,15.8544
New Caledonia,1978,11.2302
New Caledonia,1979,11.744
New Caledonia,1980,14.0561
New Caledonia,1981,9.6521
New Caledonia,1982,8.5878
New Caledonia,1983,7.7437
New Caledonia,1984,7.9272
New Caledonia,1985,9.3952
New Caledonia,1986,8.9181
New Caledonia,1987,9.1383
New Caledonia,1988,9.2484
New Caledonia,1989,9.909
New Caledonia,1990,9.3218
New Caledonia,1991,10.2026
New Caledonia,1992,8.9181
New Caledonia,1993,10.1292
New Caledonia,1994,10.643
New Caledonia,1995,10.8999
New Caledonia,1996,11.2669
New Caledonia,1997,9.175
New Caledonia,1998,8.8814
New Caledonia,1999,9.909
New Caledonia,2000,10.5329
New Caledonia,2001,8.7346
New Caledonia,2002,10.9366
New Caledonia,2003,12.2578
New Caledonia,2004,11.1201
New Caledonia,2005,12.2211
New Caledonia,2006,11.5972
New Caledonia,2007,12.478
New Caledonia,2008,12.0009
New Caledonia,2009,12.2578
New Caledonia,2010,14.3864
New Caledonia,2011,14.6066
New Caledonia,2012,14.3497
New Caledonia,2013,16.5517
New Caledonia,2014,16.515
New Zealand,1950,4.5141
New Zealand,1951,4.1838
New Zealand,1952,4.6976
New Zealand,1953,4.1838
New Zealand,1954,4.3673
New Zealand,1955,4.404
New Zealand,1956,4.4407
New Zealand,1957,4.6242
New Zealand,1958,4.4774
New Zealand,1959,4.4407
New Zealand,1960,4.8811
New Zealand,1961,4.8444
New Zealand,1962,4.5141
New Zealand,1963,4.8444
New Zealand,1964,5.0646
New Zealand,1965,5.2114
New Zealand,1966,5.2481
New Zealand,1967,5.0646
New Zealand,1968,4.9178
New Zealand,1969,5.138
New Zealand,1970,5.0279
New Zealand,1971,5.2481
New Zealand,1972,5.5417
New Zealand,1973,6.0922
New Zealand,1974,6.1656
New Zealand,1975,5.9454
New Zealand,1976,6.2023
New Zealand,1977,6.4959
New Zealand,1978,5.7619
New Zealand,1979,5.2481
New Zealand,1980,5.5417
New Zealand,1981,5.2114
New Zealand,1982,5.7252
New Zealand,1983,5.5784
New Zealand,1984,5.9454
New Zealand,1985,6.6794
New Zealand,1986,6.973
New Zealand,1987,7.3033
New Zealand,1988,7.6336
New Zealand,1989,7.5602
New Zealand,1990,6.9363
New Zealand,1991,7.0097
New Zealand,1992,7.1565
New Zealand,1993,7.4868
New Zealand,1994,7.3767
New Zealand,1995,7.3767
New Zealand,1996,7.707
New Zealand,1997,8.2575
New Zealand,1998,7.9272
New Zealand,1999,8.5511
New Zealand,2000,8.5511
New Zealand,2001,8.808
New Zealand,2002,8.4043
New Zealand,2003,8.4777
New Zealand,2004,8.4777
New Zealand,2005,8.2575
New Zealand,2006,8.0006
New Zealand,2007,7.9639
New Zealand,2008,8.0006
New Zealand,2009,7.4868
New Zealand,2010,7.2666
New Zealand,2011,7.1565
New Zealand,2012,7.707
New Zealand,2013,7.4868
New Zealand,2014,7.707
Nicaragua,1950,0.1468
Nicaragua,1951,0.1468
Nicaragua,1952,0.1835
Nicaragua,1953,0.1835
Nicaragua,1954,0.2202
Nicaragua,1955,0.2569
Nicaragua,1956,0.2569
Nicaragua,1957,0.2569
Nicaragua,1958,0.367
Nicaragua,1959,0.2936
Nicaragua,1960,0.2936
Nicaragua,1961,0.2936
Nicaragua,1962,0.367
Nicaragua,1963,0.4404
Nicaragua,1964,0.4771
Nicaragua,1965,0.367
Nicaragua,1966,0.4404
Nicaragua,1967,0.4771
Nicaragua,1968,0.5505
Nicaragua,1969,0.5505
Nicaragua,1970,0.5872
Nicaragua,1971,0.6239
Nicaragua,1972,0.6239
Nicaragua,1973,0.6973
Nicaragua,1974,0.734
Nicaragua,1975,0.6973
Nicaragua,1976,0.7707
Nicaragua,1977,0.9542
Nicaragua,1978,0.8441
Nicaragua,1979,0.5505
Nicaragua,1980,0.6239
Nicaragua,1981,0.6606
Nicaragua,1982,0.6239
Nicaragua,1983,0.5872
Nicaragua,1984,0.5138
Nicaragua,1985,0.5505
Nicaragua,1986,0.5872
Nicaragua,1987,0.6239
Nicaragua,1988,0.5872
Nicaragua,1989,0.367
Nicaragua,1990,0.6239
Nicaragua,1991,0.4771
Nicaragua,1992,0.5505
Nicaragua,1993,0.5138
Nicaragua,1994,0.5505
Nicaragua,1995,0.5872
Nicaragua,1996,0.6239
Nicaragua,1997,0.6606
Nicaragua,1998,0.6973
Nicaragua,1999,0.734
Nicaragua,2000,0.734
Nicaragua,2001,0.7707
Nicaragua,2002,0.7707
Nicaragua,2003,0.8441
Nicaragua,2004,0.8441
Nicaragua,2005,0.8074
Nicaragua,2006,0.8074
Nicaragua,2007,0.8074
Nicaragua,2008,0.7707
Nicaragua,2009,0.8074
Nicaragua,2010,0.8074
Nicaragua,2011,0.8441
Nicaragua,2012,0.7707
Nicaragua,2013,0.7707
Nicaragua,2014,0.8074
Niger,1962,0.0367
Niger,1963,0.0367
Niger,1964,0.0367
Niger,1965,0.0367
Niger,1966,0.0367
Niger,1967,0.0367
Niger,1968,0.0367
Niger,1969,0.0367
Niger,1970,0.0367
Niger,1971,0.0367
Niger,1972,0.0367
Niger,1973,0.0734
Niger,1974,0.0734
Niger,1975,0.0734
Niger,1976,0.0734
Niger,1977,0.0734
Niger,1978,0.0734
Niger,1979,0.0734
Niger,1980,0.1101
Niger,1981,0.1101
Niger,1982,0.1101
Niger,1983,0.1468
Niger,1984,0.1468
Niger,1985,0.1468
Niger,1986,0.1468
Niger,1987,0.1468
Niger,1988,0.1468
Niger,1989,0.1468
Niger,1990,0.1101
Niger,1991,0.0734
Niger,1992,0.0734
Niger,1993,0.0734
Niger,1994,0.0734
Niger,1995,0.0734
Niger,1996,0.1101
Niger,1997,0.1101
Niger,1998,0.1101
Niger,1999,0.0734
Niger,2000,0.0734
Niger,2001,0.0734
Niger,2002,0.0734
Niger,2003,0.0734
Niger,2004,0.0734
Niger,2005,0.0734
Niger,2006,0.0367
Niger,2007,0.0367
Niger,2008,0.0367
Niger,2009,0.0734
Niger,2010,0.0734
Niger,2011,0.0734
Niger,2012,0.1101
Niger,2013,0.1101
Niger,2014,0.1101
Nigeria,1950,0.0734
Nigeria,1951,0.0367
Nigeria,1952,0.0734
Nigeria,1953,0.0734
Nigeria,1954,0.0734
Nigeria,1955,0.0734
Nigeria,1956,0.0734
Nigeria,1957,0.0734
Nigeria,1958,0.0734
Nigeria,1959,0.0734
Nigeria,1960,0.0734
Nigeria,1961,0.0734
Nigeria,1962,0.0734
